question,body,A,B,C,D,E
QUESTÃO 79,"Industrialmente é possível separar os componentes do ar, utilizando-se uma coluna de fracionamento. Com este processo, obtêm-se gases como: oxigênio (O2), nitrogênio (N2) e argônio (Ar). Nesse processo o ar é comprimido e se liquefaz; em seguida ele é expandido, volta ao estado gasoso e seus componentes se separam um a um. A ordem de separação dos gases na coluna de fracionamento está baseada em qual propriedade da matéria?","Na densidade dos gases, ou seja, o menos denso separa-se primeiro.","Na pressão parcial dos gases, ou seja, o gás com menor pressão parcial separa-se primeiro.","Na capacidade térmica dos gases, ou seja, o gás que mais absorve calor separa-se primeiro.","Na condutividade térmica dos gases, ou seja, o gás que mais rápido absorve calor separa-se primeiro.","Na temperatura de ebulição dos gases, ou seja, o gás com menor temperatura de ebulição separa-se primeiro."
QUESTÃO 80,"O manguezal é um dos mais ricos ambientes do planeta, possui uma grande concentração de vida, sustentada por nutrientes trazidos dos rios e das folhas que caem das árvores. Por causa da quantidade de sedimentos — restos de plantas e outros organismos — misturados à água salgada, o solo dos manguezais tem aparência de lama, mas dele resulta uma floresta exuberante capaz de sobreviver naquele solo lodoso e salgado. Para viverem em ambiente tão peculiar, as plantas dos manguezais apresentam adaptações, tais como","folhas substituídas por espinhos, a fim de reduzir a perda de água para o ambiente.","folhas grossas, que caem em períodos frios, a fim de reduzir a atividade metabólica.","caules modificados, que armazenam água, a fim de suprir as plantas em períodos de seca.","raízes desenvolvidas, que penetram profundamente no solo, em busca de água.","raízes respiratórias ou pneumatóforos, que afloram do solo e absorvem o oxigênio diretamente do ar."
QUESTÃO 81,"Em uma experiência didática, cinco esferas de metal foram presas em um barbante, de forma que a distância entre esferas consecutivas aumentava em progressão aritmética. O barbante foi suspenso e a primeira esfera ficou em contato com o chão. Olhando o barbante de baixo para cima, as distâncias entre as esferas ficavam cada vez maiores. Quando o barbante foi solto, o som das colisões entre duas esferas consecutivas e o solo foi gerado em intervalos de tempo exatamente iguais. A razão de os intervalos de tempo citados serem iguais é que a",velocidade de cada esfera é constante.,força resultante em cada esfera é constante.,aceleração de cada esfera aumenta com o tempo.,tensão aplicada em cada esfera aumenta com o tempo.,energia mecânica de cada esfera aumenta com o tempo.
QUESTÃO 82,"A poluição térmica, provocada principalmente pela má utilização da água na refrigeração das turbinas e caldeiras de usinas hidrelétricas e termelétricas, respectivamente, afeta o aspecto físico-químico e biológico dos cursos hídricos. A água empregada na manutenção dessas usinas deveria ser tratada termicamente, promovendo a liberação do calor, para posterior devolução ao meio ambiente. Contudo, ao ser despejada nos lagos e nos rios, sem qualquer controle ou fiscalização, causa sérios danos à vida aquática, pois reduz significativamente o tempo de vida de algumas espécies, afetando seus ciclos de reprodução. Um dos efeitos nocivos promovidos pela poluição térmica dos corpos hídricos pode ser identificado pelo(a)","desenvolvimento excessivo do fitoplâncton, devido à eutrofização do meio aquático.","prejuízo à respiração dos seres vivos, devido à redução da pressão parcial de oxigênio na água.","bloqueio da entrada de raios solares na água, devido ao acúmulo de sedimentos na superfície.","potenciação dos poluentes presentes, devido à diminuição da velocidade de degradação desses materiais.","desequilíbrio dos organismos desses ecossistemas, devido ao aumento da concentração de dióxido de carbono."
QUESTÃO 83,"Descrição da imagem: Considere tirinha composta de quatro quadros, contendo um diálogo entre Mafalda e Miguelito. No primeiro quadro, Mafalda pergunta: — Tenho que fazer uma redação sobre a vaca! O que eu escrevo, Miguelito? No segundo quadro, Miguelito responde: — A vaca vive no campo, ela come pasto. Pasto e mais pasto. Muito pasto! No terceiro quadro, Miguelito continua: — Depois a vaca vem pra cidade e a gente come ela. Pronto! No quarto quadro, Mafalda pergunta novamente: — Quer dizer que para você a vaca é um intermediário entre o pasto e nós? A posição ocupada pela vaca, na interação apresentada na tirinha, a caracteriza como",produtora.,consumidora primária.,consumidora secundária.,consumidora terciária.,decompositora.
QUESTÃO 84,"É comum nos referirmos a dias quentes como dias “de calor”. Muitas vezes ouvimos expressões como “hoje está calor” ou “hoje o calor está muito forte” quando a temperatura ambiente está alta. No contexto científico, é correto o significado de “calor” usado nessas expressões?","Sim, pois o calor de um corpo depende de sua temperatura.","Sim, pois calor é sinônimo de alta temperatura.","Não, pois calor é energia térmica em trânsito.","Não, pois calor é a quantidade de energia térmica contida em um corpo.","Não, pois o calor é diretamente proporcional à temperatura, mas são conceitos diferentes."
QUESTÃO 85,"Antes das lombadas eletrônicas, eram pintadas faixas nas ruas para controle da velocidade dos automóveis. A velocidade era estimada com o uso de binóculos e cronômetros. O policial utilizava a relação entre a distância percorrida e o tempo gasto, para determinar a velocidade de um veículo. Cronometrava-se o tempo que um veículo levava para percorrer a distância entre duas faixas fixas, cuja distância era conhecida. A lombada eletrônica é um sistema muito preciso, porque a tecnologia elimina erros do operador. A distância entre os sensores é de 2 metros, e o tempo é medido por um circuito eletrônico. O tempo mínimo, em segundos, que o motorista deve gastar para passar pela lombada eletrônica, cujo limite é de 40 km/h, sem receber uma multa, é de","0,05.","11,1.","0,18.","22,2.","0,50."
QUESTÃO 86,"Mitocôndrias são organelas citoplasmáticas em que ocorrem etapas do processo de respiração celular. Nesse processo, moléculas orgânicas são transformadas e, juntamente com o O 2, são produzidos CO2 e H2O, liberando energia, que é armazenada na célula na forma de ATP. Na espécie humana, o gameta masculino (espermatozoide) apresenta, em sua peça intermediária, um conjunto de mitocôndrias, cuja função é",facilitar a ruptura da membrana do ovócito.,acelerar sua maturação durante a espermatogênese.,localizar a tuba uterina para fecundação do gameta feminino.,aumentar a produção de hormônios sexuais masculinos.,fornecer energia para sua locomoção.
QUESTÃO 87,"As moléculas de água são dipolos elétricos que podem se alinhar com o campo elétrico, da mesma forma que uma bússola se alinha com um campo magnético. Quando o campo elétrico oscila, as moléculas de água fazem o mesmo. No forno de micro-ondas, a frequência de oscilação do campo elétrico é igual à frequência natural de rotação das moléculas de água. Assim, a comida é cozida quando o movimento giratório das moléculas de água transfere a energia térmica às moléculas circundantes. A propriedade das ondas que permite, nesse caso, um aumento da energia de rotação das moléculas de água é a",reflexão.,refração.,ressonância.,superposição.,difração.
QUESTÃO 88,"Em 1861 foi anunciada a existência de um fóssil denominado Arqueopterix , que revolucionou o debate acerca da evolução dos animais. Tratava-se de um dinossauro que possuía penas em seu corpo. A partir dessa descoberta, a árvore filogenética dos animais acabou sofrendo transformações quanto ao ancestral direto das aves. Nessa nova árvore filogenética, de qual grupo as aves se originaram?",Peixes ósseos.,Répteis.,Mamíferos.,Peixes cartilaginosos.,Anfíbios.
QUESTÃO 89,"Quando a luz branca incide em uma superfície metálica, são removidos elétrons desse material. Esse efeito é utilizado no acendimento automático das luzes nos postes de iluminação, na abertura automática das portas, no fotômetro fotográfico e em sistemas de alarme. Esse efeito pode ser usado para fazer a transformação de energia",nuclear para cinética.,elétrica para radiante.,térmica para química.,radiante para cinética.,potencial para cinética.
QUESTÃO 90,"Algumas estimativas apontam que, nos últimos cem anos, a concentração de gás carbônico na atmosfera aumentou em cerca de 40%, devido principalmente à utilização de combustíveis fósseis pela espécie humana. Alguns estudos demonstram que essa utilização em larga escala promove o aumento do efeito estufa. Outros fatores de origem antrópica que aumentam o efeito estufa são",chuva ácida e destruição da camada de ozônio.,alagamento e inversão térmica.,erosão e extinção das espécies.,poluição das águas e do solo.,queimada e desmatamento.
