question,body,A,B,C,D,E
Questão 166,"No período de fi m de ano, o síndico de um condomínio resolveu colocar, em um poste, uma iluminação natalina em formato de cone, lembrando uma árvore de Natal, conforme as fi guras 1 e 2.  c A árvore deverá ser feita colocando-se mangueiras de iluminação, consideradas segmentos de reta de mesmo comprimento, a partir de um ponto situado a 3 metros de altura no poste até um ponto de uma circunferência de fi xação, no chão, de tal forma que esta fi que dividida em 20 arcos iguais. O poste está fi xado no ponto C (centro da circunferência) perpendicularmente ao plano do chão. Para economizar, ele utilizará mangueiras de iluminação aproveitadas de anos anteriores, que juntas totalizaram pouco mais de 100 metros de comprimento, dos quais ele decide usar exatamente 100 metros e deixar o restante como reserva. Para que ele atinja seu objetivo, o raio, em metro, da circunferência deverá ser de","4,00.","4,87.","5,00.","5,83.","6,26."
Questão 167,"Pergolado é o nome que se dá a um tipo de cobertura projetada por arquitetos, comumente em praças e jardins, para criar um ambiente para pessoas ou plantas, no qual há uma quebra da quantidade de luz, dependendo da posição do sol. É feito como um estrado de vigas iguais, postas paralelas e perfeitamente em fila. Um arquiteto projeta um pergolado com vãos de 30 centímetros de distância entre suas vigas, de modo que, no solstício de verão, a trajetória do sol durante o dia seja realizada num plano perpendicular à direção das vigas, e que o sol da tarde, no momento em que seus raios fizerem 30 graus com a posição a pino, gere a metade da luz que passa no pergolado ao meio-dia. Para atender à proposta do projeto elaborado pelo arquiteto, as vigas do pergolado devem ser construídas de maneira que a altura, em centímetro, seja a mais próxima possível de",9.,15.,26.,52.,60.
Questão 168,"Em uma cantina escolar são vendidos 3 tipos de barras de chocolate: amargo, branco e com castanhas. Em uma tarde, 20 alunos adentraram a cantina dispostos a consumir chocolates. Soube-se que 4 alunos compraram exatamente uma barra de cada tipo, 2 alunos compraram exatamente uma barra de chocolate branco e uma barra com castanhas, 2 outros alunos compraram exatamente uma barra de chocolate amargo e uma barra com castanhas e, finalmente, cada um dos demais alunos comprou, exatamente, uma única barra de chocolate. O proprietário da cantina, com o intuito de repor o estoque, detectou que as quantidades totais vendidas de barras de chocolate amargo e branco foram iguais; além disso, no total, foi vendido o dobro de barras com castanhas em relação às brancas. Nessas condições, quantas barras de chocolate com castanhas foram compradas por esses 20 alunos?",8,10,11,14,16
Questão 169,"Um processo de aeração, que consiste na introdução de ar num líquido, acontece do seguinte modo: uma bomba B retira o líquido de um tanque T1 e o faz passar pelo aerador A1, que aumenta o volume do líquido em 15 por cento, e em seguida pelo aerador A2 ganhando novo aumento de volume de 10 por cento . Ao final, ele fica armazenado num tanque T2, de acordo com a figura. Descrição da figura: O líquido do tanque T1 é impulsionado pela bomba B para o aerador A1. Em seguida passa para o aerador A2 e na sequência o despeja no tanque T2.  Os tanques T1 e T2 são prismas retos de bases retangulares, sendo que a base de T1 tem comprimento c e largura L , e a base de T2 tem comprimento c dividido por 2 e largura 2 L . Para finalizar o processo de aeração sem derramamento do líquido em T2, o responsável deve saber a relação entre a altura da coluna de líquido que já saiu de T1, denotada por x , e a altura da coluna de líquido que chegou a T2, denotada por y . A equação que relaciona as medidas das alturas y e x é dada por","y é igual a  1,265 x.","y é igual a  1,250 x.","y é igual a  1,150 x.","y é igual a  1,125 x.",y é igual a x.
Questão 170,"Para chegar à universidade, um estudante utiliza um metrô e, depois, tem duas opções: • seguir num ônibus, percorrendo 2,0 quilômetros ; • alugar uma bicicleta, ao lado da estação do metrô, seguindo 3,0 quilômetros pela ciclovia. O quadro fornece as velocidades médias do ônibus e da bicicleta, em quilômetros por hora, no trajeto metrô−universidade. Descrição do quadro: O quadro apresenta a velocidade média, em quilômetro por hora, de cada tipo de transporte em relação aos dias da semana. Segunda-feira. Ônibus: 9 quilômetros por hora; bicicleta: 15 quilômetros por hora. Terça-feira. Ônibus: 20 quilômetros por hora; bicicleta: 22 quilômetros por hora. Quarta-feira. Ônibus: 15 quilômetros por hora; bicicleta: 24 quilômetros por hora. Quinta-feira. Ônibus: 12 quilômetros por hora; bicicleta: 15 quilômetros por hora. Sexta-feira. Ônibus: 10 quilômetros por hora; bicicleta: 18 quilômetros por hora. Sábado. Ônibus: 30 quilômetros por hora; bicicleta: 16 quilômetros por hora. A fim de poupar tempo no deslocamento para a universidade, em quais dias o aluno deve seguir pela ciclovia?","Às segundas, quintas e sextas-feiras.",Às terças e quintas-feiras e aos sábados.,"Às segundas, quartas e sextas-feiras.","Às terças, quartas e sextas-feiras.",Às terças e quartas-feiras e aos sábados.
Questão 171,"Pesquisadores da Universidade de Tecnologia de Viena, na Áustria, produziram miniaturas de objetos em impressoras 3D de alta precisão. Ao serem ativadas, tais impressoras lançam feixes de laser sobre um tipo de resina, esculpindo o objeto desejado. O produto final da impressão é uma escultura microscópica de três dimensões. A escultura apresentada é uma miniatura de um carro de Fórmula 1, com 100 micrômetros de comprimento. Um micrômetro é a milionésima parte de um metro. Usando notação científica, qual é a representação do comprimento dessa miniatura, em metro?","1,0 vezes 10 elevado a menos um.","1,0 vezes 10 elevado a menos três.","1,0 vezes 10 elevado a menos quatro.","1,0 vezes 10 elevado a menos seis.","1,0 vezes 10 elevado a menos sete."
Questão 172,"O Estatuto do Idoso, no Brasil, prevê certos direitos às pessoas com idade avançada, concedendo a estas, entre outros benefícios, a restituição de imposto de renda antes dos demais contribuintes. A tabela informa os nomes e as idades de 12 idosos que aguardam suas restituições de imposto de renda. Considere que, entre os idosos, a restituição seja concedida em ordem decrescente de idade e que, em subgrupos de pessoas com a mesma idade, a ordem seja decidida por sorteio. Descrição da tabela: A tabela apresenta os nomes dos idosos e as respectivas idades, em ano. Orlando: 89 anos; Gustavo: 86 anos; Luana: 86 anos; Teresa: 85 anos; Márcia: 84 anos; Roberto: 82 anos; Heloísa: 75 anos; Marisa: 75 anos; Pedro: 75 anos; João: 75 anos; Antônio: 72 anos; Fernanda: 70 anos. Nessas condições, a probabilidade de João ser a sétima pessoa do grupo a receber sua restituição é igual a",Fração de numerador 1 e denominador 12.,Fração de numerador 7 e denominador 12.,Fração de numerador 1 e denominador 8.,Fração de numerador 5 e denominador 6.,Fração de numerador 1 e denominador 4.
Questão 173,"No Brasil, o tempo necessário para um estudante realizar sua formação até a diplomação em um curso superior, considerando os 9 anos de ensino fundamental, os 3 anos do ensino médio e os 4 anos de graduação (tempo médio), é de 16 anos. No entanto, a realidade dos brasileiros mostra que o tempo médio de estudo de pessoas acima de 14 anos é ainda muito pequeno, conforme apresentado na tabela. Descrição da tabela: A tabela apresenta o tempo médio de estudo de pessoas acima de 14 anos de acordo com os seguintes anos em que a pesquisa foi realizada: 1995: 5,2 anos; 1999: 5,8 anos; 2003: 6,4 anos; 2007: 7,0 anos. Considere que o incremento no tempo de estudo, a cada período, para essas pessoas, se mantenha constante até o ano 2050, e que se pretenda chegar ao patamar de 70 por cento do tempo necessário à obtenção do curso superior dado anteriormente. O ano em que o tempo médio de estudo de pessoas acima de 14 anos atingirá o percentual pretendido será",2018.,2023.,2031.,2035.,2043.
Questão 174,"Uma torneira está gotejando água em um balde com capacidade de 18 litros. No instante atual, o balde se encontra com ocupação de 50 por cento de sua capacidade. A cada segundo caem 5 gotas de água da torneira, e uma gota é formada, em média, por 5 vezes 10 elevado a menos 2 mililitros de água. Quanto tempo, em hora, será necessário para encher completamente o balde, partindo do instante atual?",2 vezes 10 elevado a 1,1 vezes 10 elevado a 1,2 vezes 10 elevado a menos 2,1 vezes 10 elevado a menos 2,1 vezes 10 elevado a menos 3
Questão 175,"A Pesquisa Nacional por Amostra de Domicílios (Pnad) é uma pesquisa feita anualmente pelo IBGE, exceto nos anos em que há Censo. Em um ano, foram entrevistados 363 mil jovens para fazer um levantamento sobre suas atividades profissionais e/ou acadêmicas. Os resultados da pesquisa estão indicados no gráfico. De acordo com as informações dadas, o número de jovens entrevistados que trabalha é",114 708.,164 076.,213 444.,284 592.,"291 582 . Descrição do gráfico : Gráfico de barras de jovens em atividade entre 15 e 29 anos (em porcentagem) indicando: Somente estuda: 21,6 Trabalha e estuda: 13,6 Somente trabalha: 45,2 Não trabalha nem estuda: 19,6"
Questão 176,"A Lei de Zipf, batizada com o nome do linguista americano George Zipf, é uma lei empírica que relaciona a frequência ( f ) de uma palavra em um dado texto com o seu ranking ( r ). Ela é dada por   f é igual a A dividido por abre parêntese r elevado a B fecha parêntese. O ranking da palavra é a sua posição ao ordenar as palavras por ordem de frequência. Ou seja, r é igual a 1 para a palavra mais frequente, r é igual a 2 para a segunda palavra mais frequente e assim sucessivamente.",e,"são constantes positivas. Com base nos valores de X igual a logaritmo de r e Y igual a logaritmo de f , é possível estimar valores para A e B . No caso hipotético em que a lei é verificada exatamente, a relação entre Y e X é A Y é igual a abre parêntese logaritmo de A fecha parêntese menos B vezes X . B Y é igual a logaritmo de A dividido por abre parêntese X mais logaritmo de B fecha parêntese.",Y é igual a abre parêntese fração de numerador logaritmo de A e denominador B fecha parêntese menos X.,Y é igual a logaritmo de A dividido por abre parêntese B vezes X fecha parêntese.,Y é igual a logaritmo de A dividido por abre parêntese X elevado a B fecha parêntese.
Questão 177,"Enquanto um ser está vivo, a quantidade de carbono 14 nele existente não se altera. Quando ele morre, essa quantidade vai diminuindo. Sabe-se que a meia-vida do carbono 14 é de 5 730 anos, ou seja, num fóssil de um organismo que morreu há 5 730 anos haverá metade do carbono 14 que existia quando ele estava vivo. Assim, cientistas e arqueólogos usam a seguinte fórmula para saber a idade de um fóssil encontrado: Q de t é igual a Q zero multiplicado por 2 elevado à potência negativa da fração de numerador t e denominador 5 730, em que t é o tempo, medido em ano, Q de t é a quantidade de carbono 14 medida no instante t e Q zero é a quantidade de carbono 14 no ser vivo correspondente. Um grupo de arqueólogos, numa de suas expedições, encontrou 5 fósseis de espécies conhecidas e mediram a quantidade de carbono 14 neles existente. Na tabela temos esses valores juntamente com a quantidade de carbono 14 nas referidas espécies vivas. Descrição da tabela: a tabela apresenta as equivalências da quantidade de carbono 14 referentes aos seguintes fósseis: Fóssil 1: Q zero é igual a 128 e Q de t é igual a 32; Fóssil 2: Q zero é igual a 256 e Q de t é igual a 8; Fóssil 3: Q zero é igual a 512 e Q de t é igual a 64; Fóssil 4: Q zero é igual a 1 024 e Q de t é igual a 512; Fóssil 5: Q zero é igual a 2 048 e Q de t é igual a 128. O fóssil mais antigo encontrado nessa expedição foi",1.,2.,3.,4.,5.
Questão 178,"Uma das Sete Maravilhas do Mundo Moderno é o Templo de Kukulkán, localizado na cidade de Chichén Itzá, no México. Geometricamente, esse templo pode ser representado por um tronco reto de pirâmide de base quadrada. As quantidades de cada tipo de figura plana que formam esse tronco de pirâmide são",2 quadrados e 4 retângulos.,1 retângulo e 4 triângulos isósceles.,2 quadrados e 4 trapézios isósceles.,"1 quadrado, 3 retângulos e 2 trapézios retângulos.","2 retângulos, 2 quadrados e 2 trapézios retângulos."
Questão 179,"A fabricação da Bandeira Nacional deve obedecer ao descrito na Lei nº 5.700, de 1º de setembro de 1971, que trata dos Símbolos Nacionais. No artigo que se refere às dimensões da Bandeira, observa-se: “Para cálculos das dimensões, será tomada por base a largura, dividindo-a em 14 (quatorze) partes iguais, sendo que cada uma das partes será considerada uma medida ou módulo (M). Os demais requisitos dimensionais seguem o critério abaixo: 1. Comprimento será de vinte módulos (20M); 2. A distância dos vértices do losango amarelo ao quadro externo será de um módulo e sete décimos (1,7M); 3. O raio do círculo azul no meio do losango amarelo será de três módulos e meio (3,5M).” A figura indica as cores da bandeira do Brasil e localiza o quadro externo a que se refere a Lei nº 5.700. Descrição da imagem: Bandeira do Brasil em formato de retângulo de cor verde; losango de cor amarela e círculo de cor azul. Sendo que o lado maior do retângulo é o comprimento do quadro externo e o lado menor é a largura do quadro externo. Um torcedor, preparando-se para a Copa do Mundo e dispondo de cortes de tecidos verde (180 centímetros por 150 centímetros) e amarelo (o quanto baste), deseja confeccionar a maior Bandeira Nacional possível a partir das medidas do tecido verde. Qual a medida, em centímetro, do lado do menor quadrado de tecido azul que deverá ser comprado para confecção do círculo da bandeira desejada?",27,32,53,63,90
Questão 180,"Uma empresa de ônibus utiliza um sistema de vendas de passagens que fornece a imagem de todos os assentos do ônibus, diferenciando os assentos já vendidos, por uma cor mais escura, dos assentos ainda disponíveis. A empresa monitora, permanentemente, o número de assentos já vendidos e compara-o com o número total de assentos do ônibus para avaliar a necessidade de alocação de veículos extras. Na imagem tem-se a informação dos assentos já vendidos e dos ainda disponíveis em um determinado instante. Descrição da imagem: Imagem do interior de um ônibus com a informação dos assentos já vendidos e dos ainda disponíveis em um determinado instante. Dos 42 assentos, os já vendidos são: 01; 02; 03; 04; 05; 07; 09; 12; 13; 14; 15; 17; 19; 23; 27 e 33. A razão entre o número de assentos já vendidos e o total de assentos desse ônibus, no instante considerado na imagem, é",Fração de numerador 16 e denominador 42.,Fração de numerador 16 e denominador 26.,Fração de numerador 26 e denominador 42.,Fração de numerador 42 e denominador 26.,Fração de numerador 42 e denominador 16.
