question,body,A,B,C,D,E
QUESTÃO 44,"Ensaio sobre a cegueira José Saramago O homem disse, Está a chover, e depois, Quem é você, Não sou daqui, Anda à procura de comida, Sim, há quatro dias que não comemos, E como sabe que são quatro dias, É um cálculo, Está sozinha, Estou com o meu marido e uns companheiros, Quantos são, Ao todo, sete, Se estão a pensar em ﬁcar conosco, tirem daí o sentido, já somos muitos, Só estamos de passagem, Donde vêm, Estivemos internados desde que a cegueira começou, Ah, sim, a quarentena, não serviu de nada, Por que diz isso, Deixaram-nos sair, Houve um incêndio e nesse momento percebemos que os soldados que nos vigiavam tinham desaparecido, E saíram, Sim, Os vossos soldados devem ter sido dos últimos a cegar, toda a gente está cega, Toda a gente, a cidade toda, o país, A cena retrata as experiências das personagens em um país atingido por uma epidemia. No diálogo, a violação de determinadas regras de pontuação",revela uma incompatibilidade entre o sistema de pontuação convencional e a produção do gênero romance.,provoca uma leitura equivocada das frases interrogativas e prejudica a verossimilhança.,singulariza o estilo do autor e auxilia na representação do ambiente caótico.,representa uma exceção às regras do sistema de pontuação canônica.,colabora para a construção da identidade do narrador pouco escolarizado.
QUESTÃO 45,"TEXTO I TEXTO II Descrição da imagem: Obra de Robert Rauschenberg, intitulada Cama, de 1955. A obra é composta por uma cama pendurada verticalmente na parede, com todos os seus elementos característicos: travesseiro, lençóis e colcha. Um lençol está puxado, como se estivesse pronto para receber uma pessoa. Na parte superior da obra, onde está o travesseiro, há muitas manchas de tinta, colocadas de forma quase aleatória. Boa parte dessas grossas camadas de tinta escorreu para a parte central da cama. Na metade inferior, há uma colcha de tecido com desenhos de quadrados.No verão de 1954, o artista Robert Rauschenberg (n.1925) criou o termo combine para se referir a suas novas obras que possuíam aspectos tanto da pintura como da escultura. Em 1958, Cama foi selecionada para ser incluída em uma exposição de jovens artistas americanos e italianos no Festival dos Dois Mundos em Spoleto, na Itália. Os responsáveis pelo festival, entretanto, se recusaram a expor a obra e a removeram para um depósito. Embora o mundo da arte debatesse a inovação de se pendurar uma cama numa parede, Rauschenberg considerava sua obra “um dos quadros mais acolhedores que já pintei, mas sempre tive medo de que alguém quisesse se enﬁar nela”. A obra de Rauschenberg chocou o público na época em que foi feita, e recebeu forte influência de um movimento artístico que se caracterizava pela","dissolução das tonalidades e dos contornos, revelando uma produção rápida.","exploração insólita de elementos do cotidiano, dialogando com os ready-mades .","repetição exaustiva de elementos visuais, levando à simpliﬁcação máxima da composição.","incorporação das transformações tecnológicas, valorizando o dinamismo da vida moderna.","geometrização das formas, diluindo os detalhes sem se preocupar com a ﬁdelidade ao real."
redação,"• O rascunho da redação deve ser feito no espaço apropriado. • O texto deﬁnitivo deve ser escrito à tinta, na folha própria, em até 30 linhas. • A redação que apresentar cópia dos textos da Proposta de Redação ou do Caderno de Questões terá o número de linhas copiadas desconsiderado para efeito de correção. Receberá nota zero, em qualquer das situações expressas a seguir, a redação que: • desrespeitar os direitos humanos. • t iver até 7 (sete) linhas escritas, sendo considerada “texto insuﬁciente”. • fugir ao tema ou que não atender ao tipo dissertativo-argumentativo. • apresentar parte do texto deliberadamente desconectada do tema proposto. TEXTOS MOTIVADORES TEXTO I Fragmento da Lei Nº 13.146, de 6 de julho de 2015. CAPÍTULO IV DO DIREITO À EDUCAÇÃO Art. 27. A educação constitui direito da pessoa com deﬁciência, assegurados sistema educacional inclusivo em todos os níveis e aprendizado ao longo de toda a vida, de forma a alcançar o máximo desenvolvimento possível de seus talentos e habilidades físicas, sensoriais, intelectuais e sociais, segundo suas características, interesses e necessidades de aprendizagem. Parágrafo único. É dever do Estado, da família, da comunidade escolar e da sociedade assegurar educação de qualidade à pessoa com deﬁciência, colocando-a a salvo de toda forma de violência, negligência e discriminação. Art. 28. Incumbe ao poder público assegurar, criar, desenvolver, implementar, incentivar, acompanhar e avaliar: [...] IV - oferta de educação bilíngue, em Libras como primeira língua e na modalidade escrita da língua portuguesa como segunda língua, em escolas e classes bilíngues e em escolas inclusivas; [...] XII - oferta de ensino da Libras, do Sistema Braille e de uso de recursos de tecnologia assistiva, de forma a ampliar habilidades funcionais dos estudantes, promovendo sua autonomia e participação. TEXTO II Descrição do gráfico : o gráﬁco de linhas mostra a evolução do número de matrículas de surdos na Educação Básica, modalidade Educação Especial, no período de 2011 a 2016, apresentando duas informações: total de surdos em classes comuns (alunos incluídos) e total de surdos em classes especiais/escolas exclusivas. A linha equivalente ao total de surdos em classes comuns (alunos incluídos) apresenta o seguinte comportamento: em 2011, observam-se aproximadamente 25 mil matrículas; em 2012, o número de matrículas sobe para 27 mil. A partir de 2013, observa-se uma queda contínua nesses valores, que passam de quase 25 mil matrículas, registradas nesse ano, para algo em torno de 22 mil no ano de 2016. A linha equivalente ao total de surdos em classes especiais/escolas exclusivas apresenta uma trajetória decrescente durante todo o período observado, passando de cerca de 10 mil matrículas, registradas em 2011, para algo em torno de 5 mil matrículas no ano de 2016. TEXTO III Descrição da imagem : cartaz de uma campanha publicitária com a imagem de um homem ao fundo e com os seguintes dizeres destacados: “Sou surdo e pós-graduado em Marketing. E na sua empresa, tem espaço para mim? Trabalho não tolera preconceito. Valorize as diferenças”. TEXTO IV No Brasil, os surdos só começaram a ter acesso à educação durante o Império, no governo de Dom Pedro II, que criou a primeira escola de educação de meninos surdos, em 26 de setembro de 1857, na antiga capital do País, o Rio de Janeiro. Hoje, no lugar da escola funciona o Instituto Nacional de Educação de Surdos (Ines). Por isso, a data foi escolhida como Dia do Surdo. Contudo, foi somente em 2002, por meio da sanção da Lei nº 10.436, que a Língua Brasileira de Sinais (Libras) foi reconhecida como segunda língua oﬁcial no País. A legislação determinou também que devem ser garantidas, por parte do poder público em geral e empresas concessionárias de serviços públicos, formas institucionalizadas de apoiar o uso e difusão da Libras como meio de comunicação objetiva. Dispon ível em: www.brasil.gov.br. Acesso em: 9 jun. 2017 (adaptado). PROPOSTA DE REDAÇÃO A partir da leitura dos textos motivadores e com base nos conhecimentos construídos ao longo de sua formação, redija texto dissertativo-argumentativo em modalidade escrita formal da língua portuguesa sobre o tema “Desaﬁos para a formação educacional de surdos no Brasil”, apresentando proposta de intervenção que respeite os direitos humanos. Selecione, organize e relacione, de forma coerente e coesa, argumentos e fatos para defesa de seu ponto de vista.",,,,,
QUESTÃO 46,"No império africano do Mali, no século XIV, Tombuctu foi centro de um comércio internacional onde tudo era negociado — sal, escravos, marﬁm etc. Havia também um grande comércio de livros de história, medicina, astronomia e matemática, além de grande concentração de estudantes. A importância cultural de Tombuctu pode ser percebida por meio de um velho provérbio: “O sal vem do norte, o ouro vem do sul, mas as palavras de Deus e os tesouros da sabedoria vêm de Tombuctu”. Uma explicação para o dinamismo dessa cidade e sua importância histórica no período mencionado era o(a)",isolamento geográﬁco do Saara ocidental.,exploração intensiva de recursos naturais.,posição relativa nas redes de circulação.,tráﬁco transatlântico de mão de obra servil.,competição econômica dos reinos da região.
QUESTÃO 47,"Após a Declaração Universal dos Direitos Humanos pela ONU, em 1948, a Unesco publicou estudos de cientistas de todo o mundo que desqualiﬁcaram as doutrinas racistas e demonstraram a unidade do gênero humano. Desde então, a maioria dos próprios cientistas europeus passou a reconhecer o caráter discriminatório da pretensa superioridade racial do homem branco e a condenar as aberrações cometidas em seu nome. A posição assumida pela Unesco, a partir de 1948, foi motivada por acontecimentos então recentes, dentre os quais se destacava o(a)",ataque feito pelos japoneses à base militar americana de Pearl Harbor.,desencadeamento da Guerra Fria e de novas rivalidades entre nações.,morte de milhões de soldados nos combates da Segunda Guerra Mundial.,execução de judeus e eslavos presos em guetos e campos de concentração nazistas.,lançamento de bombas atômicas em Hiroshima e Nagasaki pelas forças norte-americanas.
QUESTÃO 48,"A moralidade, Bentham exortava, não é uma questão de agradar a Deus, muito menos de ﬁdelidade a regras abstratas. A moralidade é a tentativa de criar a maior quantidade de felicidade possível neste mundo. Ao decidir o que fazer, deveríamos, portanto, perguntar qual curso de conduta promoveria a maior quantidade de felicidade para todos aqueles que serão afetados. Os parâmetros da ação indicados no texto estão em conformidade com uma",fundamentação cientíﬁca de viés positivista.,convenção social de orientação normativa.,transgressão comportamental religiosa.,racionalidade de caráter pragmático.,inclinação de natureza passional.
QUESTÃO 49,"Fala-se muito nos dias de hoje em direitos do homem. Pois bem: foi no século XVIII — em 1789, precisamente — que uma Assembleia Constituinte produziu e proclamou em Paris a Declaração dos Direitos do Homem e do Cidadão. Essa Declaração se impôs como necessária para um grupo de revolucionários, por ter sido preparada por uma mudança no plano das ideias e das mentalidades: o Iluminismo. Correlacionando temporalidades históricas, o texto apresenta uma concepção de pensamento que tem como uma de suas bases a",modernização da educação escolar.,atualização da disciplina moral cristã.,divulgação de costumes aristocráticos.,socialização do conhecimento cientíﬁco.,universalização do princípio da igualdade civil.
QUESTÃO 50,"Na Constituição da República Federativa do Brasil , de 1988, consta: Artigo 231. São reconhecidos aos índios sua organização social, costumes, línguas, crenças e tradições, e os direitos originários sobre as terras que tradicionalmente ocupam, competindo à União demarcá-las, proteger e fazer respeitar todos os seus bens. A persistência das reivindicações relativas à aplicação desse preceito normativo tem em vista a vinculação histórica fundamental entre",etnia e miscigenação racial.,sociedade e igualdade jurídica.,espaço e sobrevivência cultural.,progresso e educação ambiental.,bem-estar e modernização econômica.
QUESTÃO 51,"Descrição da fotografia: É retratada uma mulher negra sentada, elegantemente vestida, adornada com joias e usando um xale, tendo encostado ao seu lado direito um menino branco, em pé, com a cabeça e a mão esquerda delicadamente apoiadas no seu ombro e a mão direita segurando seu braço; ambos estão posando para uma foto. A legenda informa: “Fotograﬁa de Augusto Gomes Leal e da ama de leite Mônica, cartão de visita de 1860”. A fotograﬁa, datada de 1860, é um indício da cultura escravista no Brasil, ao expressar a","ambiguidade do trabalho doméstico exercido pela ama de leite, desenvolvendo uma relação de proximidade e subordinação em relação aos senhores.","integração dos escravos aos valores das classes médias, cultivando a família como pilar da sociedade imperial.","melhoria das condições de vida dos escravos observada pela roupa luxuosa, associando o trabalho doméstico a privilégios para os cativos.","esfera da vida privada, centralizando a ﬁgura feminina para aﬁrmar o trabalho da mulher na educação letrada dos infantes.","distinção étnica entre senhores e escravos, demarcando a convivência entre estratos sociais como meio para superar a mestiçagem."
QUESTÃO 52,"A conﬁguração do espaço urbano da região do Entorno do Distrito Federal assemelha-se às demais aglomerações urbanas e regiões metropolitanas do país, onde é facilmente identiﬁcável a constituição de um centro dinâmico e desenvolvido, onde se concentram as oportunidades de trabalho e os principais serviços, e a constituição de uma região periférica concentradora de população de baixa renda, com acesso restrito às principais atividades com capacidade de acumulação e produtividade, e aos serviços sociais e infraestrutura básica. A organização interna do aglomerado urbano descrito é resultado da ocorrência do processo de",expansão vertical.,polarização nacional.,emancipação municipal.,segregação socioespacial.,desregulamentação comercial.
QUESTÃO 53,"México, Colômbia, Peru e Chile decidiram seguir um caminho mais curto para a integração regional. Os quatro países, em meados de 2012, criaram a Aliança do Pacífico e eliminaram, em 2013, as tarifas aduaneiras de 90 por cento do total de produtos comercializados entre suas fronteiras. O acordo descrito no texto teve como objetivo econômico para os países-membros",promover a livre circulação de trabalhadores.,fomentar a competitividade no mercado externo.,restringir investimentos de empresas multinacionais.,adotar medidas cambiais para subsidiar o setor agrícola.,reduzir a ﬁscalização alfandegária para incentivar o consumo.
QUESTÃO 54,"Descrição da tabela: Indica a tipologia de áreas em relação ao percentual de chuva retida no local e ao percentual de chuva escoada, apresentando os seguintes dados: • Bacias naturais/florestas: com 80 a 100 por cento de chuva retida no local e 0 a 20 por cento de chuva escoada; • Bacias com ocupação agrícola/cultivos: com 40 a 60 por cento de chuva retida no local e 40 a 60 por cento de chuva escoada; • Bacias com ocupação residencial: com 40 a 50 por cento de chuva retida no local e 50 a 60 por cento de chuva escoada; • Bacias com ocupação urbana pesada: com 0 a 10 por cento de chuva retida no local e 90 a 100 por cento de chuva escoada. A leitura dos dados revela que as áreas com maior cobertura vegetal têm o potencial de intensiﬁcar o processo de",erosão laminar.,intemperismo físico.,enchente nas cidades.,compactação do solo.,recarga dos aquíferos.
QUESTÃO 55,"O desgaste acelerado sempre existirá se o agricultor não tiver o devido cuidado de combater as causas, relacionadas a vários processos, tais como: empobrecimento químico e lixiviação provocados pelo esgotamento causado pelas colheitas e pela lavagem vertical de nutrientes da água que se inﬁltra no solo, bem como pela retirada de elementos nutritivos com as colheitas. Os nutrientes retirados, quando não repostos, são comumente substituídos por elementos tóxicos, como, por exemplo, o alumínio. A dinâmica ambiental exempliﬁcada no texto gera a seguinte consequência para o solo agricultável:",Elevação da acidez.,Ampliação da salinidade.,Formação de voçorocas.,Remoção da camada superior.,Intensiﬁcação do escoamento superﬁcial.
QUESTÃO 56,"Os maiores consumidores da infraestrutura logística para exportação no Brasil são os produtos a granel, dentre os quais se destacam o minério de ferro, petróleo e seus derivados e a soja, que, por possuírem baixo valor agregado, e por serem movimentados em grandes volumes, necessitam de uma infraestrutura de grande porte e baixos custos. No caso da soja, a infraestrutura deixa muito a desejar, resultando em enormes ﬁlas de navios, caminhões e trens, que, por ﬁcarem grande parte do tempo ociosos nas ﬁlas, têm seu custo majorado, onerando fortemente o exportador, afetando sua margem de lucro e ameaçando nossa competitividade internacional. No contexto do início do século XXI, uma ação para solucionar os problemas logísticos da soja apresentados no texto seria a",isenção de impostos de transportes.,construção de terminais atracadouros.,diversiﬁcação dos parceiros comerciais.,contratação de trabalhadores portuários.,intensiﬁcação do policiamento das rodovias.
QUESTÃO 57,"A diversidade de atividades relacionadas ao setor terciário reforça a tendência mais geral de desindustrialização de muitos dos países desenvolvidos sem que estes, contudo, percam o comando da economia. Essa mudança implica nova divisão internacional do trabalho, que não é mais apoiada na clara segmentação setorial das atividades econômicas. Nesse contexto, o fenômeno descrito tem como um de seus resultados a",saturação do setor secundário.,ampliação dos direitos laborais.,bipolarização do poder geopolítico.,consolidação do domínio tecnológico.,primarização das exportações globais.
QUESTÃO 58,"Muitos países se caracterizam por terem populações multiétnicas. Com frequência, evoluíram desse modo ao longo de séculos. Outras sociedades se tornaram multiétnicas mais rapidamente, como resultado de políticas incentivando a migração, ou por conta de legados coloniais e imperiais. Do ponto de vista do funcionamento das democracias contemporâneas, o modelo de sociedade descrito demanda, simultaneamente,",defesa do patriotismo e rejeição ao hibridismo.,universalização de direitos e respeito à diversidade.,segregação do território e estímulo ao autogoverno.,políticas de compensação e homogeneização do idioma.,padronização da cultura e repressão aos particularismos.
QUESTÃO 59,"Descrição do climograma: Indica a variação anual da temperatura e da pluviosidade de uma cidade, apresentando os seguintes dados: • de janeiro até o ﬁm de março: a temperatura subiu de aproximadamente 10 graus Celsius negativos para 0 grau Celsius, enquanto a pluviosidade desceu de mais de 40 milímetros para um pouco mais de 30 milímetros; • do ﬁm de março a julho: a temperatura subiu de 0 grau Celsius até o pico de um pouco menos de 20 graus Celsius, enquanto a pluviosidade subiu de mais de 30 milímetros para aproximadamente 90 milímetros; e • a partir de julho: a temperatura iniciou um processo de queda até chegar a 0 grau Celsius, no início de novembro, descendo ainda mais em dezembro, para aproximadamente 10 graus Celsius negativos, enquanto a pluviosidade desceu de 90 milímetros para um pouco mais de 50 milímetros em dezembro. Descrição do mapa: O mapa-múndi indica as cidades de Moscou e Barcelona, na Europa; Mumbai, na Ásia; Cidade do Cabo, na África; e Sydney, na Oceania. As temperaturas médias mensais e as taxas de pluviosidade expressas no climograma apresentam o clima típico da seguinte cidade:","Cidade do Cabo (África do Sul), marcado pela reduzida amplitude térmica anual.","Sydney (Austrália), caracterizado por precipitações abundantes no decorrer do ano.","Mumbai (Índia), deﬁnido pelas chuvas monçônicas torrenciais.","Barcelona (Espanha), afetado por massas de ar seco.","Moscou (Rússia), influenciado pela localização geográﬁca em alta la titude."
QUESTÃO 60,"No livro Desenvolvimento como liberdade , Amartya Sen escreve: Procuramos demonstrar que o desenvolvimento pode ser visto como um processo de expansão das liberdades reais que as pessoas desfrutam. O enfoque nas liberdades humanas contrasta com visões mais restritas de desenvolvimento, como as que identiﬁcam desenvolvimento com crescimento do Produto Nacional Bruto, ou industrialização. O crescimento do PNB pode ser muito importante como um meio de expandir as liberdades. Mas as liberdades dependem também de outros determinantes, como os serviços de educação e saúde e os direitos civis. A concepção de desenvolvimento proposta no texto fundamenta-se no vínculo entre",incremento da indústria e atuação no mercado ﬁnanceiro.,criação de programas assistencialistas e controle de preços.,elevação da renda média e arrecadação de impostos.,garantia da cidadania e ascensão econômica.,ajuste de políticas econômicas e incentivos ﬁscais.
QUESTÃO 61,"A primeira Guerra do Golfo, genuinamente apoiada pelas Nações Unidas e pela comunidade internacional, assim como a reação imediata ao Onze de Setembro, demonstravam a força da posição dos Estados Unidos na era pós-soviética. Um aspecto que explica a força dos Estados Unidos, apontada pelo texto, reside no(a)",poder de suas bases militares espalhadas ao redor do mundo.,alinhamento geopolítico da Rússia em relação aos EUA.,política de expansionismo territorial exercida sobre Cuba.,"aliança estratégica com países produtores de petróleo, como Kuwait e Irã.",incorporação da China à Organização do Tratado do Atlântico Norte (Otan).
QUESTÃO 62,"O New Deal visa restabelecer o equilíbrio entre o custo de produção e o preço, entre a cidade e o campo, entre os preços agrícolas e os preços industriais, reativar o mercado interno — o único que é importante —, pelo controle de preços e da produção, pela revalorização dos salários e do poder aquisitivo das massas, isto é, dos lavradores e operários, e pela regulamentação das condições de emprego. Tendo como referência os condicionantes históricos do entreguerras, as medidas governamentais descritas objetivavam",flexibilizar as regras do mercado ﬁnanceiro.,fortalecer o sistema de tributação regressiva.,introduzir os dispositivos de contenção creditícia.,racionalizar os custos da automação industrial mediante negociação sindical.,recompor os mecanismos de acumulação econômica por meio da intervenção estatal.
QUESTÃO 63,"No Manifesto Futurista , Marinetti escreve: E venham, então, os alegres incendiários de dedos carbonizados! Vamos! Ateiem fogo às estantes das bibliotecas! Desviem o curso dos canais, para inundar os museus! Empunhem as picaretas, os machados, os martelos e deitem abaixo sem piedade as cidades veneradas! Que princípio marcante do Futurismo e comum a várias correntes artísticas e culturais das primeiras três décadas do século XX está destacado no texto?",A tradição é uma força incontornável.,A arte é expressão da memória coletiva.,A modernidade é a superação decisiva da história.,A realidade cultural é determinada economicamente.,A memória é um elemento crucial da identidade cultural.
QUESTÃO 64,"No livro Uma teoria da justiça , John Rawls escreve: Uma sociedade é uma associação mais ou menos autossuﬁciente de pessoas que em suas relações mútuas reconhecem certas regras de conduta como obrigatórias e que, na maioria das vezes, agem de acordo com elas. Uma sociedade é bem ordenada não apenas quando está planejada para promover o bem de seus membros, mas quando é também efetivamente regulada por uma concepção pública de justiça. Isto é, trata-se de uma sociedade na qual todos aceitam, e sabem que os outros aceitam, o mesmo princípio de justiça . A visão expressa nesse texto do século XX remete a qual aspecto do pensamento moderno?",A relação entre liberdade e autonomia do Liberalismo.,A independência entre poder e moral do Racionalismo.,A convenção entre cidadãos e soberano do Absolutismo.,A dialética entre indivíduo e governo autocrata do Idealismo.,A contraposição entre bondade e condição selvagem do Naturalismo.
QUESTÃO 65,"No livro Os Pré-Socráticos , consta: A representação de Demócrito é semelhante à de Anaxágoras, na medida em que um inﬁnitamente múltiplo é a origem; mas nele a determinação dos princípios fundamentais aparece de maneira tal que contém aquilo que para o que foi formado não é, absolutamente, o aspecto simples para si. Por exemplo, partículas de carne e de ouro seriam princípios que, através de sua concentração, formam aquilo que aparece como ﬁgura. O texto faz uma apresentação crítica acerca do pensamento de Demócrito, segundo o qual o “princípio constitutivo das coisas” estava representado pelo(a)","número, que fundamenta a criação dos deuses.","devir, que simboliza o constante movimento dos objetos.","água, que expressa a causa material da origem do universo.","imobilidade, que sustenta a existência do ser atemporal.","átomo, que explica o surgimento dos entes."
QUESTÃO 66,"Uma conversação de tal natureza transforma o ouvinte; o contato de Sócrates paralisa e embaraça; leva a refletir sobre si mesmo, a imprimir à atenção uma direção incomum: os temperamentais, como Alcibíades, sabem que encontrarão junto dele todo o bem de que são capazes, mas fogem porque receiam essa influência poderosa, que os leva a se censurarem. É sobretudo a esses jovens, muitos quase crianças, que ele tenta imprimir sua orientação. O texto evidencia características do modo de vida socrático, que se baseava na",contemplação da tradição mítica.,sustentação do método dialético.,relativização do saber verdadeiro.,valorização da argumentação retórica.,investigação dos fundamentos da natureza.
QUESTÃO 67,"A grande maioria dos países ocidentais democráticos adotou o Tribunal Constitucional como mecanismo de controle dos demais poderes. A inclusão dos Tribunais no cenário político implicou alterações no cálculo para a implementação de políticas públicas. O governo, além de negociar seu plano político com o Parlamento, teve que se preocupar em não infringir a Constituição. Essa nova arquitetura institucional propiciou o desenvolvimento de um ambiente político que viabilizou a participação do Judiciário nos processos decisórios. O texto faz referência a uma importante mudança na dinâmica de funcionamento dos Estados contemporâneos que, no caso brasileiro, teve como consequência a",adoção de eleições para a alta magistratura.,diminuição das tensões entre os entes federativos.,suspensão do princípio geral dos freios e contrapesos.,judicialização de questões próprias da esfera legislativa.,proﬁssionalização do quadro de funcionários da Justiça.
QUESTÃO 68,"Ao destruir uma paisagem de árvores de troncos retorcidos, folhas e arbustos ásperos sobre os solos ácidos, não raro laterizados ou tomados pelas formas bizarras dos cupinzeiros, essa modernização lineariza e aparentemente não permite que se questione a pretensão modernista de que a forma deve seguir a função. O processo descrito ocorre em uma área biogeográﬁca com predomínio de vegetação",tropóﬁla e clima tropical.,xeróﬁla e clima semiárido.,hidróﬁla e clima equatorial.,aciculifoliada e clima subtropical.,semidecídua e clima tropical úmido.
QUESTÃO 69,"A instalação de uma reﬁnaria obedece a diversos fatores técnicos. Um dos mais importantes é a localização, que deve ser próxima tanto dos centros de consumo como das áreas de produção. A Petrobras possui reﬁnarias estrategicamente distribuídas pelo país. Elas são responsáveis pelo processamento de milhões de barris de petróleo por dia, suprindo o mercado com derivados que podem ser obtidos a partir de petróleo nacional ou importado. A territorialização de uma unidade produtiva depende de diversos fatores locacionais. A partir da leitura do texto, o fator determinante para a instalação das reﬁnarias de petróleo é a proximidade a",sedes de empresas petroquímicas.,zonas de importação de derivados.,polos de desenvolvimento tecnológico.,áreas de aglomerações de mão de obra.,espaços com infraestrutura de circulação.
QUESTÃO 70,"Mas era sobretudo a lã que os compradores, vindos da Flandres ou da Itália, procuravam por toda a parte. Para satisfazê-los, as raças foram melhoradas através do aumento progressivo das suas dimensões. Esse crescimento prosseguiu durante todo o século XIII, e as abadias da Ordem de Cister, onde eram utilizados os métodos mais racionais de criação de gado, desempenharam certamente um papel determinante nesse aperfeiçoamento. O texto aponta para a relação entre aperfeiçoamento da atividade pastoril e avanço técnico na Europa ocidental feudal, que resultou do(a)",crescimento do trabalho escravo.,desenvolvimento da vida urbana.,padronização dos impostos locais.,uniformização do processo produtivo.,desconcentração da estrutura fundiária.
QUESTÃO 71,"Descrição do infográfico: Indica o ranking da eﬁciência das dez maiores usinas hidrelétricas do Brasil, comparando a área alagada e a energia produzida por essas usinas, apresentando os seguintes dados: • Itaipu, no Paraná: com área alagada de 1,4 mil quilômetros quadrados e potência de 14 mil megawatts; • Belo Monte, em destaque, no Pará: com área alagada de 0,5 mil quilômetros quadrados e potência de 11,2 mil megawatts; • Tucuruí, no Pará: com área alagada de 3,5 mil quilômetros quadrados e potência de 8,7 mil megawatts; • Jirau, em Rondônia: com área alagada de 0,3 mil quilômetros quadrados e potência de 3,8 mil megawatts; • Ilha Solteira, em São Paulo e Mato Grosso do Sul: com área alagada de 1,2 mil quilômetros quadrados e potência de 3,4 mil megawatts; • Xingó, em Alagoas e Sergipe: com área alagada de 0,1 mil quilômetros quadrados e potência de 3,2 mil megawatts; • Santo Antônio, em Rondônia: com área alagada de 0,4 mil quilômetros quadrados e potência de 3,2 mil megawatts; • Marimbondo, em São Paulo e Minas Gerais: com área alagada de 0,4 mil quilômetros quadrados e potência de 1,4 mil megawatts; • Serra da Mesa, em Goiás: com área alagada de 1,8 mil quilômetros quadrados e potência de 1,3 mil megawatts; • Sobradinho, na Bahia: com área alagada de 4,1 mil quilômetros quadrados e potência de 1,1 mil megawatts. Comparando os dados das hidrelétricas, uma característica territorial positiva de Belo Monte é o(a)",reduzido espaço relativo inundado.,acentuado desnível do relevo local.,elevado índice de urbanização regional.,presença dos grandes parques industriais.,proximidade de fronteiras internacionais estratégicas.
QUESTÃO 72,"Trata-se da perda progressiva da produtividade de biomas inteiros, afetando parcelas muito expressivas dos domínios subúmidos e semiáridos em todas as regiões quentes do mundo. É nessas áreas, ecologicamente transicionais, que a pressão sobre a biomassa se faz sentir com muita força, devido à retirada da cobertura florestal, ao superpastoreio e às atividades mineradoras não controladas, desencadeando um quadro agudo de degradação ambiental, refletido pela incapacidade de suporte para o desenvolvimento de espécies vegetais, seja uma floresta natural ou plantações agrícolas. O texto enfatiza uma consequência da relação conflituosa entre a sociedade humana e o ambiente, que diz respeito ao processo de",inversão térmica.,poluição atmosférica.,eutroﬁzação da água.,contaminação dos solos.,desertiﬁcação de ecossistemas.
QUESTÃO 73,"O fenômeno da mobilidade populacional vem, desde as últimas décadas do século XX, apresentando transformações signiﬁcativas no seu comportamento, não só no Brasil como também em outras partes do mundo. Esses novos processos se materializam, entre outros aspectos, na dimensão interna, pelo redirecionamento dos fluxos migratórios para as cidades médias, em detrimento dos grandes centros urbanos; pelos deslocamentos de curta duração e a distâncias menores; pelos movimentos pendulares, que passam a assumir maior relevância nas estratégias de sobrevivência, não mais restritos aos grandes aglomerados urbanos. A redeﬁnição dos fluxos migratórios internos no Brasil, no período apontado no texto, tem como causa a intensiﬁcação do processo de",descapitalização do setor primário.,ampliação da economia informal.,tributação da área residencial citadina.,desconcentração da atividade industrial.,saturação da empregabilidade no setor terciário.
QUESTÃO 74,"A participação da mulher no processo de decisão política ainda é extremamente limitada em praticamente todos os países, independentemente do regime econômico e social e da estrutura institucional vigente em cada um deles. É fato público e notório, além de empiricamente comprovado, que as mulheres estão em geral sub-representadas nos órgãos do poder, pois a proporção não corresponde jamais ao peso relativo dessa parte da população. No âmbito do Poder Legislativo brasileiro, a tentativa de reverter esse quadro de sub-representação tem envolvido a implementação, pelo Estado, de",leis de combate à violência doméstica.,cotas de gênero nas candidaturas partidárias.,programas de mobilização política nas escolas.,propagandas de incentivo ao voto consciente.,apoio ﬁnanceiro às lideranças femininas.
QUESTÃO 75,"Palestinos se agruparam em frente a aparelhos de televisão e telas montadas ao ar livre em Ramalah, na Cisjordânia, para acompanhar o voto da resolução que pedia o reconhecimento da chamada Palestina como um Estado observador não membro da Organização das Nações Unidas (ONU). O objetivo era esperar pelo nascimento, ao menos formal, de um Estado palestino. Depois da aprovação da resolução, centenas de pessoas foram à praça da cidade com bandeiras palestinas, soltaram fogos de artifício, ﬁzeram buzinaços e dançaram pelas ruas. Aprovada com 138 votos dos 193 da Assembleia-Geral, a resolução eleva o status do Estado palestino perante a organização. A mencionada resolução da ONU referendou o(a)",delimitação institucional das fronteiras territoriais.,aumento da qualidade de vida da população local.,implementação do tratado de paz com os israelenses.,apoio da comunidade internacional à demanda nacional.,equiparação da condição política com a dos demais países.
QUESTÃO 76,"Sou ﬁlho natural de uma negra, africana livre, da Costa da Mina (Nagô de Nação), de nome Luiza Mahin, pagã, que sempre recusou o batismo e a doutrina cristã. Minha mãe era baixa de estatura, magra, bonita, a cor era de um preto retinto e sem lustro, tinha os dentes alvíssimos como a neve, era muito altiva, geniosa, insofrida. Dava-se ao comércio — era quitandeira, muito laboriosa e, mais de uma vez, na Bahia, foi presa como suspeita de envolver-se em planos de insurreição de escravos, que não tiveram efeito. Nesse trecho de suas memórias, Luiz Gama ressalta a importância dos(as)",laços de solidariedade familiar.,estratégias de resistência cultural.,mecanismos de hierarquização tribal.,instrumentos de dominação religiosa.,limites da concessão de alforria.
