question,body,A,B,C,D,E
questão 158,"Em uma corrida automobilística, os carros podem fazer paradas nos boxes para efetuar trocas de pneus. Nessas trocas, o trabalho é feito por um grupo de três pessoas em cada pneu. Considere que os grupos iniciam o trabalho no mesmo instante, trabalham à mesma velocidade e cada grupo trabalha em um único pneu. Com os quatro grupos completos, são necessários 4 segundos para que a troca seja efetuada. O tempo gasto por um grupo para trocar um pneu é inversamente proporcional ao número de pessoas trabalhando nele. Em uma dessas paradas, um dos trabalhadores passou mal, não pôde participar da troca e nem foi substituído, de forma que um dos quatro grupos de troca ficou reduzido. enem2021 Nessa parada específica, com um dos grupos reduzido, qual foi o tempo gasto, em segundo, para trocar os quatro pneus”?","6,0","5,7","5,0","4,5","4,4"
questão 159,"Umnutricionista verificou, na dieta diária do seu cliente, a falta de 800 miligramas do mineral A, de 1 000 miligramas do mineral B e de 1 200 miligramas do mineral C. Por isso, recomendou a compra de suplementos alimentares que forneçam os minerais faltantes e informou que não haveria problema se consumisse mais desses minerais do que o recomendado. O cliente encontrou cinco suplementos, vendidos em sachês unitários, cujos preços e as quantidades dos minerais estão apresentados a seguir: * Suplemento 1: contém 50 miligramas do mineral, 100 miligramas do mineral B e 200 miligramas do mineral C e custa 2 reais; Suplemento 2: contém 800 miligramas do mineral A, 250 miligramas do mineral B e 200 miligramas do mineral C e custa 3 reais; Suplemento 3: contém 250 miligramas do mineral A, 1 000 miligramas do mineral B e 300 miligramas do mineral C e custa 5 reais; Suplemento 4: contém 600 miligramas do mineral A, 500 miligramas do mineral B e 1 000 miligramas do mineral C e custa 6 reais; Suplemento 5: contém 400 miligramas do mineral A, 800 miligramas do mineral B e 1 200 miligramas do mineral C e custa 8 reais. O cliente decidiu comprar sachês de um único suplemento no qual gastasse menos dinheiro e ainda suprisse a falta de minerais indicada pelo nutricionista, mesmo que consumisse alguns deles além de sua necessidade. enemo0271   Nessas condições, o cliente deverá comprar sachês do suplemento ",1,2,3,4,5
questão 160,"Um atleta produz sua própria refeição com custo fixo de dez reais. Ela é composta por quatrocentos gramas de frango, seiscentos gramas de batata-doce e uma hortaliça. Atualmente, os preços dos produtos para essa refeição são: enem2021 Descrição da imagem: O quadro apresenta os preços das seguintes refeições: Frango (quilograma): 12,50 reais; Batata-doce (quilograma): 5 reais; Hortaliças (unidade): 2 reais. Em relação a esses preços, haverá um aumento de 50 por cento no preço do quilograma de batata-doce, e os outros preços não serão alterados. O atleta deseja manter o custo da refeição, a quantidade de batata-doce e a hortaliça. Portanto, terá que reduzir a quantidade de frango. Qual deve ser a redução percentual da quantidade de frango para que o atleta alcance seu objetivo?  ","12,5",28,30,50,70
questão 161,"Uma mola é solta da posição distendida conforme a figura. A figura à direita representa o gráfico da posição P (em centímetro) da massa m em função do tempo t (em segundo) em um sistema de coordenadas cartesianas. Esse movimento periódico é descrito por uma expressão do tipo P de t é igual a mais ou menos A cosseno de ômega t ou P de t é igual a mais ou menos 4 seno de ômega t, em que A maior que zero é a amplitude de deslocamento máximo e ômega é a frequência, que se relaciona com o período T pela fórmula ômega é igual a dois pi sobre T. Considere a ausência de quaisquer forças dissipativas. Descrição da imagem: À imagem é composta por uma figura ao lado de um gráfico. Na figura, estão representadas duas molas com massa (Mm). A primeira mola está em posição de equilíbrio, sua altura é relativa à posição (P) igual a zero no gráfico. A segunda mola está distendida e sua altura é relativa à posição (P) igual a menos três no gráfico. No gráfico, o eixo horizontal representa o tempo (t), e o eixo vertical, a posição (P) da massa. Esse gráfico está representado por uma linha sinuosa que se inicia no ponto (0, —3). A linha sinuosa do gráfico faz suas curvas. Nos pontos mais altos, a curva atinge o valor de (P) igual a três positivo nos instantes: pi sobre dois, três pi sobre dois e cinco pi sobre dois. Nos pontos mais baixos, a curva atinge o valor de (P) igual a três negativo e nos instantes: Zero, pi, dois pi e três pi.  A expressão algébrica que representa as posições P(t) da massa m, ao longo do tempo, no gráfico, é","6 menos 3 cosseno de 2t. "," menos 3 seno de 2t. "," 3 cosseno de 2t. "," menos 6 cosseno de 2t. "," 6 seno de 2t. "
questão 162,"Para a comunicação entre dois navios é utilizado um sistema de codificação com base em valores numéricos. Para isso, são consideradas as operações triângulo e estrela, definidas sobre o conjunto dos números reais por x triângulo y é igual a, abre parêntese, x ao quadrado, fecha parêntese, mais xy, menos, abre parêntese, y ao quadrado, fecha parêntese, e x estrela y é igual a xy mais x. O navio que deseja enviar uma mensagem deve fornecer um valor de entrada b, que irá gerar um valor de saída, a ser enviado ao navio receptor, dado pela soma das duas maiores soluções da equação abre parêntese, a triângulo b, fecha parêntese, estrela, abre parêntese, b triângulo a, fecha parêntese, é igual a zero. Cada valor possível de entrada e saída representa uma mensagem diferente já conhecida pelos dois navios. Um navio deseja enviar ao outro a mensagem “ATENÇÃO”. Para isso, deve utilizar o valor de entrada b é igual a 1. Dessa forma, o valor recebido pelo navio receptor será OQ  O  OOG  MT - 2º dia | Caderno 11 - LARANJA LEDOR - 1º Aplicação ",Raiz quadrada de 5.,Raiz quadrada de 3.," Raiz quadrada de 1. "," Fração com numerador menos 1 mais raiz quadrada de 5 e denominador 2. ","Fração com numerador 3 mais raiz quadrada de 5 e denominador 2. "
questão 163,"Um parque temático brasileiro construiu uma réplica em miniatura do castelo de Liechtenstein. O castelo original, representado na imagem, está situado na Alemanha e foi reconstruído entre os anos de 1840 e 1842, após duas destruições causadas por guerras. enem Descrição da imagem: Fotografia de um castelo com uma ponte em sua entrada.  O castelo possui uma ponte de 38,4 metros de comprimento e 1,68 metros de largura. O artesão que trabalhou para o parque produziu a réplica do castelo, em escala. Nessa obra, as medidas do comprimento e da largura da ponte eram, respectivamente, 160 centímetros e 7 centímetros . A escala utilizada para fazer a réplica é",1 para 576,1 para 240,1 para 24,"1 para 4,2","1 para 2,4"
questão 164,"A demografia médica é o estudo da população de médicos no Brasil nos aspectos quantitativo e qualitativo, sendo um dos seus objetivos fazer projeções sobre a necessidade da formação de novos médicos. Um desses estudos gerou um conjunto de dados que aborda a evolução do número de médicos e da população brasileira por várias décadas. O quadro apresenta parte desses dados. enemoZ1 Descrição da imagem: O quadro apresenta o número de médicos e a população brasileira (em milhar) nos anos 1990, 2000 e 2010. Em 1990, havia 219 mil médicos para uma população (em milhar) de 147 mil. Em 2000, havia 292 mil médicos para uma população (em milhar) de 170 mil. Em 2010, havia 365 mil médicos para uma população (em milhar) de 191 mil. Segundo uma projeção estatística, a variação do número de médicos e o da população brasileira de 2010 para 2020 será a média entre a variação de 1990 para 2000 e a de 2000 para 2010. Com o resultado dessa projeção, determina-se o número de médicos por mil habitantes no ano de 2020. O número, com duas casas na parte decimal, mais próximo do número de médicos por mil habitantes no ano de 2020 seria de ","0,17","0,49","1,71","2,06","3,92"
questão 165,"A receita de uma empresa ao final de um mês é o dinheiro captado com a venda de mercadorias ou com a prestação de serviços nesse mês, e a despesa é todo o dinheiro utilizado para pagamento de salários, contas de água e luz, impostos, entre outros. O lucro mensal obtido ao final do mês é a diferença entre a receita e a despesa registradas no mês. O gráfico apresenta as receitas e despesas, em milhão de real, de uma empresa ao final dos cinco primeiros meses de um dado ano. Descrição da imagem: O gráfico apresenta os números referentes a receitas e despesas nos meses de janeiro a maio. No eixo horizontal, estão os meses e, no eixo vertical, os números referentes a receitas e despesas. O gráfico que demonstra as receitas inicia em janeiro, com receita 10; segue crescente até fevereiro, com receita 20; decresce até março, com receita 15; torna a crescer, passando por abril, com receita 20; e finaliza em maio, com receita 28. O gráfico que demonstra as despesas inicia em janeiro, com despesa 5; segue crescente até fevereiro, com despesa 10; mantém-se com despesa 10 até março; torna a ser crescente, passando por abril, com despesa 15; e finaliza em maio, com despesa 25.  A previsão para os próximos meses é que o lucro mensal não seja inferior ao maior lucro obtido até o mês de maio. Nessas condições, o lucro mensal para os próximos meses deve ser maior ou igual ao do mês de",janeiro,fevereiro,março,abril,maio
questão 166,"A depressão caracteriza-se por um desequilíbrio na química cerebral. Os neurônios de um deprimido não respondem bem aos estímulos dos neurotransmissores. Os remédios que combatem a depressão têm o objetivo de restabelecer a química cerebral. Com o aumento gradativo de casos de depressão, a venda desses medicamentos está em crescente evolução, conforme ilustra o gráfico. Descrição da imagem: O gráfico apresenta o volume de vendas em milhão nos anos de 2005 a 2009. No eixo horizontal, estão os anos e, no eixo vertical, o volume de vendas. O gráfico é crescente, inicia no ano de 2005, com volume de venda igual a 236 milhões, e passa pelos pontos: ano de 2006, com volume de vendas igual a 294 milhões; ano de 2007, com volume de vendas igual a 370 milhões; ano de 2008, com volume de vendas igual a 465 milhões; e finaliza no ano de 2009, com volume de vendas igual a 519,2 milhões.  No período de 2005 a 2009, o aumento percentual no volume de vendas foi de ","45,4","54,5",120,220,"283,2"
questão 167,"Um casal está planejando comprar um apartamento de dois quartos num bairro de uma cidade e consultou a página de uma corretora de imóveis, encontrando 105 apartamentos de dois quartos à venda no bairro desejado. Eles usaram um aplicativo da corretora para gerar a distribuição dos preços do conjunto de imóveis selecionados. O gráfico ilustra a distribuição de frequências dos preços de venda dos apartamentos dessa lista (em mil reais), no qual as faixas de preço são dadas por intervalo aberto em 300 e fechado em 400; intervalo aberto em 400 e fechado em 500; intervalo aberto em 500 e fechado em 600; intervalo aberto em 600 e fechado em 700; intervalo aberto em 700 e fechado em 800; intervalo aberto em 800 e fechado em 900; intervalo aberto em 900 e fechado em 1 000; intervalo aberto em 1 000 e fechado em 1 100; intervalo aberto em 1 100 e fechado em 1 200; e intervalo aberto em 1 200 e fechado em 1 300. A mesma corretora anuncia que cerca de 50 por cento dos apartamentos de dois quartos nesse bairro, publicados em sua página, têm preço de venda inferior a 550 mil reais. No entanto, o casal achou que essa última informação não era compatível com o gráfico obtido. Descrição da imagem: O gráfico Distribuição dos preços apresenta o número de imóveis por preço (em mil reais). O eixo horizontal apresenta os preços (em mil reais), e o eixo vertical, o número de imóveis: Cinco imóveis estão com preço entre 300 e 400 mil reais. Dez imóveis estão com preço entre 400 e 500 mil reais. Cinco imóveis estão com preço entre 500 e 600 mil reais. Quinze imóveis estão com preço entre 600 e 700 mil reais. Vinte imóveis estão com preço entre 700 e 800 mil reais. Quinze imóveis estão com preço entre 800 e 900 mil reais. Quinze imóveis estão com preço entre 900 mil e 1 milhão de reais. Dez imóveis estão com preço entre 1 milhão e 1 milhão e 100 mil reais. Cinco imóveis estão com preço entre 1 milhão e 100 mil e 1 milhão e 200 mil reais. Cinco imóveis estão com preço entre 1 milhão e 200 mil e 1 milhão e 300 mil reais.      Com base no gráfico obtido, o menor preço, p (em mil reais), para o qual pelo menos 50 por cento dos apartamentos apresenta preço inferior a p é",600,700,800,900,1000
questão 168,"A Cifra de César é um exemplo de um método de codificação de mensagens usado por Júlio César para se comunicar com seus generais. enemo021 No método, cada letra era trocada por uma letra que aparecia no alfabeto um número fixo de casas adiante (ou atrás) de forma cíclica. A seguir temos um exemplo em que cada letra é substituída pela que vem três posições à frente. Descrição da imagem: O quadro apresenta as letras originais e as codificadas: Original A, codificada D. Original B, codificada E. Original C, codificada F. Original D, codificada G. Original E, codificada H. Original F, codificada 1. Original G, codificada J. Original H, codificada K. Original |, codificada L. Original J, codificada M. Original K, codificada N. Original L, codificada O. Original M, codificada P. Original N, codificada Q. Original O, codificada R. Original P, codificada S. Original Q, codificada T. Original R, codificada U. Original S, codificada V. Original T, codificada W. Original U, codificada X Original V, codificada Y. Original W, codificada Z. Original X, codificada A. Original Y, codificada B. Original Z, codificada C. Para quebrar um código como esse, a análise de frequências das letras de um texto é uma ferramenta importante. Uma análise do texto do romance O guarani, de José de Alencar, que é composto por 491 631 letras, gerou o seguinte gráfico de frequências: * 021125 LL A2ZÕO x  Descrição da imagem: O gráfico de barras apresenta, no eixo horizontal, as letras do alfabeto de A a Z e, no eixo vertical, o número de frequências de O a 70 000, com intervalo de 10 000 entre os números. Aletra A tem frequência igual a 70 000. Aletra B tem frequência entre O e 10 000. Aletra C tem frequência pouco abaixo de 20 000. Aletra D tem frequência pouco acima de 20 000. Aletra E tem frequência pouco acima de 60 000. As letras F, G e H têm frequência entre O e 10 000. Aletra | tem frequência pouco acima de 30 000. Aletra J tem frequência muito pouco acima de O. Aletra k tem frequência igual a O. Aletra L tem frequência entre 10 000 e 20 000. As letras M e N têm frequência pouco acima de 20 000. Aletra O tem frequência pouco acima de 50 000. Aletra P tem frequência pouco acima de 10 000. Aletra Q tem frequência entre O e 10 000. Aletra R tem frequência pouco acima de 30 000. Aletra S tem frequência pouco abaixo de 40 000. Aletra T tem frequência próxima a 20 000. Aletra U tem frequência pouco acima de 20 000. Aletra V tem frequência igual a 10 000. A letra W tem frequência igual a O. Aletra X tem frequência pouco acima de 0. Aletra Y tem frequência igual a O. Aletra Z tem frequência pouco acima de 0.          Apos Codilicar esse LEXIO COI] d Tegriad JO ExEmpIo fornecido, faz-se nova análise de frequência no texto codificado. As quatro letras mais frequentes, em ordem decrescente de frequência, do texto codificado são ","A,E,O e S","D,E,F e G","D,H,R e V","R,L,B e X",
questão 169,"O quadro apresenta o número de terremotos de magnitude maior ou igual a 7, na escala Richter, ocorridos em nosso planeta nos anos de 2000 a 2011. enemo021 Descrição da imagem: O quadro apresenta o número de terremotos nos anos de 2000 a 2011. Em 2000, ocorreram 15 terremotos. Em 2001, ocorreram 16 terremotos. Em 2002, ocorreram 13 terremotos. Em 2003, ocorreram 15 terremotos. Em 2004, ocorreram 16 terremotos. Em 2005, ocorreram 11 terremotos. Em 2006, ocorreram 11 terremotos. Em 2007, ocorreram 18 terremotos. Em 2008, ocorreram 12 terremotos. Em 2009, ocorreram 17 terremotos. Em 2010, ocorreram 24 terremotos. Nessa data, o reservatório com o maior volume de água era o a. Em 2011, ocorreram 20 terremotos.  Os. Um pesquisador acredita que a mediana representa bem o número anual típico de terremotos em um período. Segundo esse pesquisador, um número anual típico de terremotos com magnitude maior ou igual a 7 é",11,15,"15,5","15,7","17,5"
questão 171,"Uma pessoa realizou uma pesquisa com alguns alunos de uma escola, coletando suas idades, e organizou esses dados no gráfico. Descrição da imagem: O gráfico de barras apresenta, no eixo horizontal, a idade em ano e, no eixo vertical, a frequência de ocorrência. Alunos com 9 anos de idade tiveram frequência de ocorrência 6. Alunos com 18 anos de idade tiveram frequência de ocorrência 12. Alunos com 27 anos de idade tiveram frequência de ocorrência 9.  Qual a média das idades em anos desses alunos",9,12,18,19,27
questão 170,"O gráfico apresenta o nível de ocupação dos cinco reservatórios de água que abasteciam uma cidade em 2 de fevereiro de 2015. Descrição da imagem: O gráfico de barras Nível dos reservatórios em 2 de fevereiro de 2015 apresenta a capacidade, em bilhão de litros, dos reservatórios 1, 2, 3, 4 e 5 e seus respectivos níveis de ocupação, em porcentagem: O reservatório 1 tem capacidade de 105 bilhões de litros e estava com nível igual a 20 por cento da ocupação. O reservatório 2 tem capacidade de 100 bilhões de litros e estava com nível igual a 30 por cento da ocupação. O reservatório 3 tem capacidade de 20 bilhões de litros e estava com nível igual a 50 por cento da ocupação. O reservatório 4 tem capacidade de 80 bilhões de litros 09 e estava com nível igual a 40 por cento da ocupação. O 12 O reservatório 5 tem capacidade de 40 bilhões de litros e estava com nível igual a 60 por cento da ocupação. ",1,2,3,4,5
questão 172,"Em um estudo realizado pelo IBGE em quatro estados e no Distrito Federal, com mais de 5 mil pessoas com 10 anos ou mais, observou-se que a leitura ocupa, em média, apenas seis minutos do dia de cada pessoa. Na faixa de idade de 10 a 24 anos, a média diária é de três minutos. No entanto, no grupo de idades entre 24 e 60 anos, o tempo médio diário dedicado à leitura é de 5 minutos. Entre os mais velhos, com 60 anos ou mais, a média é de 12 minutos. A quantidade de pessoas entrevistadas de cada faixa de idade seguiu a distribuição percentual descrita no quadro. Descrição da imagem: O quadro apresenta o percentual de entrevistados nas faixas etárias: De 10 a 24 anos foram x por cento entrevistados. Entre 24 e 60 anos foram y por cento entrevistados. A partir de 60 anos foram x por cento entrevistados.  Os valores de x e y do quadro são, respectivamente, iguais a",10 e 80,10 e 90,20 e 60,20 e 80,25 e 50
questão 173,"Um zootecnista pretende testar se uma nova ração para coelhos é mais eficiente do que a que ele vem utilizando atualmente. A ração atual proporciona uma massa média de 10 quilogramas por coelho, com um desvio padrão de 1 quilograma, alimentado com essa ração durante um período de três meses. O zootecnista selecionou uma amostra de coelhos e os alimentou com a nova ração pelo mesmo período de tempo. Ao final, anotou a massa de cada coelho, obtendo um desvio padrão de 1,5 quilograma para a distribuição das massas dos coelhos dessa amostra. Para avaliar a eficiência dessa ração, ele utilizará o coeficiente de variação (CV) que é uma medida de dispersão definida por CV é igual a s sobre x média, em que s representa o desvio padrão e x média, a média das massas dos coelhos que foram alimentados com uma determinada ração. O zootecnista substituirá a ração que vinha utilizando pela nova, caso o coeficiente de variação da distribuição das massas dos coelhos que foram alimentados com a nova ração for menor do que o coeficiente de variação da distribuição das massas dos coelhos que foram alimentados com a ração atual. A substituição da ração ocorrerá se a média das massas dos coelhos da amostra, em quilograma, for superior a","5,0","9,5","10,0","10,5","15,0"
questão 174,"Uma rede de hamburgueria tem três franquias em cidades distintas. Visando incluir um novo tipo de lanche no cardápio, o gerente de marketing da rede sugeriu que fossem colocados à venda cinco novos tipos de lanche, em edições especiais. Os lanches foram oferecidos pelo mesmo período de tempo em todos os franqueados. O tipo que apresentasse a maior média por franquia seria incluído definitivamente no cardápio. Terminado o período de experiência, a gerência recebeu um relatório descrevendo as quantidades vendidas, em unidade, de cada um dos cinco tipos de lanche nas três franquias. OVOS enem2021 Descrição da imagem: O quadro apresenta a quantidade vendida de cada tipo de lanche nas franquias 1,2 e 3. Na franquia 1 foram vendidos 415 lanches do tipo 1; 395 lanches do tipo 2; 425 lanches do tipo 3; 430 lanches do tipo 4 e 435 lanches do tipo 5. Na franquia 2 foram vendidos 415 lanches do tipo 1; 445 lanches do tipo 2; 370 lanches do tipo 3; 370 lanches do tipo 4 e 425 lanches do tipo 5. Na franquia 3 foram vendidos 415 lanches do tipo 1; 390 lanches do tipo 2; 425 lanches do tipo 3; 433 lanches do tipo 4 e 420 lanches do tipo 5.  Com base nessas informações, a gerência decidiu incluir no cardápio o lanche de tipo 1.",1,2,3,4,5
questão 175,"Uma grande rede de supermercados adota um sistema de avaliação dos faturamentos de suas filiais, considerando a média de faturamento mensal em milhão. A matriz da rede paga uma comissão para os representantes dos supermercados que atingirem uma média de faturamento mensal (M), conforme apresentado no quadro. Descrição da imagem: O quadro relaciona as comissões às suas respectivas médias de faturamento mensal (M), sendo: A comissão 1 é paga para quem obtém faturamento M maior ou igual a 1 e menor que 2. A comissão 2 é paga para quem obtém faturamento M maior ou igual a 2 e menor que 4. A comissão 3 é paga para quem obtém faturamento M maior ou igual a 4 e menor que 5. A comissão 4 é paga para quem obtém faturamento M maior ou igual a 5 e menor que 6. A comissão 5 é paga para quem obtém faturamento M maior ou igual a 6. Um supermercado da rede obteve os faturamentos num dado ano, conforme apresentado no quadro. Descrição da imagem: O quadro apresenta a quantidade de meses em que se obtiveram os faturamentos mensais em milhão de real: O faturamento mensal de 3,5 milhões de reais foi obtido em 3 meses. O faturamento mensal de 2,5 milhões de reais foi obtido em 2 meses. O faturamento mensal de 5 milhões de reais foi obtido em 2 meses. O faturamento mensal de 3 milhões de reais foi obtido em 4 meses. O faturamento mensal de 7,5 milhões de reais foi obtido em 1 mês. Nas condições apresentadas, os representantes desse supermercado avaliam que receberão, no ano seguinte, a comissão de tipo",1,2,3,4,5
questão 176,"Aplicativos que gerenciam serviços de hospedagem têm ganhado espaço no Brasil e no mundo por oferecer opções diferenciadas em termos de localização e valores de hospedagem. Em um desses aplicativos, o preço P a ser pago pela hospedagem é calculado considerando um preço por diária d, acrescido de uma taxa fixa de limpeza L e de uma taxa de serviço. Essa taxa de serviço é um valor percentual s calculado sobre o valor pago pelo total das diárias. OVO EB wnN enem2021 Nessa situação, O preço a ser pago ao aplicativo para uma hospedagem de n diárias pode ser obtido pela expressão"," P é igual a d vezes n, mais L, mais d vezes n vezes s. ","P é igual a d vezes n, mais L, mais d vezes s.",P é igual a d mais L mais s.," P é igual a d vezes n vezes s, mais L. ","P é igual a d vezes n, mais L, mais s. "
questão 177,"O organizador de uma competição de lançamento de dardos pretende tornar o campeonato mais competitivo. Pelas regras atuais da competição, numa rodada, o jogador lança 3 dardos e pontua caso acerte pelo menos um deles no alvo. O organizador considera que, em média, os jogadores têm, em cada lançamento, um meio de probabilidade de acertar um dardo no alvo. Afim de tornar o jogo mais atrativo, planeja modificar as regras de modo que a probabilidade de um jogador pontuar em uma rodada seja igual ou superior a nove décimos. Para isso, decide aumentar a quantidade de dardos a serem lançados em cada rodada. enem2021 Com base nos valores considerados pelo organizador da competição, a quantidade mínima de dardos que devem ser disponibilizados em uma rodada para tornar o jogo mais atrativo é",2,4,6,9,10
questão 178,"A Copa do Brasil teve, até a edição de 2018, 15 times diferentes como campeões da competição, conforme apresentado na imagem. Suponha que, como homenagem aos times campeões, a Confederação Brasileira de Futebol (CBF) pretenda colocar um painel na sua sede. Esse painel teria 6 linhas e, em cada uma delas, 5 placas, referentes a cada edição da competição, com o nome do time vencedor, o brasão e o ano do título. O painel deve ser fabricado de modo que a primeira linha só tenha clubes gaúchos (Internacional, Grêmio e Juventude); a segunda, apenas times cariocas (Flamengo, Vasco e Fluminense); a terceira, somente times mineiros (Cruzeiro e Atlético Mineiro); a quarta, exclusivamente clubes paulistas (Corinthians, Palmeiras, Santos, Paulista FC, Santo André), e as duas últimas sem nenhuma restrição. Descrição da imagem: A imagem apresenta o brasão, o nome, o estado e a quantidade de títulos de cada time: O Cruzeiro, de Minas Gerais, tem 6 títulos. O Grêmio, do Rio Grande do Sul, tem 5 títulos. O Corinthians, de São Paulo, tem 3 títulos. O Flamengo, do Rio de Janeiro, tem 3 títulos. O Palmeiras, de São Paulo, tem 3 títulos. O Internacional, do Rio Grande do Sul, tem 1 título. O Criciúma, de Santa Catarina, tem 1 título. O Vasco da Gama, do Rio de Janeiro, tem 1 título. O Atlético Mineiro, de Minas Gerais, tem 1 título. O Santos, de São Paulo, tem 1 título. O Fluminense, do Rio de Janeiro, tem 1 título. O Sport, de Pernambuco, tem 1 título. O Paulista FC, de São Paulo, tem 1 título. O Santo André, de São Paulo, tem 1 título. O Juventude, do Rio Grande do Sul, tem 1 título.    Qual expressão determina a quantidade de painêis diferentes que a Cbr poderá montar?","Fração com numerador 7 fatorial e denominador 5 fatorial; vezes a fração com numerador 5 fatorial e denominador 3 fatorial; vezes a fração com numerador 7 fatorial e denominador 6 fatorial; vezes a fração com numerador 9 fatorial e denominador, abre parêntese, 3 fatorial vezes 3 fatorial, fecha parêntese; vezes 10 fatorial. ","7 fatorial; vezes 5 fatorial; vezes 7 fatorial; vezes 9 fatorial; vezes 10 fatorial. "," 30 fatorial. ","Fração com numerador / fatorial e denominador, abre parêntese, 5 fatorial vezes 5 fatorial, fecha parêntese; vezes a fração com numerador 7 fatorial e denominador, abre parêntese, 5 fatorial vezes 2 fatorial, fecha parêntese; vezes a fração com numerador 9 fatorial e denominador, abre parêntese, 5 fatorial vezes 4 fatorial, fecha parêntese.",Fração com numerador 9 fatorial e denominador 3 fatorial; vezes 5 fatorial; vezes a fração com numerador 7 fatorial e denominador 2 fatorial; vezes a fração com numerador 9 fatorial e denominador 4 fatorial; vezes 10 fatorial.
questão 179,"Um segmento de reta está dividido em duas partes na proporção áurea quando o todo está para uma das partes na mesma razão em que essa parte está para a outra. Essa constante de proporcionalidade é comumente representada pela letra grega fi, e seu valor é dado pela solução positiva da equação fi ao quadrado é igual a fi mais 1. Assim como a potência fi ao quadrado, as potências superiores de fi podem ser expressas da forma a vezes fi, mais D, em que ae b são inteiros positivos, como apresentado no quadro. Descrição da imagem: O quadro apresenta as expressões que correspondem às potências de fi: Fi ao quadrado corresponde a fi mais 1; Fi ao cubo corresponde a 2 fi mais 1; Fi elevado a 4 corresponde a 3 fi mais 2; Fi elevado a 5 corresponde a 5 fi mais 3; Fi elevado a 6 corresponde a 8 fi mais 5; Para fi elevado a /, não foi apresentada correspondência. A potência fi elevado a 7, escrita na forma a vezes fi, mais b (a e b são inteiros positivos), é "," 5 fi mais 3",7 fi mais 3,9 fi mais 2,11 fi mais 7,13 fi mais 8
questão 180,"Uma fábrica de calçados dispõe de 15 000 reais para gastar com propaganda por mês. Sabe-se que os gastos por minuto com propaganda na rádio e na televisão são de 500 reais e 1 000 reais respectivamente; além disso, sabe-se que, com os gastos atuais mensais de propaganda em rádio e televisão, a propaganda no rádio alcança 1 200 possíveis compradores por mês, enquanto na televisão alcança 1 600 possíveis compradores por mês. Sabe-se, também, que os possíveis compradores ouvem a propaganda em apenas um desses dois veículos de comunicação. Para que o número de compradores que ouvem a propaganda no rádio e na televisão seja igual, o tempo (em minuto) de propaganda no rádio deve ser igual a",4,7,9,10,12
