question,body,A,B,C,D,E
QUESTÃO 133,"Manta que costura causos e histórias no seio de uma família serve de metáfora da memória em obra escrita por autora portuguesa O que poderia valer mais do que a manta para aquela família? Quadros de pintores famosos? Joias de rainha? Palácios? Uma manta feita de centenas de retalhos de roupas velhas aquecia os pés das crianças e a memória da avó, que a cada quadrado apontado por seus netos resgatava de suas lembranças uma história. Histórias fantasiosas como a do vestido com um bolso que abrigava um gnomo comedor de biscoitos; histórias de traquinagem como a do calção transformado em farrapos no dia em que o menino, que gostava de andar de bicicleta de olhos fechados, quebrou o braço; histórias de saudades, como o avental que carregou uma carta por mais de um mês... Muitas histórias formavam aquela manta. Os protagonistas eram pessoas da família, um tio, uma tia, o avô, a bisavó, ela mesma, os antigos donos das roupas. Um dia, a avó morreu, e as tias passaram a disputar a manta, todas a queriam, mais do que aos quadros, joias e palácios deixados por ela. Felizmente, as tias conseguiram chegar a um acordo, e a manta passou a ficar cada mês na casa de uma delas. E os retalhos, à medida que iam se acabando, eram substituídos por outros retalhos, e novas e antigas histórias foram sendo incorporadas à manta mais valiosa do mundo.A autora descreve a importância da manta para aquela família, ao verbalizar que “novas e antigas histórias foram sendo incorporadas à manta mais valiosa do mundo”. Essa valorização evidencia-se pela","oposição entre os objetos de valor, como joias, palácios e quadros, e a velha manta.","descrição detalhada dos aspectos físicos da manta, como cor e tamanho dos retalhos.",valorização da manta como objeto de herança familiar disputado por todos.,comparação entre a manta que protege do frio e a manta que aquecia os pés das crianças.,correlação entre os retalhos da manta e as muitas histórias de tradição oral que os formavam.
QUESTÃO 134,"O hipertexto permite — ou, de certo modo, em alguns casos, até mesmo exige — a participação de diversos autores na sua construção, a redefinição dos papéis de autor e leitor e a revisão dos modelos tradicionais de leitura e de escrita. Por seu enorme potencial para se estabelecerem conexões, ele facilita o desenvolvimento de trabalhos coletivamente, o estabelecimento da comunicação e a aquisição de informação de maneira cooperativa. Embora haja quem identifique o hipertexto exclusivamente com os textos eletrônicos, produzidos em determinado tipo de meio ou de tecnologia, ele não deve ser limitado a isso, já que consiste numa forma organizacional que tanto pode ser concebida para o papel como para os ambientes digitais. É claro que o texto virtual permite concretizar certos aspectos que, no papel, são praticamente inviáveis: a conexão imediata, a comparação de trechos de textos na mesma tela, o “mergulho” nos diversos aprofundamentos de um tema, como se o texto tivesse camadas, dimensões ou planos. Considerando-se a linguagem específica de cada sistema de comunicação, como rádio, jornal, TV, internet, segundo o texto, a hipertextualidade configura-se como um(a)",elemento originário dos textos eletrônicos.,conexão imediata e reduzida ao texto digital.,novo modo de leitura e de organização da escrita.,estratégia de manutenção do papel do leitor com perfil definido.,modelo de leitura baseado nas informações da superfície do texto.
QUESTÃO 135,"Descrição da imagem: O cartaz mostra uma gota d’água típica de um processo de derretimento. Dentro da gota há a imagem do planeta Terra. Abaixo desta imagem está o seguinte texto: Eu derreto, Tu derretes, Você derrete... você tem certeza que quer conjugar este verbo? O cartaz aborda a questão do aquecimento global. A relação entre os recursos verbais e não verbais nessa propaganda revela que",o discurso ambientalista propõe formas radicais de resolver os problemas climáticos.,a preservação da vida na Terra depende de ações de dessalinização da água marinha.,a acomodação da topografia terrestre desencadeia o natural degelo das calotas polares.,o descongelamento das calotas polares diminui a quantidade de água doce potável do mundo.,a agressão ao planeta é dependente da posição assumida pelo homem frente aos problemas ambientais.
QUESTÃO 136,"A cidade de Guarulhos (SP) tem o 8º PIB municipal do Brasil, além do maior aeroporto da América do Sul. Em proporção, possui a economia que mais cresce em indústrias, conforme mostra o gráfico. Descrição da imagem: O gráfico, denominado Crescimento – Indústria registra que o Brasil obteve um índice de crescimento no valor de 30,95%; São Paulo (estado) obteve um índice de 14,76%; São Paulo (capital) obteve um índice de 3,57% e Guarulhos obteve um índice de 60,52%. Analisando os dados percentuais do gráfico, qual a diferença entre o maior e o menor centro em crescimento no polo das indústrias?","75,28","64,09","56,95","45,76","30,07"
QUESTÃO 137,"Em um certo teatro, as poltronas são divididas em setores. A figura apresenta a vista do setor 3 desse teatro, no qual as cadeiras escuras estão reservadas e as claras não foram vendidas. Descrição da imagem: A figura ilustra uma sala com 7 fileiras de cadeiras, cada uma contendo 10 cadeiras. Desse total de cadeiras, 17 são escuras e as demais são claras. A razão que representa a quantidade de cadeiras reservadas do setor 3 em relação ao total de cadeiras desse mesmo setor é",1770,1753,5370,5317,7017
QUESTÃO 138,"Uma loja acompanhou o número de compradores de dois produtos, A e B, durante os meses de janeiro, fevereiro e março de 2012. Com isso, obteve este gráfico: Descrição da imagem: O gráfico, que apresenta o número de compradores dos produtos A e B durante os meses de janeiro, fevereiro e março de 2012, registra os seguintes dados: • Janeiro – 10 compradores adquiriram o produto A e 20 adquiriram o produto B; • Fevereiro – 30 compradores adquiriram o produto A e 20 adquiriram o produto B; • Março – 60 compradores adquiriram o produto A e 80 adquiriram o produto B. A loja sorteará um brinde entre os compradores do produto A e outro brinde entre os compradores do produto B. Qual a probabilidade de que os dois sorteados tenham feito suas compras em fevereiro de 2012?",1 20,3 242,5 22,6 25,7 15
QUESTÃO 139,"Para o reflorestamento de uma área, deve-se cercar totalmente, com tela, os lados de um terreno, exceto o lado margeado pelo rio, conforme a figura. Cada rolo de tela que será comprado para confecção da cerca contém 48 metros de comprimento. Descrição da imagem: A figura representa um terreno com lados medindo 190 metros, 81 metros e 81 metros. O rio coincide com o outro dos lados maiores do terreno. A quantidade mínima de rolos que deve ser comprada para cercar esse terreno é",6.,7.,8.,11.,12.
QUESTÃO 140,"Um dos grandes problemas enfrentados nas rodovias brasileiras é o excesso de carga transportada pelos caminhões. Dimensionado para o tráfego dentro dos limites legais de carga, o piso das estradas se deteriora com o peso excessivo dos caminhões. Além disso, o excesso de carga interfere na capacidade de frenagem e no funcionamento da suspensão do veículo, causas frequentes de acidentes. Ciente dessa responsabilidade e com base na experiência adquirida com pesagens, um caminhoneiro sabe que seu caminhão pode carregar, no máximo, 1 500 telhas ou 1 200 tijolos. Considerando esse caminhão carregado com 900 telhas, quantos tijolos, no máximo, podem ser acrescentados à carga de modo a não ultrapassar a carga máxima do caminhão?",300 tijolos,360 tijolos,400 tijolos,480 tijolos,600 tijolos
QUESTÃO 141,"As projeções para a produção de arroz no período de 2012 - 2021, em uma determinada região produtora, apontam para uma perspectiva de crescimento constante da produção anual. O quadro apresenta a quantidade de arroz, em toneladas, que será produzida nos primeiros anos desse período, de acordo com essa projeção. Descrição da imagem: A projeção da produção para cada ano é a seguinte: • 2012 — 50,25 toneladas; • 2013 — 51,50 toneladas; • 2014 — 52,75 toneladas; • 2015 — 54,00 toneladas. A quantidade total de arroz, em toneladas, que deverá ser produzida no período de 2012 a 2021 será de","497,25.","500,85.","502,87.","558,75.","563,25."
QUESTÃO 142,"Numa escola com 1 200 alunos foi realizada uma pesquisa sobre o conhecimento desses em duas línguas estrangeiras, inglês e espanhol. Nessa pesquisa constatou-se que 600 alunos falam inglês, 500 falam espanhol e 300 não falam qualquer um desses idiomas.Escolhend o-se um aluno dessa escola ao acaso e sabendo-se que ele não fala inglês, qual a probabilidade de que esse aluno fale espanhol?",12,58,14,56,5 14
QUESTÃO 143,"A duração do dia na Terra é de 24 horas, período chamado de dia terrestre. Já no planeta Marte a duração do dia equivale a 24 horas e 40 minutos terrestres, período chamado de dia marciano. Um astronauta passa 90 dias marcianos em missão na superfície de Marte. Quantos dias terrestres terão se passado nesse período?","87,5","88,5","90,0","91,5","92,5"
QUESTÃO 144,"As torres Puerta de Europa são duas torres inclinadas uma contra a outra, construídas numa avenida de Madri, na Espanha. A inclinação das torres é de 15° com a vertical e elas têm, cada uma, uma altura de 114 m (a altura é indicada na figura como o segmento AB) . Estas torres são um bom exemplo de um prisma oblíquo de base quadrada e uma delas pode ser observada na imagem: Descrição da imagem: A partir da figura, obtém-se um triângulo retângulo com um dos catetos medindo 114 m, correspondendo à altura da torre, e o outro cateto tendo um comprimento desconhecido x, correspondendo a um dos lados da base quadrada da torre. O ângulo oposto ao cateto de comprimento x é de 15°. Utilizando 0,26 como valor aproximado para a tangente de 15º e duas casas decimais nas operações, descobre-se que a área da base desse prédio ocupa na avenida um espaço",menor que 100 m 2.,entre 100 m2 e 300 m2.,entre 300 m2 e 500 m2.,entre 500 m2 e 700 m2.,maior que 700 m2.
QUESTÃO 145,"As notas de um professor que participou de um processo seletivo, em que a banca avaliadora era composta por cinco membros, são apresentadas no gráfico. Sabe-se que cada membro da banca atribuiu duas notas ao professor, uma relativa aos conhecimentos específicos da área de atuação e outra, aos conhecimentos pedagógicos, e que a média final do professor foi dada pela média aritmética de todas as notas atribuídas pela banca avaliadora. Descrição da imagem: O gráfico, que apresenta as notas em pontos referentes aos conhecimentos específicos e aos conhecimentos pedagógicos de acordo com os avaliadores A, B, C, D e E, registra os seguintes dados: • Avaliador A – Conhecimentos específicos: 18; Conhecimentos pedagógicos: 16. • Avaliador B – Conhecimentos específicos: 17; Conhecimentos pedagógicos: 13. • Avaliador C – Conhecimentos específicos: 14; Conhecimentos pedagógicos: 1. • Avaliador D – Conhecimentos específicos: 19; Conhecimentos pedagógicos: 14. • Avaliador E – Conhecimentos específicos: 16; Conhecimentos pedagógicos: 12. Utilizando um novo critério, essa banca avaliadora resolveu descartar a maior e a menor notas atribuídas ao professor.A nova média, em relação à média anterior, é","0,25 ponto maior.","1,00 ponto maior.","1,00 ponto menor.","1,25 ponto maior.","2,00 pontos menor."
QUESTÃO 146,"Um banco solicitou aos seus clientes a criação de uma senha pessoal de seis dígitos, formada somente por algarismos de 0 a 9, para acesso à conta corrente pela internet. Entretanto, um especialista em sistemas de segurança eletrônica recomendou à direção do banco recadastrar seus usuários, solicitando, para cada um deles, a criação de uma nova senha com seis dígitos, permitindo agora o uso das 26 letras do alfabeto, além dos algarismos de 0 a 9. Nesse novo sistema, cada letra maiúscula era considerada distinta de sua versão minúscula. Além disso, era proibido o uso de outros tipos de caracteres. Uma forma de avaliar uma alteração no sistema de senhas é a verificação do coeficiente de melhora, que é a razão do novo número de possibilidades de senhas em relação ao antigo. O coeficient e de melhora da alteração recomendada é:",626 106,62!10!,62! 4! 10! 56!,62! − 10!,626 − 106
QUESTÃO 147,"Uma torneira não foi fechada corretamente e ficou pingando, da meia-noite às seis horas da manhã, com a frequência de uma gota a cada três segundos. Sabe-se que cada gota d’agua tem volume de 0,2 mL. Qual foi o valor mais aproximado do total de água desperdiçada nesse período, em litros?","0,2","1,2","1,4","12,9","64,8"
QUESTÃO 148,"A parte interior de uma taça foi gerada pela rotação de uma parábola em torno de um eixo z , conforme mostra a figura: Descrição da imagem: A figura apresenta a rotação em torno de um eixo vertical de rotação (z). Verifica-se na figura que C é o valor da ordenada do ponto em que a parábola cruza o eixo O y , enquanto o ponto V é o vértice da parábola, que está sobre o eixo O x. A função real que expressa a parábola, no plano cartesiano da figura, é dada pela lei f(x) = 3 2x2 − 6 x + C , onde C é a medida da altura do líquido contido na taça, em centímetros. Sabe-se que o ponto V , na figura, representa o vértice da parábola, localizado sobre o eixo x . Nessas condições, a altura do líquido contido na taça, em centímetros, é",1.,2.,4.,5.,6.
QUESTÃO 149,"Muitos processos fisiológicos e bioquímicos, tais como batimentos cardíacos e taxa de respiração, apresentam escalas construídas a partir da relação entre superfície e massa (ou volume) do animal. Uma dessas escalas, por exemplo, considera que “o cubo da área S da superfície de um mamífero é proporcional ao quadrado de sua massa M”.Isso é equivalente a dizer que, para uma constante k > 0, a área S pode ser escrita em função de M por meio da expressão:",S = k • M,S = k • M 13,S = k 1 • M 1 3 3,S = k 1 • M 2 3 3,S = k 1 • M 23
QUESTÃO 150,"Na Argentina, algumas pizzarias vendem pizzas retangulares com 20 cm de largura, para que seja possível um melhor aproveitamento do forno. No Brasil, as pizzas convencionais são redondas. Uma pizzaria X produz, simultaneamente, em cada fornada, 4 pizzas de 35 cm de raio cada uma. A quantidade de massa usada em uma fornada da pizzaria X é a mesma para fazer 7 pizzas argentinas. Considere que as pizzas brasileiras e argentinas têm a mesma altura. Use 3 como aproximação para π . O comprimento, em metros, de cada pizza produzida na Argentina é","0,26.","1,05.","2,10.","6,00.","7,35."
QUESTÃO 151,"Uma indústria tem um reservatório de água com capacidade para 900 m 3 . Quando há necessidade de limpeza do reservatório, toda a água precisa ser escoada. O escoamento da água é feito por seis ralos, e dura 6 horas quando o reservatório está cheio. Esta indústria construirá um novo reservatório, com capacidade de 500 m 3, cujo escoamento da água deverá ser realizado em 4 horas, quando o reservatório estiver cheio. Os ralos utilizados no novo reservatório deverão ser idênticos aos do já existente.A quantidade de ralos do novo reservatório deverá ser igual a",2.,4.,5.,8.,9.
QUESTÃO 152,"Uma fábrica de fórmicas produz placas quadradas de lados de medida igual a y centímetros. Essas placas são vendidas em caixas com N unidades e, na caixa, é especificada a área máxima S que pode ser coberta pelas N placas. Devido a uma demanda do mercado por placas maiores, a fábrica triplicou a medida dos lados de suas placas e conseguiu reuni-las em uma nova caixa, de tal forma que a área coberta S não fosse alterada. A quantidade X , de placas do novo modelo, em cada nova caixa será igual a",N 9,N 6,N 3,3 N,9 N
QUESTÃO 153,"Num parque aquático existe uma piscina infantil na forma de um cilindro circular reto, de 1 m de profundidade e volume igual a 12 m 3 , cuja base tem raio R e centro O. Deseja-se construir uma ilha de lazer seca no interior dessa piscina, também na forma de um cilindro circular reto, cuja base estará no fundo da piscina e com centro da base coincidindo com o centro do fundo da piscina, conforme a figura. O raio da ilha de lazer será r. Deseja-se que após a construção dessa ilha, o espaço destinado à água na piscina tenha um volume de, no mínimo, 4 m 3. Descrição da imagem: A figura apresenta dois círculos concêntricos: um círculo menor, de raio r, que representa a ilha de lazer, contido em um círculo maior, de raio R, que representa a piscina. Considere 3 como valor aproximado para π (pi). Para satisfazer as condições dadas, o raio máximo da ilha de lazer r, em metros, estará mais próximo de","1,6.","1,7.","2,0.","3,0.","3,8."
QUESTÃO 154,O contribuinte que vende mais de R$ 20 mil de ações em Bolsa de Valores em um mês deverá pagar Imposto de Renda. O pagamento para a Receita Federal consistirá em 15% do lucro obtido com a venda das ações. Um contribuinte que vende por R$ 34 mil um lote de ações que custou R$ 26 mil terá de pagar de Imposto de Renda à Receita Federal o valor de,"R$ 900,00.","R$ 1 200,00.","R$ 2 100,00.","R$ 3 900,00.","R$ 5 100,00."
QUESTÃO 155,"Para se construir um contrapiso, é comum, na constituição do concreto, se utilizar cimento, areia e brita, na seguinte proporção: 1 parte de cimento, 4 partes de areia e 2 partes de brita. Para construir o contrapiso de uma garagem, uma construtora encomendou um caminhão betoneira com 14 m 3 de concreto. Qual é o volume de cimento, em m 3, na carga de concreto trazido pela betoneira?","1,75","2,00","2,33","4,00","8,00"
QUESTÃO 156,"Para conquistar clientes, algumas empresas aéreas dispõem de um programa de recompensas. Voos realizados ou compras efetuadas com cartões de crédito vinculados ao programa geram pontos, que futuramente podem ser trocados por passagens aéreas. Um determinado programa de recompensas associa a cada cliente um número composto por nove algarismos, com exceção do número 000 000 000. Quantos associados esse programa pode ter?",3 265 919,3 628 799,387 420 488,899 999 999,999 999 999
QUESTÃO 157,"Um artesão de joias tem à sua disposição pedras brasileiras de três cores: vermelhas, azuis e verdes. Ele pretende produzir joias constituídas por uma liga metálica, a partir de um molde no formato de um losango não quadrado com pedras nos seus vértices, de modo que dois vértices consecutivos tenham sempre pedras de cores diferentes. A figura ilustra uma joia, produzida por esse artesão, cujos vértices A, B, C e D correspondem às posições ocupadas pelas pedras. Descrição da imagem: A figura, no formato de um losango não quadrado, apresenta a letra","no seu vértice superior, a letra","no seu vértice direito, a letra",no seu vértice inferior e a letra,"no seu vértice esquerdo. Com base nas informações fornecidas, quantas joias diferentes, nesse formato, o artesão poderá obter? A 6 B 12 C 18 D 24",36
QUESTÃO 158,"Em setembro de 1987, Goiânia foi palco do maior acidente radioativo ocorrido no Brasil, quando uma amostra de césio-137, removida de um aparelho de radioterapia abandonado, foi manipulada inadvertidamente por parte da população. A meia-vida de um material radioativo é o tempo necessário para que a massa desse material se reduza à metade. A meia-vida do césio-137 é 30 anos e a quantidade restante de massa de um material radioativo, após t anos, é calculada pela expressão M ( t ) = A · (2,7) kt, onde","é a massa inicial e k é uma constante negativa. Considere 0,3 como aproximação para log10 2. Qual o tempo necessário, em anos, para que uma quantidade de massa do césio-137 se reduza a 10% da quantidade inicial? A 27",36,50,54,100
QUESTÃO 159,"Um restaurante utiliza, para servir bebidas, bandejas com bases quadradas. Todos os copos desse restaurante têm o formato representado na figura: Descrição da imagem: A figura representa um copo. A parte superior mais larga do copo é circular, com raio igual a AC, e a base do copo também é circular, com raio igual a BD. Considere que AC= 7 BD 5 e que l é a medida de um dos lados da base da bandeja. Qual deve ser o menor valor da razão l BD para que uma bandeja tenha capacidade de portar exatamente quatro copos de uma só vez?",2,14 5,4,24 5,28 5
QUESTÃO 160,"O dono de um sítio pretende colocar uma haste de sustentação para melhor firmar dois postes de comprimentos iguais a 6 m e 4 m. A figura representa a situação real na qual os postes são descritos pelos segmentos AC e BD e a haste é representada pelo segmento EF , todos perpendiculares ao solo, que é indicado pelo segmento de reta AB. Os segmentos AD e BC representam cabos de aço que serão instalados. Descrição da imagem: A figura mostra dois triângulos retângulos CAB , retângulo em","e ABD , retângulo em",". O cateto CA mede 4 metros, enquanto que o cateto DB mede 6 metros. Os triângulos estão posicionados de modo que os seus catetos maiores coincidam com o segmento de reta AB e suas hipotenusas se intersectem no ponto E . O segmento EF é perpendicular ao cateto AB , comum aos dois triângulos. Qual deve ser o valor do comprimento da haste EF ? A 1 m B 2 m","2,4 m",3 m,2 6 m
QUESTÃO 161,"Um professor resolveu propor uma série de pequenos trabalhos para sua turma. Ele disse que informaria à turma sobre as datas de entrega dos trabalhos apenas alguns dias antes da efetiva entrega, sendo que os trabalhos poderiam ser enviados por e-mail . Desta forma, ele está considerando que, além de segunda-feira até sexta-feira, o sábado ou domingo são possíveis datas de entrega. A data de entrega do primeiro trabalho foi dia 2, do segundo trabalho foi dia 5, do terceiro trabalho dia 8 e do quarto dia 11.Se o professor continuar a exigir que a entrega dos trabalhos siga esse padrão, qual será a data do segundo trabalho a ser entregue depois do dia 16?",22,20,19,18,17
QUESTÃO 162,"Cinco empresas de gêneros alimentícios encontram- se à venda. Um empresário, almejando ampliar os seus investimentos, deseja comprar uma dessas empresas. Para escolher qual delas irá comprar, analisa o lucro (em milhões de reais) de cada uma delas, em função de seus tempos (em anos) de existência, decidindo comprar a empresa que apresente o maior lucro médio anual. O quadro apresenta o lucro (em milhões de reais) acumulado ao longo do tempo (em anos) de existência de cada empresa. Descrição da imagem:  O quadro apresenta que a empresa • F obteve um lucro de 24 milhões de reais em 3 anos; • G obteve um lucro de 24 milhões de reais em 2 anos; • H obteve um lucro de 25 milhões de reais em 2 anos e meio; • M obteve um lucro de 15 milhões de reais em 1 ano e meio; • P obteve um lucro de 9 milhões de reais em 1 ano e meio. O empresário decidiu comprar a empresa",F.,G.,H.,M.,P.
QUESTÃO 163,"Deseja-se postar cartas não comerciais, sendo duas de 100 g, três de 200 g e uma de 350 g. O gráfico mostra o custo para enviar uma carta não comercial pelos Correios: Descrição da imagem: O gráfico apresenta a influência da massa, em gramas, no custo, em reais, da postagem de cartas, registrando os seguintes dados: • até 20 g — R$ 0,80; • superior a 20 g e até 50 g — R$ 1,25; • superior a 50 g e até 100 g — R$ 1,70; • superior a 100 g e até 150 g — R$ 2,15; • superior a 150 g e até 200 g — R$ 2,65; • superior a 200 g e até 250 g — R$ 3,10; • superior a 250 g e até 300 g — R$ 3,55; • superior a 300 g e até 350 g — R$ 4,00; • superior a 350 g e até 400 g — R$ 4,45. O valor total gasto, em reais, para postar essas cartas é de","8,35.","12,50.","14,40.","15,35.","18,05."
QUESTÃO 164,"Foi realizado um levantamento nos 200 hotéis de uma cidade, no qual foram anotados os valores, em reais, das diárias para um quarto padrão de casal e a quantidade de hotéis para cada valor da diária. Os valores das diárias foram: A = R$ 200,00; B = R$ 300,00; C = R$ 400,00 e D = R$ 600,00. No gráfico, as áreas representam as quantidades de hotéis pesquisados, em porcentagem, para cada valor da diária. Descrição da imagem: O gráfico registra os seguintes dados: A: 25%; B: 25%; C: 40% e D: 10%. O valor mediano da diária, em reais, para o quarto padrão de casal nessa cidade, é","300,00.","345,00.","350,00.","375,00.","400,00."
QUESTÃO 165,"Para aumentar as vendas no início do ano, uma loja de departamentos remarcou os preços de seus produtos 20% abaixo do preço original. Quando chegam ao caixa, os clientes que possuem o cartão fidelidade da loja têm direito a um desconto adicional de 10% sobre o valor total de suas compras. Um cliente deseja comprar um produto que custava R$ 50,00 antes da remarcação de preços. Ele não possui o cartão fidelidade da loja.Caso esse cliente possuísse o cartão fidelidade da loja, a economia adicional que obteria ao efetuar a compra, em reais, seria de","15,00.","14,00.","10,00.","5,00.","4,00."
QUESTÃO 166,"Nos Estados Unidos a unidade de medida de volume mais utilizada em latas de refrigerante é a onça fluida (fl oz), que equivale a aproximadamente 2,95 centilitros (cL). Sabe-se que o centilitro é a centésima parte do litro e que a lata de refrigerante usualmente comercializada no Brasil tem capacidade de 355 mL.Assim, a medida do volume da lata de refrigerante de 355 mL, em onça fluida (fl oz), é mais próxima de","0,83.","1,20.","12,03.","104,73.","120,34."
QUESTÃO 167,"Na aferição de um novo semáforo, os tempos são ajustados de modo que, em cada ciclo completo (verde-amarelo-vermelho), a luz amarela permaneça acesa por 5 segundos, e o tempo em que a luz verde permaneça acesa seja igual a 23 do tempo em que a luz vermelha fique acesa. A luz verd e fica acesa, em cada ciclo, durante X segundos e cada ciclo dura Y segundos. Qual é a expressão que representa a relação entre X e Y ?",5 X − 3 Y + 15 = 0,5 X − 2 Y + 10 = 0,3 X − 3 Y + 15 = 0,3 X − 2 Y + 15 = 0,3 X − 2 Y + 10 = 0
QUESTÃO 168,"A temperatura T de um forno (em graus centígrados) é reduzida por um sistema a partir do instante de seu desligamento ( t = 0) e varia de acordo com a expressão T(t) = − t 2 4 + 400, com t em minutos. Por motivos de segurança, a trava do forno só é liberada para abertura quando o forno atinge a temperatura de 39  ºC. Qual o tempo mínimo de espera, em minutos, após se desligar o forno, para que a porta possa ser aberta?","19,0","19,8","20,0","38,0","39,0"
QUESTÃO 169,"O ciclo de atividade magnética do Sol tem um período de 11 anos. O início do primeiro ciclo registrado se deu no começo de 1755 e se estendeu até o final de 1765. Desde então, todos os ciclos de atividade magnética do Sol têm sido registrados.No ano de 2101, o Sol estará no ciclo de atividade magnética de número",32.,34.,33.,35.,31.
QUESTÃO 170,"A figura apresenta dois mapas, em que o estado do Rio de Janeiro é visto em diferentes escalas. Descrição da imagem: a figura mostra um mapa do Brasil, cuja escala é 1 : 25 000 000, no qual o estado do Rio de Janeiro é destacado com uma ampliação, cuja é escala é 1 : 4 000 000. Há interesse em estimar o número de vezes que foi ampliada a área correspondente a esse estado no mapa do Brasil.Esse número é",menor que 10.,maior que 10 e menor que 20.,maior que 20 e menor que 30.,maior que 30 e menor que 40.,maior que 40.
QUESTÃO 171,"A cerâmica constitui-se em um artefato bastante presente na história da humanidade. Uma de suas várias propriedades é a retração (contração), que consiste na evaporação da água existente em um conjunto ou bloco cerâmico quando submetido a uma determinada temperatura elevada. Essa elevação de temperatura, que ocorre durante o processo de cozimento, causa uma redução de até 20% nas dimensões lineares de uma peça. Suponha que uma peça, quando moldada em argila, possuía uma base retangular cujos lados mediam 30 cm e 15 cm. Após o cozimento, esses lados foram reduzidos em 20%.Em relação à área original, a área da base dessa peça, após o cozimento, ficou reduzida em",4%.,20%.,36%.,64%.,96%.
QUESTÃO 172,"Uma fábrica d e parafusos possui duas máquinas, I e II, para a produção de certo tipo de parafuso. Em setembro, a máquina I produziu 54 100 do total de parafusos produzidos pela fábrica. Dos parafusos produzidos por essa máquina, 25 1 000 eram defeituosos. Por sua vez, 38 1 000 dos parafusos produzidos no mesmo mês pela máquina II eram defeituoso s. O desempenho conjunto das duas máquinas é classificado conforme o quadro, em que P indica a probabilidade de um parafuso escolhido ao acaso ser defeituoso. 0 ≤ P < 2 100Excelente 2 100 ≤ P < 4 100Bom 4 100 ≤ P < 6 100 Regular 6 100 ≤ P < 8 100 Ruim 8 100 ≤ P ≤ 1 Péssimo O desempenho conjunto dessas máquinas, em setembro, pode ser classificado como",excelente.,bom.,regular.,ruim.,péssimo.
QUESTÃO 173,"Considere o seguinte jogo de apostas:Numa cartela com 60 números disponíveis, um apostador escolhe de 6 a 10 números. Dentre os números disponíveis, serão sorteados apenas 6. O apostador será premiado caso os 6 números sorteados estejam entre os números escolhidos por ele numa mesma cartela. O quadro apresenta o preço de cada cartela, de acordo com a quantidade de números escolhidos. Descrição da imagem:  O quadro mostra que as cartelas com • 6 números escolhidos custam R$ 2,00; • 7 números escolhidos custam R$ 12,00; • 8 números escolhidos custam R$ 40,00; • 9 números escolhidos custam R$ 125,00; • 10 números escolhidos custam R$ 250,00. Cinco apostadores, cada um com R$ 500,00 para apostar, fizeram as seguintes opções: Arthur: 250 cartelas com 6 números escolhidos;Bruno: 41 cartelas com 7 números escolhidos e 4 cartelas com 6 números escolhidos; Caio: 12 cartelas com 8 números escolhidos e 10 cartelas com 6 números escolhidos; Douglas: 4 cartelas com 9 números escolhidos; Eduardo: 2 cartelas com 10 números escolhidos. Os dois apostadores com maiores probabilidades de serem premiados são",Caio e Eduardo.,Arthur e Eduardo.,Bruno e Caio.,Arthur e Bruno.,Douglas e Eduardo.
QUESTÃO 174,"Um comerciante visita um centro de vendas para fazer cotação de preços dos produtos que deseja comprar. Verifica que se aproveita 100% da quantidade adquirida de produtos do tipo A, mas apenas 90% de produtos do tipo B. Esse comerciante deseja comprar uma quantidade de produtos, obtendo o menor custo/benefício em cada um deles. O quadro mostra o preço por quilograma, em reais, de cada produto comercializado. Descrição da imagem: O quadro mostra que o quilo • do arroz tipo A custa R$ 2,00 e o do tipo B custa R$ 1,70; • do feijão tipo A custa R$ 4,50 e o do tipo B custa R$ 4,10; • da soja tipo A custa R$ 3,80 e o da tipo B custa R$ 3,50; • do milho tipo A custa R$ 6,00 e o do tipo B custa R$ 5,30. Os tipos de arroz, feijão, soja e milho que devem ser escolhidos pelo comerciante são, respectivamente,","A, A, A, A.","A, B, A, B.","A, B, B, A.","B, A, A, B.","B, B, B, B."
QUESTÃO 175,"Em um sistema de dutos, três canos iguais, de raio externo 30 cm, são soldados entre si e colocados dentro de um cano de raio maior, de medida R. Para posteriormente ter fácil manutenção, é necessário haver uma distância de 10 cm entre os canos soldados e o cano de raio maior. Essa distância é garantida por um espaçador de metal, conforme a figura: Descrição da imagem: A figura mostra uma circunferência grande, de raio R, no interior da qual estão desenhadas três circunferências menores, de raios iguais a 30 cm, que se tangenciam mutuamente, posicionadas de modo que os seus centros formariam os vértices de um triângulo equilátero, e que o centro desse triângulo coincidiria com o centro da circunferência grande. As circunferências pequenas não encostam na circunferência grande porque entre a borda de cada circunferência pequena e a borda da circunferência grande encontra-se um espaçador que mede 10 cm. Utilize 1,7 como aproximação para 3. O valor de R, em centímetros, é igual a","64,0.","65,5.","74,0.","81,0.","91,0."
