question,body,A,B,C,D,E
Questão 158,"O Índice de Desenvolvimento Humano (IDH) é uma medida usada para classificar os países pelo seu grau de desenvolvimento. Para seu cálculo, são levados em consideração a expectativa de vida ao nascer, tempo de escolaridade e renda per capita, entre outros. O menor valor deste índice é zero e o maior é um. Cinco países foram avaliados e obtiveram os seguintes índices de desenvolvimento humano: o primeiro país recebeu um valor X, o segundo, raiz quadrada de X, o terceiro, X elevado a 1 sobre 3 , o quarto, X elevado ao quadrado  e o último, X elevado ao cubo . Nenhum desses países zerou ou atingiu o índice máximo. Qual desses países obteve o maior IDH?",O primeiro.,O segundo.,O terceiro.,O quarto.,O quinto.
Questão 159,"Um mestre de obras deseja fazer uma laje com espessura de 5 centímetros utilizando concreto usinado, conforme as dimensões do projeto dadas na figura.  O concreto para fazer a laje será fornecido por uma usina que utiliza caminhões com capacidades máximas de 2 metros cúbicos , 5 metros cúbicos e 10 metros cúbicos  de concreto. Descrição da figura: A figura é formada por um polígono de 8 lados que formam, entre os lados, ângulos de 90 graus. O comprimento da base desse polígono é igual a 14 metros. No lado direito desse polígono tem três degraus: o primeiro degrau tem altura igual a 5 metros e comprimento igual a 3 metros, o segundo degrau tem altura igual a 2 metros e comprimento igual a 3 metros e o terceiro degrau tem altura igual a 1 metro e comprimento igual a 8 metros. Qual a menor quantidade de caminhões, utilizando suas capacidades máximas, que o mestre de obras deverá pedir à usina de concreto para fazer a laje?",Dez caminhões com capacidade máxima de 10 metros cúbicos .,Cinco caminhões com capacidade máxima de 10 metros cúbicos .,Um caminhão com capacidade máxima de 5 metros cúbicos .,Dez caminhões com capacidade máxima de 2 metros cúbicos .,Um caminhão com capacidade máxima de 2 metros cúbicos .
Questão 160,"O álcool é um depressor do sistema nervoso central e age diretamente em diversos órgãos. A concentração de álcool no sangue pode ser entendida como a razão entre a quantidade q de álcool ingerido, medida em grama, e o volume de sangue, em litro, presente no organismo do indivíduo. Em geral, considera-se que esse volume corresponda ao valor numérico dado por  8 por cento da massa corporal m desse indivíduo, medida em quilograma. De acordo com a Associação Médica Americana, uma concentração alcoólica superior a 0,4 grama por litro de sangue é capaz de trazer prejuízos à saúde do indivíduo. A expressão relacionando q e m que representa a concentração alcoólica prejudicial à saúde do indivíduo, de acordo com a Associação Médica Americana, é","fração numerador q e denominador 0,8 vezes m, é maior que 0,4.","fração numerador 0,4 vezes m e denominador q,  é maior que 0,8.","fração numerador q e denominador 0,4 vezes m,  é maior que 0,8.","fração numerador 0,08 vezes m e denominador q, é maior que 0,4.","fração numerador q e denominador 0,08 vezes m, é maior que 0,4."
Questão 161,"Construir figuras de diversos tipos, apenas dobrando e cortando papel, sem cola e sem tesoura, é a arte do origami ( ori é igual dobrar; kami é igual papel), que tem um significado altamente simbólico no Japão. A base do origami é o conhecimento do mundo por base do tato. Uma jovem resolveu construir um cisne usando a técnica do origami , utilizando uma folha de papel de 18 centímetros por 12 centímetros . Assim, começou por dobrar a folha conforme a figura. Descrição da figura: A figura mostra um retângulo ABCD, com os lados AB e CD medindo 18 centímetros e os lados AD e BC medindo 12 centímetros. No lado CD tem um ponto E, o segmento CE é igual a 12 centímetros. A partir do ponto E foi feita uma dobra do vértice D para o interior do retângulo, formando um triângulo retângulo ADE. O lado AE é oposto ao ângulo de 90 graus, os lados AD e DE são adjacentes ao ângulo de 90 graus. Após essa primeira dobradura, a medida do segmento AE é",2 vezes raiz quadrada de 22 centímetros.,6 vezes raiz quadrada de 3 centímetros.,12 centímetros.,6 vezes raiz quadrada de 5 centímetros.,12 vezes raiz quadrada de 2 centímetros.
Questão 162,"Os alunos de uma turma escolar foram divididos em dois grupos. Um grupo jogaria basquete, enquanto o outro jogaria futebol. Sabe-se que o grupo de basquete é formado pelos alunos mais altos da classe e tem uma pessoa a mais do que o grupo de futebol. A tabela seguinte apresenta informações sobre as alturas dos alunos da turma. Descrição da tabela: A tabela mostra as  informações sobre as alturas dos alunos da turma. Média: 1,65; mediana: 1,67 e moda: 1,70. Os alunos P, J, F e M medem, respectivamente, 1,65 metro , 1,66 metro , 1,67 metro e 1,68 metro , e as suas alturas não são iguais a de nenhum outro colega da sala. Segundo essas informações, argumenta-se que os alunos P, J, F e M jogaram, respectivamente,","basquete, basquete, basquete, basquete.","futebol, basquete, basquete, basquete.","futebol, futebol, basquete, basquete.","futebol, futebol, futebol, basquete.","futebol, futebol, futebol, futebol."
Questão 163,"Uma empresa tem diversos funcionários. Um deles é o gerente, que recebe R$ 1 000,00 por semana. Os outros funcionários são diaristas. Cada um deles trabalha 2 dias por semana, recebendo R$ 80,00 por dia trabalhado. Chamando de X a quantidade total de funcionários da empresa, a quantia Y, em reais, que esta empresa gasta semanalmente para pagar seus funcionários é expressa por",Y é igual a 80X mais 920.,Y é igual a 80X mais 1 000.,Y é igual a 80X mais 1 080.,Y é igual a 160X mais 840.,Y é igual a 160X mais 1 000.
Questão 164,"Um aplicativo de relacionamentos funciona da seguinte forma: o usuário cria um perfil com foto e informações pessoais, indica as características dos usuários com quem deseja estabelecer contato e determina um raio de abrangência a partir da sua localização. O aplicativo identifica as pessoas que se encaixam no perfil desejado e que estão a uma distância do usuário menor ou igual ao raio de abrangência.  Caso dois usuários tenham perfis compatíveis e estejam numa região de abrangência comum a ambos, o aplicativo promove o contato entre os usuários, o que é chamado de match . O usuário P define um raio de abrangência com medida de 3 quilômetros e busca ampliar a possibilidade de obter um match se deslocando para a região central da cidade, que concentra um maior número de usuários. O gráfico ilustra alguns bares que o usuário P costuma frequentar para ativar o aplicativo, indicados por um, dois, três, quatro e cinco . Sabe-se que os usuários Q, R e S, cujas posições estão descritas pelo gráfico, são compatíveis com o usuário P, e que estes definiram raios de abrangência respectivamente iguais a 3 quilômetros , 2 quilômetros e 5 quilômetros . Descrição do gráfico: Plano cartesiano onde os eixos x e y representam os números, em quilômetro. O gráfico tem os seguintes pontos: O ponto P está localizado nas coordenadas (0 ; 0). O ponto Q está localizado nas coordenadas (3 ; 7). O ponto R está localizado nas coordenadas (6 ; 7). O ponto S está localizado nas coordenadas (5 ; 3). O ponto um está localizado nas coordenadas (5 ; 6). O ponto dois está localizado nas coordenadas (4 ; 5). O ponto três está localizado nas coordenadas (5 ; 5). O ponto quatro está localizado nas coordenadas (4 ; 6). O ponto cinco está localizado nas coordenadas (3 ; 4). Com base no gráfico e nas afirmações anteriores, em qual bar o usuário P teria a possibilidade de um match  com os usuários Q, R e S, simultaneamente?",Um,Dois,Três,Quatro,Cinco
Questão 165,"A bula de um antibiótico infantil, fabricado na forma de xarope, recomenda que sejam ministrados, diariamente, no máximo 500 miligramas desse medicamento para cada quilograma de massa do paciente. Um pediatra prescreveu a dosagem máxima desse antibiótico para ser ministrada diariamente a uma criança de 20 quilogramas pelo período de 5 dias. Esse medicamento pode ser comprado em frascos de 10 mililitros , 50 mililitros , 100 mililitros , 250 mililitros e 500 mililitros . Os pais dessa criança decidiram comprar a quantidade exata de medicamento que precisará ser ministrada no tratamento, evitando a sobra de medicamento. Considere que 1 grama desse medicamento ocupe um volume de 1 centímetro cúbico . A capacidade do frasco, em mililitro, que esses pais deverão comprar é",10.,50.,100.,250.,500.
Questão 166,"Uma empresa confecciona e comercializa um brinquedo formado por uma locomotiva, pintada na cor preta, mais 12 vagões de iguais formato e tamanho, numerados de 1 a 12. Dos 12 vagões, 4 são pintados na cor vermelha, 3 na cor azul, 3 na cor verde e 2 na cor amarela. O trem é montado utilizando-se uma locomotiva e 12 vagões, ordenados crescentemente segundo suas numerações. De acordo com as possíveis variações nas colorações dos vagões, a quantidade de trens que podem ser montados, expressa por meio de combinações, é dada por","Combinação de doze, quatro a quatro, vezes combinação de doze, três a três, vezes combinação de doze,  três a três, vezes combinação de doze, dois a dois.","Combinação de doze, quatro a quatro, mais combinação de oito, três a três, mais combinação de cinco, três a três, mais combinação de dois, dois a dois.","Combinação de doze, quatro a quatro, vezes dois, vezes combinação de oito, três a três, vezes combinação de cinco, dois a dois.","Combinação de doze, quatro a quatro, mais dois, vezes combinação de doze, três a três, mais combinação de doze, dois a dois.","Combinação de doze, quatro a quatro, vezes combinação de oito, três a três, vezes combinação de cinco, três a três, vezes combinação de dois, dois a dois."
Questão 167,"O gráfico a seguir mostra a evolução mensal das vendas de certo produto de julho a novembro de 2011. Descrição do gráfico: O gráfico mostra a evolução das unidades vendidas nos meses de julho a novembro de 2011. Em julho foram vendidas 700 unidades.Em agosto foram vendidas 2 500 unidades.Em setembro foram vendidas 2 500 unidades.Em outubro foram vendidas 2 800 unidades.Em novembro foram vendidas 2 700 unidades. Sabe-se que o mês de julho foi o pior momento da empresa em 2011 e que o número de unidades vendidas desse produto em dezembro de 2011 foi igual à média aritmética do número de unidades vendidas nos meses de julho a novembro do mesmo ano. O gerente de vendas disse, em uma reunião da diretoria, que, se essa redução no número de unidades vendidas de novembro para dezembro de 2011 se mantivesse constante nos meses subsequentes, as vendas só voltariam a ficar piores que julho de 2011 apenas no final de 2012.O diretor financeiro rebateu imediatamente esse argumento mostrando que, mantida a tendência, isso aconteceria já em",janeiro.,fevereiro.,março.,abril.,maio.
Questão 168,"Nos seis cômodos de uma casa há sensores de presença posicionados de forma que a luz de cada cômodo acende assim que uma pessoa nele adentra, e apaga assim que a pessoa se retira desse cômodo. Suponha que o acendimento e o desligamento sejam instantâneos. O morador dessa casa visitou alguns desses cômodos, ficando exatamente um minuto em cada um deles. O gráfico descreve o consumo acumulado de energia, em watt vezes minuto, em função do tempo t , em minuto, das lâmpadas de LED dessa casa, enquanto a figura apresenta a planta baixa da casa, na qual os cômodos estão numerados de 1 a 6, com as potências das respectivas lâm padas indicadas. Descrição do gráfico: O gráfico está em um plano cartesiano, em que o eixo x mostra o tempo, em minuto, e o eixo y mostra a energia, em watt vezes minuto. O gráfico é formado por uma linha que sai da origem e passa pelos pontos: (1 ; 20); (2 ; 35); (3 ; 40); (4 ; 55); (5 ; 75); (6 ; 85); (7 ; 105) e (8 ; 120). Descrição da figura: A figura representa a planta baixa da casa, na qual os cômodos estão numerados de 1 a 6, com as potências das respectivas lâmpadas indicadas em watt. Cômodo 1: Sala (20 watts). Cômodo 2: Quarto (13 watts). Cômodo 3: Banho (2 watts). Cômodo 4: Suíte (15 watts). Cômodo 5: Banho (5 watts). Cômodo 6: Cozinha (10 watts). A entrada da casa é pela sala (1) que dá acesso aos cômodos: quarto (2), banho (3), suíte (4) e cozinha (6). O quarto (2) tem acesso apenas à sala (1). O banho (3) tem acesso apenas à sala (1). A suíte (4) tem acesso à sala (1) e ao banho (5). O banho (5) tem acesso apenas à suíte (4). A cozinha (6) tem acesso apenas à sala (1). A sequência de deslocamentos pelos cômodos, conforme o consumo de energia apresentado no gráfico, é",14 54 16 14 →→ →→ →→ →,12 31 41 44 →→→ →→ →→,14 54 16 12 3 →→ →→ →→ →→,12 35 41 61 4 →→→→ →→ →→,14 23 51 61 4 → →→→→ →→ →
Questão 169,"Um casal planejou uma viagem e definiu como teto para o gasto diário um valor de até R$ 1 000,00. Antes de decidir o destino da viagem, fizeram uma pesquisa sobre a taxa de câmbio vigente para as moedas de cinco países que desejavam visitar e também sobre as estimativas de gasto diário em cada um, com o objetivo de escolher o destino que apresentasse o menor custo diário em real. O quadro mostra os resultados obtidos com a pesquisa realizada. Descrição do quadro: O quadro mostra a moeda local, a taxa de câmbio e o gasto diário nos países de destino. Na França, a moeda local é o euro, a taxa de câmbio é de 3 reais e 14 centavos e o gasto diário é de 315 euros. Nos EUA, a moeda local é o dólar, a taxa de câmbio é de 2 reais e 78 centavos e o gasto diário é de 390 dólares. Na Austrália, a moeda local é o dólar australiano, a taxa de câmbio é de 2 reais e 14 centavos e o gasto diário é de 400 dólares australianos. No Canadá, a moeda local é o dólar canadense, a taxa de câmbio é de 2 reais e 10 centavos e o gasto diário é de 410 dólares canadenses. No Reino Unido, a moeda local é a libra esterlina, a taxa de câmbio é de 4 reais e 24 centavos e o gasto diário é de 290 libras esterlinas. Nessas condições, qual será o destino escolhido para a viagem?",Austrália.,Canadá.,EUA.,França.,Reino Unido.
Questão 170,"Uma construtora pretende conectar um reservatório central (R c ) em formato de um cilindro, com raio interno igual a 2 metros e altura interna igual a 3,30 metros , a quatro reservatórios cilíndricos auxiliares (R 1 , R 2 , R 3 e R 4 ), os quais possuem raios internos e alturas internas medindo 1,5 metro . As ligações entre o reservatório central e os auxiliares são feitas por canos cilíndricos com  0,10 metro de diâmetro interno e 20 metros de comprimento, conectados próximos às bases de cada reservatório. Na conexão de cada um desses canos com o reservatório central há registros que liberam ou interrompem o fluxo de água. No momento em que o reservatório central está cheio e os auxiliares estão vazios, abrem-se os quatro registros e, após algum tempo, as alturas das colunas de água nos reservatórios se igualam, assim que cessa o fluxo de água entre eles, pelo princípio dos vasos comunicantes. A medida, em metro, das alturas das colunas de água nos reservatórios auxiliares, após cessar o fluxo de água entre eles, é","1,44.","1,16.","1,10.","1,00.","0,95."
Questão 171,"Para construir uma piscina, cuja área total da superfície interna é igual a 40 metros quadrados , uma construtora apresentou o seguinte orçamento: • R$ 10 000,00 pela elaboração do projeto; • R$ 40 000,00 pelos custos fixos; • R$ 2 500,00 por metro quadrado para construção da área interna da piscina. Após a apresentação do orçamento, essa empresa decidiu reduzir o valor de elaboração do projeto em 50 por cento mas recalculou o valor do metro quadrado para a construção da área interna da piscina, concluindo haver a necessidade de aumentá-lo em 25 por cento.  Além disso, a construtora pretende dar um desconto nos custos fixos, de maneira que o novo valor do orçamento seja reduzido em 10 por cento em relação ao total inicial. O percen tual de desconto que a construtora deverá conceder nos custos fixos é de","23,3 por cento","25,0 por cento","50,0 por cento","87,5 por cento","100,0 por cento"
Questão 172,"Um grupo de engenheiros está projetando um motor cujo esquema de deslocamento vertical do pistão dentro da câmara de combustão está representado na figura. Descrição da figura: A figura mostra um esquema de motor formado por um retângulo que representa uma câmara de combustão. Na base inferior do retângulo está o pistão com sua parte superior dentro da câmara, em posição horizontal; essa parte superior está presa a uma haste vertical que faz movimentos circulares. A figura apresenta dois instantes: um instante igual a 0 e um instante diferente de 0. No instante igual a 0 o pistão está posicionado na base da câmara e sua altura em função do tempo 0 é igual a 0. No instante diferente de 0 o pistão está posicionado dentro da câmara, sua altura está em função do tempo t, e sua haste fez um movimento anti-horário de aproximadamente 90 graus. A função h de t é igual a 4 mais 4 seno de, abre parêntese, fração com numerador beta vezes t e denominador 2, menos fração com numerador pi e denominador 2, fecha parêntese definida pa ra t maior ou igual a 0  descreve como varia a altura h , medida em centímetro, d a parte superior do pistão dentro da câmara de combustão, em função do tempo t , medido em segundo. Nas figuras estão indicadas as alturas do pistão em dois instantes distintos. O valor do parâmetro beta , que é dado por um número inteiro positivo, está relacionado com a velocidade de deslocamento do pistão. Para que o motor tenha uma boa potência, é necessário e suficiente que, em menos de 4 segundos após o início do funcionamento (instante t igual a 0 ), a altura da base do pistão alcance por três vezes o valor de 6 centímetros . Para os cálculos, utilize 3 como aproximação para pi . O menor valor inteiro a ser atribuído ao parâmetro beta , de forma que o motor a ser construído tenha boa potência, é",1.,2.,4.,5.,8.
Questão 173,"Após o Fórum Nacional Contra a Pirataria (FNCP) incluir a linha de autopeças em campanha veiculada contra a falsificação, as agências fiscalizadoras divulgaram que os cinco principais produtos de autopeças falsificados são: rolamento, pastilha de freio, caixa de direção, catalisador e amortecedor. Após uma grande apreensão, as peças falsas foram cadastradas utilizando-se a codificação: 1: rolamento, 2: pastilha de freio, 3: caixa de direção, 4: catalisador e 5: amortecedor. Ao final obteve-se a sequência: 5, 4, 3, 2, 1, 2, 3, 4, 5, 4, 3, 2, 1, 2, 3, 4, 5, 4, 3, 2, 1, 2, 3, 4, ... que apresenta um padrão de formação que consiste na repetição de um bloco de números. Essa sequência descreve a ordem em que os produtos apreendidos foram cadastrados. O 2 015 º item cadastrado foi um(a)",rolamento.,catalisador.,amortecedor.,pastilha de freio.,caixa de direção.
Questão 174,"Durante suas férias, oito amigos, dos quais dois são canhotos, decidem realizar um torneio de vôlei de praia. Eles precisam formar quatro duplas para a realização do torneio. Nenhuma dupla pode ser formada por dois jogadores canhotos. De quantas maneiras diferentes podem ser formadas essas quatro duplas?",69,70,90,104,105
Questão 175,"As luminárias para um laboratório de matemática serão fabricadas em forma de sólidos geométricos. Uma delas terá a forma de um tetraedro truncado. Esse sólido é gerado a partir de secções paralelas a cada uma das faces de um tetraedro regular. Para essa luminária, as secções serão feitas de maneira que, em cada corte, um terço das arestas seccionadas serão removidas. Essa luminária terá por faces",4 hexágonos regulares e 4 triângulos equiláteros.,2 hexágonos regulares e 4 triângulos equiláteros.,4 quadriláteros e 4 triângulos isósceles.,3 quadriláteros e 4 triângulos isósceles.,3 hexágonos regulares e 4 triângulos equiláteros.
Questão 176,"Comum em lançamentos de empreendimentos imobiliários, as maquetes de condomínios funcionam como uma ótima ferramenta de marketing para as construtoras, pois, além de encantar clientes, auxiliam de maneira significativa os corretores na negociação e venda de imóveis. Um condomínio está sendo lançado em um novo bairro de uma cidade. Na maquete projetada pela construtora, em escala de 1 para 200, existe um reservatório de água com capacidade de 45 centímetros cúbicos . Quando todas as famílias estiverem residindo no condomínio, a estimativa é que, por dia, sejam consumidos 30 000 litros de água. Em uma eventual falta de água, o reservatório cheio será suficiente para abastecer o condomínio por quantos dias?",30,15,12,6,3
Questão 177,"Uma empresa presta serviço de abastecimento de água em uma cidade. O valor mensal a pagar por esse serviço é determinado pela aplicação de tarifas, por faixas de consumo de água, sendo obtido pela adição dos valores correspondentes a cada faixa. • Faixa 1: para consumo de até 6 metros cúbicos , valor fixo de R$ 12,00; • Faixa 2: para consumo superior a 6 metros cúbicos e até 10 metros cúbicos , tarifa de R$ 3,00 por metro cúbico ao que exceder a 6 metros cúbicos ; • Faixa 3: para consumo superior a 10 metros cúbicos , tarifa de R$ 6,00 por metro cúbico ao que exceder a 10 metros cúbicos . Sabe-se que nessa cidade o consumo máximo de água por residência é de 15 metros cúbicos por mês. O gráfico que melhor descreve o valor P , em real, a ser pago por mês, em função do volume V de água consumido, em metro cúbico, é","Descrição do gráfico: O gráfico é formado por um plano cartesiano onde o eixo x representa o volume (V) em metro cúbico, de 0 a 15, e o eixo y representa o valor (P) em real. O gráfico é formado por três segmentos. O primeiro segmento é horizontal, ele começa no ponto 0 metro cúbico e 12 reais e vai até o ponto 6 metros cúbicos e 12 reais; o segundo segmento é crescente, ele começa no ponto 6 metros cúbicos e 12 reais e vai até o ponto 10 metros cúbicos e 24 reais; o terceiro segmento é crescente, ele começa no ponto 10 metros cúbicos e 24 reais e vai até o ponto 15 metros cúbicos e 54 reais. D Descrição do gráfico: O gráfico é formado por um plano cartesiano onde o eixo x representa o volume (V) em metro cúbico, de 0 a 15, e o eixo y representa o valor (P) em real. O gráfico é formado por dois segmentos. O primeiro segmento é horizontal, ele começa no ponto 0 metro cúbico e 12 reais e vai até o ponto 6 metros cúbicos e 12 reais; o segundo segmento é crescente, ele começa no ponto 6 metros cúbicos e 12 reais e vai até o ponto 15 metros cúbicos e 54 reais.","Descrição do gráfico: O gráfico é formado por um plano cartesiano onde o eixo x representa o volume (V) em metro cúbico, de 0 a 15, e o eixo y representa o valor (P) em real. O gráfico é formado por três segmentos. O primeiro segmento é horizontal, ele começa no ponto 0 metro cúbico e 12 reais e vai até o ponto 6 metros cúbicos e 12 reais; o segundo segmento é crescente, ele começa no ponto 6 metros cúbicos e 12 reais e vai até o ponto 10 metros cúbicos e 24 reais; o terceiro segmento é crescente, ele começa no ponto 10 metros cúbicos e 24 reais e vai até o ponto 15 metros cúbicos e 32 reais. E Descrição do gráfico: O gráfico é formado por um plano cartesiano onde o eixo x representa o volume (V) em metro cúbico, de 0 a 15, e o eixo y representa o valor (P) em real. O gráfico é formado por três segmentos. O primeiro segmento é crescente, ele começa no ponto 0 metro cúbico e 12 reais e vai até o ponto 6 metros cúbicos e 16 reais; o segundo segmento é crescente, ele começa no ponto 6 metros cúbicos e 16 reais e vai até o ponto 10 metros cúbicos e 24 reais; o terceiro segmento é crescente, ele começa no ponto 10 metros cúbicos e 24 reais e vai até o ponto 15 metros cúbicos e 54 reais.","Descrição do gráfico: O gráfico é formado por um plano cartesiano onde o eixo x representa o volume (V) em metro cúbico, de 0 a 15, e o eixo y representa o valor (P) em real. O gráfico é formado por três segmentos. O primeiro segmento é horizontal, ele começa no ponto 0 metro cúbico e 12 reais e vai até o ponto 6 metros cúbicos e 12 reais; o segundo segmento é crescente, ele começa no ponto 6 metros cúbicos e 12 reais e vai até o ponto 10 metros cúbicos e 24 reais; o terceiro segmento é horizontal, ele começa no ponto 10 metros cúbicos e 24 reais e vai até o ponto 15 metros cúbicos e 24 reais. *LE0225LA30* MT - 2º dia | Caderno 11 - LARANJA - Página 31 Questão 178 Em um determinado ano, os computadores da receita federal de um país identificaram como inconsistentes 20 por cento das declarações de imposto de renda que lhe foram encaminhadas. Uma declaração é classificada como inconsistente quando apresenta algum tipo de erro ou conflito nas informações prestadas. Essas declarações consideradas inconsistentes foram analisadas pelos auditores, que constataram que 25 por cento delas eram fraudulentas. Constatou-se ainda que, dentre as declarações que não apresentaram inconsistências, 6,25 por cento eram fraudulentas. Qual é a probabilidade de, nesse ano, a declaração de um contribuinte ser considerada inconsistente, dado que ela era fraudulenta? A 0,0500 B 0,1000 C 0,1125","0,3125","0,5000"
Questão 179,"A taxa de urbanização de um município é dada pela razão entre a população urbana e a população total do município (isto é, a soma das populações rural e urbana). Os gráficos apresentam, respectivamente, a população urbana e a população rural de cinco municípios ( um, dois, três, quatro, cinco ) de uma mesma região estadual. Em reunião entre o governo do estado e os prefeitos desses municípios, ficou acordado que o município com maior taxa de urbanização receberá um investimento extra em infraestrutura. Descrição dos gráficos: Os gráficos mostram a população urbana e a população rural em cinco municípios. Município um. População urbana: 8 000. População rural: 4 000. Município dois. População urbana: 10 000. População rural: 8 000. Município três. População urbana: 11 000. População rural: 5 000. Município quatro. População urbana: 18 000. População rural: 10 000. Município cinco. População urbana: 17 000. População rural: 12 000. Segundo o acordo, qual município receberá o investimento extra?",Um,Dois,Três,Quatro,Cinco
Questão 180,"Um comerciante, que vende somente pastel, refrigerante em lata e caldo de cana em copos, fez um levantamento das vendas realizadas durante a semana. O resultado desse levantamento está apresentado no gráfico. Descrição do gráfico: O gráfico, em forma heptagonal, mostra a venda da última semana. Domingo: Caldo de cana: 4; refrigerante: 7; pastel: 10. Segunda-feira: Caldo de cana: 3; refrigerante: 4; pastel: 2. Terça-feira: Caldo de cana: 1; refrigerante: 4; pastel: 4. Quarta-feira: Caldo de cana: 2; refrigerante: 5; pastel: 4. Quinta-feira: Caldo de cana: 4; refrigerante: 8; pastel: 7. Sexta-feira: Caldo de cana: 7; refrigerante: 8; pastel: 8. Sábado: Caldo de cana: 7; refrigerante: 8; pastel: 10. Ele estima que venderá, em cada dia da próxima semana, uma quantidade de refrigerante em lata igual à soma das quantidades de refrigerante em lata e caldo de cana em copos vendidas no respectivo dia da última semana. Quanto aos pastéis, estima vender, a cada dia da próxima semana, uma quantidade igual à quantidade de refrigerante em lata que prevê vender em tal dia. Já para o número de caldo de cana em copos, estima que as vendas diárias serão iguais às da última semana. Segundo essas estimativas, a quantidade a mais de pastéis que esse comerciante deve vender na próxima semana é",20.,27.,44.,55.,71.
