question,body,A,B,C,D,E
QUESTÃO 162,"Os alunos da disciplina de estatística, em um curso universitário, realizam quatro avaliações por semestre com os pesos de 20 por cento, 10 por cento, 30 por cento e 40 por cento, respectivamente. No final do semestre, precisam obter uma média nas quatro avaliações de, no mínimo, 60 pontos para serem aprovados. Um estudante dessa disciplina obteve os seguintes pontos nas três primeiras avaliações: 46, 60 e 50, respectivamente. O mínimo de pontos que esse estudante precisa obter na quarta avaliação para ser aprovado é","29,8","71,0.","74,5.","75,5.","84,0."
QUESTÃO 163,"O gerente do setor de recursos humanos de uma empresa está organizando uma avaliação em que uma das etapas é um jogo de perguntas e respostas. Para essa etapa, ele classificou as perguntas, pelo nível de dificuldade, em fácil, médio e difícil, e escreveu cada pergunta em cartões para colocação em uma urna. Contudo, após depositar vinte perguntas de diferentes níveis na urna, ele observou que 25 por cento delas eram de nível fácil. Querendo que as perguntas de nível fácil sejam a maioria, o gerente decidiu acrescentar mais perguntas de nível fácil à urna, de modo que a probabilidade de o primeiro participante retirar, aleatoriamente, uma pergunta de nível fácil seja de 75 por cento. Com essas informações, a quantidade de perguntas de nível fácil que o gerente deve acrescentar à urna é igual a",10,15,35,40,45
QUESTÃO 164,"A Transferência Eletrônica Disponível (TED) é uma transação financeira de valores entre diferentes bancos. Um economista decide analisar os valores enviados por meio de TEDs entre cinco bancos (1, 2, 3, 4 e 5) durante um mês. Para isso, ele dispõe esses valores em uma matriz A é igual abre colchete, a índice i j fecha colchete, em que 1 é menor ou igual a i e menor ou igual a 5 e 1 é menor ou igual a j e menor ou igual a 5, e o elemento a índice i j corresponde ao total proveniente das operações feitas via TED, em milhão de real, transferidos do banco i para o banco j durante o mês. Observe que o elemento a índice i i é igual a zero, uma vez que TED é uma transferência entre bancos distintos. Essa é a matriz obtida para essa análise: Descrição da matriz A de cinco colunas e cinco linhas: Primeira linha: 0, 2, 0, 2, 2. Segunda linha: 0, 0, 2, 1, 0. Terceira linha: 1, 2, 0, 1, 1. Quarta linha: 0, 2, 2, 0, 0. Quinta linha: 3, 0, 1, 1, 0.  Com base nessas informações, o banco que transferiu a maior quantia via TED é o banco",1,2,3,4,5
QUESTÃO 165,"Um contrato de empréstimo prevê que quando uma parcela é paga de forma antecipada, conceder-se-á uma redução de juros de acordo com o período de antecipação. Nesse caso, paga-se o valor presente, que é o valor, naquele momento, de uma quantia que deveria ser paga em uma data futura. Um valor presente P submetido a juros compostos com taxa i, por um período de tempo n, produz um valor futuro V determinado pela fórmula V é igual a P vezes abre parêntese 1 mais i fecha parêntese elevado a n Em um contrato de empréstimo com sessenta parcelas fixas mensais, de R$ 820,00, a uma taxa de juros de 1,32 por cento ao mês, junto com a trigésima parcela será paga antecipadamente uma outra parcela, desde que o desconto seja superior a 25 por cento do valor da parcela. Utilize 0,2877 como aproximação para logaritmo neperiano da fração numerador 4 e denominador 3 e 0,0131 como aproximação para logaritmo neperiano de 1,0132. A primeira das parcelas que poderá ser antecipada junto com a trigésima é a",quinquagésima sexta.,quinquagésima quinta,quinquagésima segunda.,quinquagésima primeira.,quadragésima quinta.
QUESTÃO 166,"Um jogo pedagógico utiliza-se de uma interface algébrico-geométrica do seguinte modo: os alunos devem eliminar os pontos do plano cartesiano dando “tiros”, seguindo trajetórias que devem passar pelos pontos escolhidos. Para dar os tiros, o aluno deve escrever em uma janela do programa a equação cartesiana de uma reta ou de uma circunferência que passa pelos pontos e pela origem do sistema de coordenadas. Se o tiro for dado por meio da equação da circunferência, cada ponto diferente da origem que for atingido vale 2 pontos. Se o tiro for dado por meio da equação de uma reta, cada ponto diferente da origem que for atingido vale 1 ponto. Em uma situação de jogo, ainda restam os seguintes pontos para serem eliminados: A(0 ; 4), B(4 ; 4), C(4 ; 0), D(2 ; 2) e E(0 ; 2). Descrição do plano cartesiano: No eixo horizontal (x) estão marcados os pontos: 0, 1, 2, 3, 4, 5 e 6. No eixo vertical (y) estão marcados os pontos: 0, 1, 2, 3, 4 e 5. Há os seguintes pontos marcados no plano cartesiano: ponto de coordenadas (0 ; 0); ponto A, de coordenadas (0 ; 4); ponto B, de coordenadas (4 ; 4); ponto C, de coordenadas (4 ; 0); ponto D, de coordenadas (2 ; 2) e ponto E, de coordenadas (0 ; 2). Passando pelo ponto A, qual equação forneceria a maior pontuação?",x é igual a 0.,y é igual a 0,x elevado ao quadrado mais y elevado ao quadrado é igual a 16.,x elevado ao quadrado mais abre parêntese y menos 2 fecha parêntese elevado ao quadrado é igual a 4.,abre parêntese x menos 2 fecha parêntese elevado ao quadrado mais abre parêntese y menos 2 fecha parêntese elevado ao quadrado é igual a 8.
QUESTÃO 167,"Devido ao não cumprimento das metas definidas para a campanha de vacinação contra a gripe comum e o vírus H1N1 em um ano, o Ministério da Saúde anunciou a prorrogação da campanha por mais uma semana. A tabela apresenta as quantidades de pessoas vacinadas dentre os cinco grupos de risco até a data de início da prorrogação da campanha. Descrição da tabela: Tabela “Balanço parcial nacional da vacinação contra a gripe” de quatro colunas e seis linhas: Grupo de risco: Crianças; Profissionais de saúde; Gestantes; Indígenas; Idosos. População (milhão): 4,5; 2,0; 2,5; 0,5; 20,5. População já vacinada (milhão): 0,9; 1,0; 1,5; 0,4; 8,2. População já vacinada (porcentagem): 20; 50; 60; 80; 40. Qual é a porcentagem do total de pessoas desses grupos de risco já vacinadas?",12,18,30,40,50
QUESTÃO 168,"Durante uma festa de colégio, um grupo de alunos organizou uma rifa. Oitenta alunos faltaram à festa e não participaram da rifa. Entre os que compareceram, alguns compraram três bilhetes, 45 compraram 2 bilhetes, e muitos compraram apenas um. O total de alunos que comprou um único bilhete era 20 por cento do número total de bilhetes vendidos, e o total de bilhetes vendidos excedeu em 33 o número total de alunos do colégio. Quantos alunos compraram somente um bilhete?",34,42,47,48,79
QUESTÃO 169,"Um quebra-cabeça consiste em recobrir um quadrado com triângulos retângulos isósceles, como ilustra a figura. Descrição da figura: Um quadrado com uma diagonal que liga o vértice inferior esquerdo ao vértice superior direito. A parte acima dessa diagonal está preenchida por um triângulo retângulo isósceles e a parte abaixo está preenchida por seis triângulos retângulos isósceles de tamanhos variados da seguinte forma: o triângulo menor está localizado no canto inferior direito do quadrado com seus catetos sobre os lados do quadrado, sua hipotenusa forma um dos catetos do segundo triângulo, a hipotenusa deste forma um dos catetos do terceiro, a hipotenusa deste forma um dos catetos do quarto, a hipotenusa deste forma um dos catetos do quinto e a hipotenusa deste é uma das partes da diagonal do quadrado. O sexto triângulo complementa a parte abaixo da diagonal do quadrado. Uma artesã confecciona um quebra-cabeça como o descrito, de tal modo que a menor das peças é um triângulo retângulo isósceles cujos catetos medem 2 centímetros. O quebra-cabeça, quando montado, resultará em um quadrado cuja medida do lado, em centímetro, é",14,12,7 vezes raiz quadrada de 2.,6 mais 4 vezes raiz quadrada de 2.,6 mais 2 vezes raiz quadrada de 2.
QUESTÃO 170,"Para decorar um cilindro circular reto será usada uma faixa retangular de papel transparente, na qual está desenhada em negrito uma diagonal que forma 30 graus com a borda inferior. O raio da base do cilindro mede fração de numerador seis e denominador pi centímetros, e ao enrolar a faixa obtém-se uma linha em formato de hélice, como na figura. Descrição da figura: Um cilindro circular reto na vertical em que está destacada a altura e, a partir dela, há o desenho de um retângulo com os lados maiores na horizontal e uma diagonal que vai do vértice inferior esquerdo até o vértice superior direito. Essa diagonal forma um ângulo de trinta graus com o lado inferior horizontal do retângulo. Ao lado, outro desenho do cilindro com a faixa enrolada dando seis voltas completas ao seu redor, destacando a diagonal, que é uma linha com a forma de hélice, envolvendo o cilindro. O valor da medida da altura do cilindro, em centímetro, é",36 vezes raiz quadrada de 3.,24 vezes raiz quadrada de 3.,4 vezes raiz quadrada de 3.,36,72
QUESTÃO 171,"Com o avanço em ciência da computação, estamos próximos do momento em que o número de transistores no processador de um computador pessoal será da mesma ordem de grandeza que o número de neurônios em um cérebro humano, que é da ordem de 100 bilhões. Uma das grandezas determinantes para o desempenho de um processador é a densidade de transistores, que é o número de transistores por centímetro quadrado. Em 1986, uma empresa fabricava um processador contendo 100 000 transistores distribuídos em 0,25 centímetro quadrado de área. Desde então, o número de transistores por centímetro quadrado que se pode colocar em um processador dobra a cada dois anos(Lei de Moore). Considere 0,30 como aproximação para logaritmo de 2 na base 10. Em que ano a empresa atingiu ou atingirá a densidade de 100 bilhões de transistores?",1999,2002,2022,2026,2146
QUESTÃO 172,"Uma loja vende automóveis em N parcelas iguais sem juros. No momento de contratar o financiamento, caso o cliente queira aumentar o prazo, acrescentando mais 5 parcelas, o valor de cada uma das parcelas diminui R$ 200,00, ou se ele quiser diminuir o prazo, com 4 parcelas a menos, o valor de cada uma das parcelas sobe R$ 232,00. Considere ainda que, nas três possibilidades de pagamento, o valor do automóvel é o mesmo, todas são sem juros e não é dado desconto em nenhuma das situações. Nessas condições, qual é a quantidade N de parcelas a serem pagas de acordo com a proposta inicial da loja?",20,24,29,40,58
QUESTÃO 173,"O salto ornamental é um esporte em que cada competidor realiza seis saltos. A nota em cada salto é calculada pela soma das notas dos juízes, multiplicada pela nota de partida (o grau de dificuldade de cada salto). Fica em primeiro lugar o atleta que obtiver a maior soma das seis notas recebidas. O atleta 10 irá realizar o último salto da final. Ele observa no Quadro 1, antes de executar o salto, o recorte do quadro parcial de notas com a sua classificação e a dos três primeiros lugares até aquele momento. Descrição do quadro 1: Quadro com as informações: Classificação, Atleta, Sexto salto e Total. Classificação: primeiro; Atleta: 3; Sexto salto: 135,0; Total: 829,0. Classificação: segundo; Atleta: 4; Sexto salto: 140,0; Total: 825,2. Classificação: terceiro; Atleta: 8; Sexto salto: 140,4; Total: 824,2. Classificação: sexto; Atleta: 10; Sexto salto: vazio; Total: 687,5. Ele precisa decidir com seu treinador qual salto deverá realizar. Os dados dos possíveis tipos de salto estão no Quadro 2. Descrição do quadro 2: Quadro com as informações: Tipo de salto, Nota de partida, Estimativa da soma das notas dos juízes e Probabilidade de obter a nota. Tipo de salto: T1; Nota de partida: 2,2; Estimativa da soma das notas dos juízes: 57; Probabilidade de obter a nota: 89,76 por cento. Tipo de salto: T2; Nota de partida: 2,4; Estimativa da soma das notas dos juízes: 58; Probabilidade de obter a nota: 93,74 por cento. Tipo de salto: T3; Nota de partida: 2,6; Estimativa da soma das notas dos juízes: 55; Probabilidade de obter a nota: 91,88 por cento. Tipo de salto: T4; Nota de partida: 2,8; Estimativa da soma das notas dos juízes: 50; Probabilidade de obter a nota: 95,38 por cento. Tipo de salto: T5; Nota de partida: 3,0; Estimativa da soma das notas dos juízes: 53; Probabilidade de obter a nota: 87,34 por cento. O atleta optará pelo salto com a maior probabilidade de obter a nota estimada, de maneira que lhe permita alcançar o primeiro lugar. Considerando essas condições, o salto que o atleta deverá escolher é o de tipo",T1,T2,T3,T4,T5
QUESTÃO 174,"Os guindastes são fundamentais em canteiros de obras, no manejo de materiais pesados como vigas de aço. A figura ilustra uma sequência de estágios em que um guindaste iça uma viga de aço que se encontra inicialmente no solo. Descrição da figura: A figura representa três estágios do movimento de uma viga de aço por um guindaste: No estágio 1, a viga está sobre o chão. Há o ponto M que indica o ponto médio da viga. À direita da viga há o ponto O que indica a posição vertical do cabo de aço. No estágio 2, a viga está inclinada em relação ao chão, o lado esquerdo da viga está indo de encontro ao ponto O e o lado direito da viga subindo puxada pelo cabo de aço. No estágio 3, a viga está na posição vertical em relação ao chão com uma de suas extremidades apoiada no solo sobre o ponto O. Na figura, o ponto O representa a projeção ortogonal do cabo de aço sobre o plano do chão e este se mantém na vertical durante todo o movimento de içamento da viga, que se inicia no tempo tempo igual a zero (estágio 1) e finaliza no tempo tempo índice f (estágio 3). Uma das extremidades da viga é içada verticalmente a partir do ponto O, enquanto que a outra extremidade desliza sobre o solo em direção ao ponto O. Considere que o cabo de aço utilizado pelo guindaste para içar a viga fique sempre na posição vertical. Na figura, o ponto M representa o ponto médio do segmento que representa a viga. O gráfico que descreve a distância do ponto M ao ponto O, em função do tempo, entre tempo igual a zero e tempo índice f, é","Descrição do gráfico: Os eixos cartesianos se interceptam na origem. O eixo horizontal representa o tempo e o eixo vertical, a distância. O gráfico é um segmento de reta paralelo ao eixo horizontal com uma das extremidades sobre o eixo vertical e a outra num ponto de abscissa tempo índice f.","Descrição do gráfico: Os eixos cartesianos se interceptam na origem. O eixo horizontal representa o tempo e o eixo vertical, a distância. O gráfico é um segmento de reta inclinado para cima com uma das extremidades sobre o eixo vertical e a outra num ponto de abscissa tempo índice f.","Descrição do gráfico: Os eixos cartesianos se interceptam na origem. O eixo horizontal representa o tempo e o eixo vertical, a distância. O gráfico é um segmento de reta inclinado para baixo com uma das extremidades sobre o eixo vertical e a outra num ponto de abscissa tempo índice f.","Descrição do gráfico: Os eixos cartesianos se interceptam na origem. O eixo horizontal representa o tempo e o eixo vertical, a distância. O gráfico é uma curva com a concavidade voltada para baixo com uma das extremidades sobre o eixo vertical e a outra num ponto de abscissa tempo índice f.","Descrição do gráfico: Os eixos cartesianos se interceptam na origem. O eixo horizontal representa o tempo e o eixo vertical, a distância.
O gráfico é uma curva com a concavidade voltada para cima com uma das extremidades sobre o eixo vertical e
a outra num ponto de abscissa tempo índice f."
QUESTÃO 175,"A inclinação de uma rampa é calculada da seguinte maneira: para cada metro medido na horizontal, mede-se x centímetros na vertical. Diz-se, nesse caso, que a rampa tem inclinação de x por cento como no exemplo da figura: Descrição da figura: A figura mostra um triângulo retângulo com o lado horizontal medindo 1 metro, o lado vertical medindo 20 centímetros. Ao lado está escrito: Inclinação é igual a vinte por cento. A figura apresenta um projeto de uma rampa de acesso a uma garagem residencial cuja base, situada 2 metros abaixo do nível da rua, tem 8 metros de comprimento. Descrição da figura: A figura mostra do lado esquerdo um portão no nível da rua e abaixo do portão um segmento com 2 metros de altura. A distância desse segmento até a base da garagem mede 8 metros. A rampa que sai do portão e vai até a garagem é inclinada. Depois de projetada a rampa, o responsável pela obra foi informado de que as normas técnicas do município onde ela está localizada exigem que a inclinação máxima de uma rampa de acesso a uma garagem residencial seja de 20 por cento. Se a rampa projetada tiver inclinação superior a 20 por cento, o nível da garagem deverá ser alterado para diminuir o percentual de inclinação, mantendo o comprimento da base da rampa. Para atender às normas técnicas do município, o nível da garagem deverá ser",elevado em 40 centímetros.,elevado em 50 centímetros.,mantido no mesmo nível.,rebaixado em 40 centímetros.,rebaixado em 50 centímetros.
QUESTÃO 176,"Para ganhar um prêmio, uma pessoa deverá retirar, sucessivamente e sem reposição, duas bolas pretas de uma mesma urna. Inicialmente, as quantidades e cores das bolas são como descritas a seguir: Urna A – Possui três bolas brancas, duas bolas pretas e uma bola verde; Urna B – Possui seis bolas brancas, três bolas pretas e uma bola verde; Urna C – Possui duas bolas pretas e duas bolas verdes; Urna D – Possui três bolas brancas e três bolas pretas. A pessoa deve escolher uma entre as cinco opções apresentadas: Opção 1 – Retirar, aleatoriamente, duas bolas da urna A; Opção 2 – Retirar, aleatoriamente, duas bolas da urna B; Opção 3 – Passar, aleatoriamente, uma bola da urna C para a urna A; após isso, retirar, aleatoriamente, duas bolas da urna A; Opção 4 – Passar, aleatoriamente, uma bola da urna D para a urna C; após isso, retirar, aleatoriamente, duas bolas da urna C; Opção 5 – Passar, aleatoriamente, uma bola da urna C para a urna D; após isso, retirar, aleatoriamente, duas bolas da urna D. Com o objetivo de obter a maior probabilidade possível de ganhar o prêmio, a pessoa deve escolher a opção",1,2,3,4,5
QUESTÃO 177,"A Ecofont possui design baseado na velha fonte Vera Sans. Porém, ela tem um diferencial: pequenos buraquinhos circulares congruentes, e em todo o seu corpo, presentes em cada símbolo. Esses furos proporcionam um gasto de tinta menor na hora da impressão. Descrição da figura: As letras da palavra “Eco”, no sistema comum de escrita, estão separadas e cada uma delas está descrita a seguir: Letra E é formada por oito quadrados, cinco na vertical, um à direita do primeiro quadrado, outro à direita do terceiro quadrado e, por último, um à direita do quinto quadrado. No interior de cada quadrado há um furo circular, totalizando oito furos circulares. Letra C é formada por sete quadrados, cinco na vertical, um à direita do primeiro quadrado e outro à direita do quinto quadrado. No interior de cada quadrado há um furo circular, totalizando sete furos circulares. Letra O é formada por doze quadrados, cinco na vertical no lado esquerdo, um ao lado do primeiro quadrado do lado esquerdo, um ao lado do quinto quadrado do lado esquerdo e cinco na vertical no lado direito. No interior de cada quadrado há um furo circular, totalizando doze furos circulares. Suponha que a palavra ECO esteja escrita nessa fonte, com tamanho 192, e que seja composta por letras formadas por quadrados de lados x com furos circulares de raio r é igual a fração de numerador x e denominador 3. Para que a área a ser pintada seja reduzida a fração de numerador 1 e denominador 16 da área inicial, pretende-se reduzir o tamanho da fonte. Sabe-se que, ao alterar o tamanho da fonte, o tamanho da letra é alterado na mesma proporção. Nessas condições, o tamanho adequado da fonte será",64,48,24,21,12
QUESTÃO 178,"Para criar um logotipo, um profissional da área de design gráfico deseja construí-lo utilizando o conjunto de pontos do plano na forma de um triângulo, exatamente como mostra a imagem. Descrição da imagem: A imagem mostra um plano cartesiano: eixo horizontal (x) com os pontos: -15, -10, -5, 0, 5, 10, 15 e eixo vertical (y) com os pontos: -15, -10, -5, 0, 5, 10, 15. Nesse plano cartesiano estão marcados todos os pontos de coordenadas inteiras que estão sobre o triângulo de vértices nos pontos (0 ; 0), (10 ; 0) e (10 ; 10). Para construir tal imagem utilizando uma ferramenta gráfica, será necessário escrever algebricamente o conjunto que representa os pontos desse gráfico. Esse conjunto é dado pelos pares ordenados abre parêntese x ponto e vírgula y fecha parêntese pertence ao produto cartesiano do conjunto dos números naturais pelo conjunto dos números naturais, tais que",zero menor ou igual a x menor ou igual a y menor ou igual a 10.,zero menor ou igual a y menor ou igual a x menor ou igual a 10.,"zero menor ou igual a x menor ou igual a 10, zero menor ou igual a y menor ou igual a 10.",zero menor ou igual a x mais y menor ou igual a 10.,zero menor ou igual a x mais y menor ou igual a 20.
QUESTÃO 179,"A figura mostra uma praça circular que contém um chafariz em seu centro e, em seu entorno, um passeio. Os círculos que definem a praça e o chafariz são concêntricos. O passeio terá seu piso revestido com ladrilhos. Sem condições de calcular os raios, pois o chafariz está cheio, um engenheiro fez a seguinte medição: esticou uma trena tangente ao chafariz, medindo a distância entre dois pontos A e B, conforme a figura. Com isso, obteve a medida do segmento de reta AB: 16 metros. Descrição da figura: A mesma figura anterior, destacando o ponto A à esquerda e o ponto B à direita, no círculo maior. Um segmento de reta horizontal tangente e abaixo do círculo menor une os pontos A e B, medindo 16 metros. Dispondo apenas dessa medida, o engenheiro calculou corretamente a medida da área do passeio, em metro quadrado. A medida encontrada pelo engenheiro foi",4 pi.,8 pi.,48 pi.,64 pi.,192 pi.
QUESTÃO 180,"Um designer de jogos planeja um jogo que faz uso de um tabuleiro de dimensão n por n, com n maior ou igual a 2, no qual cada jogador, na sua vez, coloca uma peça sobre uma das casas vazias do tabuleiro. Quando uma peça é posicionada, a região formada pelas casas que estão na mesma linha ou coluna dessa peça é chamada de zona de combate dessa peça. Na figura está ilustrada a zona de combate de uma peça colocada em uma das casas de um tabuleiro de dimensão 8 por 8. Descrição da figura: Tabuleiro formado por oito colunas e oito linhas. Na terceira coluna e quinta linha há uma peça. As outras casas da terceira coluna e as outras casas da quinta linha formam a zona de combate. O tabuleiro deve ser dimensionado de forma que a probabilidade de se posicionar a segunda peça aleatoriamente, seguindo a regra do jogo, e esta ficar sobre a zona de combate da primeira, seja inferior a fração de numerador 1 e denominador 5. A dimensão mínima que o designer deve adotar para esse tabuleiro é",4 por 4.,6 por 6,9 por 9.,10 por 10.,11 por 11.
