question,body,A,B,C,D,E
Questão 49,"Hegemonias e emancipações no século XXI, Ana Esther Ceceña No caso do Departamento de Defesa dos Estados Unidos, a ênfase está posta no traçado de uma estratégia geral de desarticulação, não só dos inimigos reais como dos potenciais, inserida na concepção preventiva que supõe que a mínima dissidência é um sinal de perigo e de guerra futura. Deve-se ter capacidade para responder a uma guerra convencional tanto quanto para enfrentar um inimigo difuso, atentando simultaneamente para todas as áreas geográficas do planeta. Trata-se, sem dúvida, da estratégia com pretensões mais abrangentes que se desenvolveu até agora. Tomando o texto como parâmetro, qual tendência contemporânea impulsiona a formulação de estratégias mais abrangentes por parte do Estado americano?",Erradicação dos conflitos em territórios.,Propagação de organizações em redes.,Eliminação das diferenças regionais.,Ampliação de modelo democrático.,Projeção da diplomacia mundial.
Questão 50,"O planejamento deixou de controlar o crescimento urbano e passou a encorajá-lo por todos os meios possíveis e imagináveis. Cidades, a nova mensagem soou em alto e bom som, eram máquinas de produzir riquezas; o primeiro e principal objetivo do planejamento devia ser o de azeitar a máquina. O modelo de planejamento urbano problematizado no texto é marcado pelo(a)",primazia da gestão popular.,uso de práticas sustentáveis.,construção do bem-estar social.,soberania do poder governamental.,ampliação da participação empresarial. 
Questão 51,"Escudos antigos ou maciços cristalinos são blocos imensos de rochas antigas. Estes escudos são constituídos por rochas cristalinas abre parêntese magmático-plutônicas fecha parêntese, formadas em eras pré-cambrianas, ou por rochas metamórficas abre parêntese material sedimentar fecha parêntese do Paleozoico. São resistentes, estáveis, porém bastante desgastadas. Correspondem a 36 por cento da área territorial e dividem-se em duas grandes porções: o Escudo das Guianas abre parêntese norte da Planície Amazônica fecha parêntese e o Escudo Brasileiro abre parêntese porção centro-oriental brasileira fecha parêntese. As estruturas geológicas indicadas no texto são importantes economicamente para o Brasil por concentrarem",fontes de águas termais.,afloramentos de sal-gema.,jazidas de minerais metálicos.,depósitos de calcário agrícola.,reservas de combustível fóssil.
Questão 52,"Em A morte de Ivan Ilitch , Tolstoi descreve com detalhes repulsivos o terror de encarar a morte iminente. Ilitch adoece depois de um pequeno acidente e logo compreende que se encaminha para o fim de modo impossível de parar. “Nas profundezas de seu coração, ele sabia estar morrendo, mas em vez de se acostumar com a ideia, simplesmente não o fazia e não conseguia compreendê-la”. O texto descreve a experiência do personagem de Tolstoi diante de um aspecto incontornável de nossas vidas. Esse aspecto foi um tema central na tradição filosófica","marxista, no contexto do materialismo histórico.","logicista, no propósito de entendimento dos fatos.","utilitarista, no sentido da racionalidade das ações.","pós-modernista, na discussão da fluidez das relações.","existencialista, na questão do reconhecimento de si."
Questão 53,"Afirmar que a cartografia da época moderna integrou o processo de invenção da América por parte dos europeus significa que os conhecimentos dos ameríndios sobre o território foram ignorados pela cartografia europeia ou que eles foram privados de sua representação territorial e da autoridade que seus conhecimentos tinham sobre o espaço. Na análise contida no texto, a representação cartográfica da América foi marcada por",asserção da cultura dos nativos.,avanço dos estudos do ambiente.,afirmação das formas de dominação.,exatidão da demarcação das regiões.,aprimoramento do conceito de fronteira.
Questão 54,"A democracia na América, Alexis Tocqueville A principal característica da situação social dos anglo-americanos é seu caráter eminentemente democrático. Afirmei anteriormente que reinava uma igualdade muito grande entre os emigrantes que foram se estabelecer na Nova Inglaterra. Para isso contribuiu a influência das leis de sucessão. Estabelecidas de uma maneira, as leis de sucessão reúnem, concentram e agrupam em um só a propriedade e o poder. Estabelecidas por outros princípios, produzem o oposto: dividem, partilham e disseminam os bens e o poder. O texto tematiza o papel desempenhado por uma norma na criação de um ambiente propício ao(à)",emprego do trabalho escravo.,consolidação dos valores burgueses.,banimento das dissidências religiosas.,contenção da identificação nacionalista.,hierarquização dos agentes econômicos.
Questão 55,"Política, Aristóteles Vemos que toda cidade é uma espécie de comunidade, e toda comunidade se forma com vistas a algum bem, pois todas as ações de todos os homens são praticadas com vistas ao que lhe parece um bem; se todas as comunidades visam algum bem, é evidente que a mais importante de todas elas e que inclui todas as outras tem mais que todas este objetivo e visa ao mais importante de todos os bens. No fragmento, Aristóteles promove uma reflexão que associa dois elementos essenciais à discussão sobre a vida em comunidade, a saber:","Ética e política, pois conduzem à eudaimonia .","Retórica e linguagem, pois cuidam dos discursos na ágora.","Metafísica e ontologia, pois tratam da filosofia primeira.","Democracia e sociedade, pois se referem a relações sociais.","Geração e corrupção, pois abarcam o campo da physis ."
Questão 56,"O toyotismo, a partir dos anos 1970, teve grande impacto no mundo ocidental, quando se mostrou para os países avançados como uma opção possível para a superação de uma crise de acumulação. A característica organizacional do modelo em questão, requerida no contexto de crise, foi o(a)",expansão dos grandes estoques.,incremento da fabricação em massa.,adequação da produção à demanda.,aumento da mecanização do trabalho.,centralização das etapas de planejamento. 
Questão 57,"Migrações e trabalho sob contrato no século XIX, Marco Aurelio dos Santos  O fenômeno histórico conhecido como “tráfico de coolies ” esteve associado diretamente ao período que vai do final da década de 1840 até o ano de 1874, quando milhares de chineses foram encaminhados principalmente para Cuba e o Peru e muitos abusos no recrutamento de mão de obra foram identificados. O tráfico de coolies ou, em outros termos, o transporte por meios coativos de mão de obra de um lugar para outro, foi comparado ao tráfico africano de escravos por muitos periodistas e analistas do século XIX. A comparação mencionada no texto foi possível em razão da seguinte característica:",Oferta de contrato formal.,Origem étnica dos grupos de trabalhadores.,Conhecimento das tarefas desenvolvidas.,Controle opressivo das vidas dos indivíduos.,Investimento requerido dos empregadores.
Questão 58,Os aspectos físicos apresentados originam-se da atuação da força natural de,colisão de placas tectônicas.,rifteamento da crosta terrestre.,subducção da plataforma oceânica.,formação de cadeias montanhosas.,metamorfismo de bordas continentais.
Questão 59,"A reabilitação da biografia histórica integrou as aquisições da história social e cultural, oferecendo aos diferentes atores históricos uma importância diferenciada, distinta, individual. Mas não se tratava mais de fazer, simplesmente, a história dos grandes nomes, em formato hagiográfico — quase uma vida de santo —, sem problemas, nem máculas. Mas de examinar os atores abre parêntese ou o ator fecha parêntese  célebres ou não, como testemunhas, como reflexos, como reveladores de uma época. De acordo com o texto, novos estudos têm valorizado a história do indivíduo por se constituir como possibilidade de",adesão ao método positivista.,expressão do papel das elites.,resgate das narrativas heroicas.,acesso ao cotidiano das comunidades.,"interpretação das manifestações do divino. Descrição da imagem : Representação cartográfica mostrando o Vale da Grande Fenda, que se estende ao longo da imagem, abrangendo partes da Ásia e da África, com a indicação de vulcões ao longo desse vale."
Questão 60,"A sociedade como um sistema justo de cooperação social consiste em uma das ideias familiares fundamentais, que dá estrutura e organização à justiça como equidade. A cooperação social guia-se por regras e procedimentos publicamente reconhecidos e aceitos por aqueles que cooperam como sendo apropriados para regular a sua conduta. Diz-se que a cooperação é justa porque seus termos são tais que todos os participantes podem razoavelmente aceitar, desde que todos os demais também o aceitem. No contexto do pensamento político, a ideia apresentada mostra-se consoante o(a)",ideal republicano de governo.,corrente tripartite dos poderes.,posicionamento crítico do socialismo.,legitimidade do absolutismo monárquico.,entendimento do contratualismo moderno.
Questão 61,"Com efeito, até a destruição de Cartago, o povo e o Senado romano governavam a República em harmonia e sem paixão, e não havia entre os cidadãos luta por glória ou dominação; o medo do inimigo mantinha a cidade no cumprimento do dever. Mas, assim que o medo desapareceu dos espíritos, introduziram-se os males pelos quais a prosperidade tem predileção, isto é, a libertinagem e o orgulho. O acontecimento histórico mencionado no texto de Salústio, datado de I a.C., manteve correspondência com o processo de",demarcação de terras públicas.,imposição da escravidão por dívidas.,restrição da cidadania por parentesco.,restauração de instituições ancestrais.,expansão das fronteiras extrapeninsulares. 
Questão 62,"O movimento sedicioso ocorrido na capitania de Pernambuco, no ano 1817, foi analisado de formas diferentes por dois meios de comunicação daquela época. O Correio Braziliense apontou para o fato de ser “a comoção no Brasil motivada por um descontentamento geral, e não por maquinações de alguns indivíduos”. Já a Gazeta do Rio de Janeiro considerou o movimento como um “pontual desvio de norma, apenas uma ‘mancha’ nas ‘páginas da História Portuguesa’, tão distinta pelos testemunhos de amor e respeito que os vassalos desta nação consagram ao seu soberano”. Os fragmentos das matérias jornalísticas sobre o acontecimento, embora com percepções diversas, relacionam-se a um aspecto do processo de independência da colônia luso-americana expresso em dissensões entre",quadros dirigentes em torno da abolição da ordem escravocrata.,grupos regionais acerca da configuração político- -territorial.,intelectuais laicos acerca da revogação do domínio eclesiástico.,homens livres em torno da extensão do direito de voto.,elites locais acerca da ordenação do monopólio fundiário.
Questão 63,"Declaração de Direitos do Homem e do Cidadão – 1789 Os representantes do povo francês, tendo em vista que a ignorância, o esquecimento ou o desprezo dos direitos do homem são as únicas causas dos males públicos e da corrupção dos governos, resolveram declarar solenemente os direitos naturais, inalienáveis e sagrados do homem, a fim de que esta declaração, sempre presente em todos os membros do corpo social, lhes lembre permanentemente seus direitos e seus deveres; a fim de que as reivindicações dos cidadãos, fundadas em princípios simples e incontestáveis, se dirijam sempre à conservação da Constituição e à felicidade geral. Esse documento, elaborado no contexto da Revolução Francesa, reflete uma profunda mudança social ao estabelecer a",manutenção das terras comunais.,supressão do poder constituinte.,falência da sociedade burguesa.,paridade do tratamento jurídico.,abolição dos partidos políticos.
Questão 64,"Na Grécia, o conceito de povo abrange tão somente aqueles indivíduos considerados cidadãos. Assim é possível perceber que o conceito de povo era muito restritivo. Mesmo tendo isso em conta, a forma democrática vivenciada e experimentada pelos gregos atenienses nos séculos IV e V a.C. pode ser caracterizada, fundamentalmente, como direta. Naquele contexto, a emergência do sistema de governo mencionado no excerto promoveu o(a)",competição para a escolha de representantes.,campanha pela revitalização das oligarquias.,estabelecimento de mandatos temporários.,declínio da sociedade civil organizada.,participação no exercício do poder.
Questão 65,"Dois grandes eventos históricos tornaram possível um caso como o de Menocchio: a invenção da imprensa e a Reforma. A imprensa lhe permitiu confrontar os livros com a tradição oral em que havia crescido e lhe forneceu as palavras para organizar o amontoado de ideias e fantasias que nele conviviam. A Reforma lhe deu audácia para comunicar o que pensava ao padre do vilarejo, conterrâneos, inquisidores — mesmo não tendo conseguido dizer tudo diante do papa, dos cardeais e dos príncipes, como queria. Os acontecimentos históricos citados ajudaram esse indivíduo, no século XVI, a repensar a visão católica do mundo ao possibilitarem a",consulta pública das bibliotecas reais.,sofisticação barroca do ritual litúrgico.,aceitação popular da educação secular.,interpretação autônoma dos textos bíblicos.,correção doutrinária das heresias medievais. 
Questão 66,"Aventuras de Alice: no País das Maravilhas, Através do espelho e outros textos, Lewis Carroll “Devo estar chegando perto do centro da Terra. Deixe ver: deve ter sido mais de seis mil quilômetros, por aí...” abre parêntese como se vê, Alice tinha aprendido uma porção de coisas desse tipo na escola, e embora essa não fosse uma oportunidade lá muito boa de demonstrar conhecimentos, já que não havia ninguém por perto para escutá-la, em todo caso era bom praticar um pouco fecha parêntese “... sim, deve ser mais ou menos essa a distância... mas então qual seria a latitude ou longitude em que estou?” abre parêntese Alice não tinha a menor ideia do que fosse latitude ou longitude, mas achou que eram palavras muito imponentes fecha parêntese . O texto descreve uma confusão da personagem em relação",ao tipo de projeção cartográfica.,aos contornos dos fusos horários.,à localização do norte magnético.,aos referenciais de posição relativa.,às distorções das formas continentais.
Questão 67,"A arte pré-histórica africana foi incontestavelmente um veículo de mensagens pedagógicas e sociais. Os San, que constituem hoje o povo mais próximo da realidade das representações rupestres, afirmam que seus antepassados lhes explicaram sua visão do mundo a partir desse gigantesco livro de imagens que são as galerias. A educação dos povos que desconhecem a escrita está baseada sobretudo na imagem e no som, no audiovisual. De acordo com o texto, a arte mencionada é importante para os povos que a cultivam por colaborar para o(a)",transmissão dos saberes acumulados.,expansão da propriedade individual.,ruptura da disciplina hierárquica.,surgimento dos laços familiares.,rejeição de práticas exógenas.
Questão 68,"Uma breve introdução à filosofia, Thomas Nagel Será que as coisas lhe pareceriam diferentes se, de fato, todas elas existissem apenas na sua mente — se tudo o que você julgasse ser o mundo externo real fosse apenas um sonho ou alucinação gigante, de que você jamais fosse despertar? Se assim fosse, então é claro que você nunca poderia despertar, como faz quando sonha, pois significaria que não há mundo “real” no qual despertar. Logo, não seria exatamente igual a um sonho ou alucinação normal. O texto confere visibilidade a uma doutrina filosófica contemporânea conhecida como:","Personalismo, que vincula a realidade circundante aos domínios do pessoal.","Falsificacionismo, que estabelece ciclos de problemas para refutar uma conjectura.","Falibilismo, que rejeita mecanismos mentais para sustentar uma crença inequívoca.","Idealismo, que nega a existência de objetos independentemente do trabalho cognoscente.","Solipsismo, que reconhece limitações cognitivas para compreender uma experiência compartilhada."
Questão 69,"TEXTO I TEXTO II O Rio Tietê está morto. Ao menos uma parte dele: 137 quilômetros, para ser mais preciso. Uma pesquisa da Fundação SOS Mata Atlântica mostra que, em 2016, o trecho do rio com qualidade de água classificada como ruim ou péssima começa em Itaquaquecetuba, passa por toda a Região Metropolitana de São Paulo e chega até Cabreúva, já no interior de São Paulo. Nesse trecho, a água não tem oxigênio suficiente para abrigar vida. Considerando a análise dos textos, a condição atual desse rio tem como origem a",valorização do sítio urbano.,extinção da vegetação nativa.,recepção de densa carga de dejetos.,captação desordenada do regime pluvial.,"expansão do uso de defensivos químicos. Descrição da imagem: Foto panorâmica de um trecho do Rio Tietê, margeado pelas construções na cidade de São Paulo. "
Questão 70,"Uma investigação sobre o entendimento humano, David Hume Adão, ainda que supuséssemos que suas faculdades racionais fossem inteiramente perfeitas desde o início, não poderia ter inferido da fluidez e transparência da água que ela o sufocaria, nem da luminosidade e calor do fogo que este poderia consumi-lo. Nenhum objeto jamais revela, pelas qualidades que aparecem aos sentidos, nem as causas que o produziram, nem os efeitos que dele provirão; e tampouco nossa razão é capaz de extrair, sem auxílio da experiência, qualquer conclusão referente à existência efetiva de coisas ou questões de fato. Segundo o autor, qual é a origem do conhecimento humano?",A potência inata da mente.,A revelação da inspiração divina.,O estudo das tradições filosóficas.,A vivência dos fenômenos do mundo.,O desenvolvimento do raciocínio abstrato.
Questão 71,"TEXTO I O aumento de casos suspeitos de febre amarela em Minas pode estar relacionado à tragédia de Mariana, em 2015, segundo a bióloga da Fiocruz Márcia Chame. A hipótese tem como ponto de partida a localização das cidades mineiras que identificaram até o momento casos de pacientes com sintomas da doença. Grande parte está na região próxima do Rio Doce, afetado pelo rompimento da Barragem de Fundão, em novembro de 2015. TEXTO II Por outro lado, Servio Ribeiro considera remota a possibilidade de influência da tragédia de Mariana (MG) neste surto de febre amarela em Minas Gerais. “A febre amarela é uma doença de interior de floresta. O mosquito que a transmite põe ovos em cavidades de árvores e em bromélias. É um mosquito da estrutura da floresta. Ele não se relaciona muito com grandes corpos-d’água e com rios. As cidades afetadas pela doença estão em uma região onde os rejeitos não chegaram com força para derrubar a floresta”, diz o biólogo. Sobre a tragédia de Mariana, os textos apresentam divergência quanto ao(à)",poluição dos rios locais.,identificação da área afetada.,destruição da vegetação nativa.,aparecimento de enfermidade endêmica.,surgimento de comunidades desabrigadas.
Questão 72,"Os seringueiros amazônicos eram invisíveis no cenário nacional nos anos 1970. Começaram a se articular como um movimento agrário no início dos anos 1980, e na década seguinte conseguiram reconhecimento nacional, obtendo a implantação das primeiras reservas extrativas após o assassinato de Chico Mendes. Assim, em vinte anos, os camponeses da floresta passaram da invisibilidade à posição de paradigma de desenvolvimento sustentável com participação popular. De acordo com o texto, a visibilidade dos seringueiros amazônicos foi estabelecida pela relação entre",crescimento econômico e migração de trabalhadores.,produção de borracha e escassez de recursos naturais.,reivindicação de terra e preservação de mata nativa.,incentivo governamental e conservação de territórios.,modernização de plantio e comércio de látex.
Questão 73,"Porque todos confessamos não se poder viver sem alguns escravos, que busquem a lenha e a água, e façam cada dia o pão que se come, e outros serviços que não são possíveis poderem-se fazer pelos Irmãos Jesuítas, máxime sendo tão poucos, que seria necessário deixar as confissões e tudo mais. Parece-me que a Companhia de Jesus deve ter e adquirir escravos, justamente, por meios que as Constituições permitem, quando puder para nossos colégios e casas de meninos. O texto explicita premissas da expansão ultramarina portuguesa ao buscar justificar a",propagação do ideário cristão.,valorização do trabalho braçal.,adoção do cativeiro na Colônia.,adesão ao ascetismo contemplativo.,alfabetização dos indígenas nas Missões.
Questão 74,"As cidades de Puebla, no México, e Legazpi, nas Filipinas, não têm quase nada em comum. Estão muito longe uma da outra e são habitadas por povos muito diferentes. O que as une é um trágico detalhe de sua geografia. Elas foram erguidas na vizinhança de alguns dos vulcões mais perigosos do mundo: o mexicano Popocatepétl e o filipino Mayon. Seus habitantes precisam estar prontos para correr a qualquer hora. Eles fazem parte dos 550 milhões de indivíduos que moram em zonas de risco vulcânico no mundo. Ao contrário do que seria sensato, continuam ali, indiferentes ao perigo que os espreita. A característica física que justifica a fixação do homem nos locais apresentados no texto é a ocorrência de",solo fértil.,encosta íngreme.,vegetação diversificada.,drenagem eficiente.,clima ameno. 
Questão 75,"Ao abrigo do teto, sua jornada de fé começava na sala de jantar. Na pequena célula cristã, dividia-se a refeição e durante elas os crentes conversavam, rezavam e liam cartas de correligionários residentes em locais diferentes do Império Romano abre parêntese século II da Era Cristã fecha parêntese . Esse ambiente garantia peculiar apoio emocional às experiências intensamente individuais que abrigava. Um motivo que explica a ambientação da prática descrita no texto encontra-se no(a)","regra judaica, que pregava a superioridade espiritual dos cultos das sinagogas.","moralismo da legislação, que dificultava as reuniões abertas da juventude livre.","adesão do patriciado, que subvertia o conceito original dos valores estrangeiros.","decisão política, que censurava as manifestações públicas da doutrina dissidente.","violência senhorial, que impunha a desestruturação forçada das famílias escravas."
Questão 76,"A colisão entre uma placa continental e uma oceânica provocará a subducção desta última sob a placa continental, que, a exemplo dos arcos e ilhas, produzirá um arco magmático na borda do continente, composto por rochas vulcânicas acompanhado de deformações e metamorfismo tanto de rochas preexistentes como de parte das rochas formadas no processo. Qual feição fisiográfica é gerada pelo processo tectônico apresentado?",Planícies abissais.,Planaltos cristalinos.,Depressões absolutas.,Bacias sedimentares.,Dobramentos modernos.
Questão 77,"O cântico da terra, Cora Coralina (fragmento)  Eu sou a terra, eu sou a vida. A ti, ó lavrador, tudo quanto é meu. Teu arado, tua foice, teu machado. O berço pequenino de teu filho. O algodão de tua veste e o pão de tua casa. E um dia bem distante a mim tu voltarás. E no canteiro materno de meu seio tranquilo dormirás. Plantemos a roça. Lavremos a gleba. No contexto das distintas formas de apropriação da terra, o poema de Cora Coralina valoriza a relação entre",grileiros e controle territorial.,meeiros e divisão do trabalho.,camponeses e uso da natureza.,indígenas e manejo agroecológico.,latifundiários e fertilização do solo.
Questão 78,"Montaigne deu o nome para um novo gênero literário; foi dos primeiros a instituir na literatura moderna um espaço privado, o espaço do “eu”, do texto íntimo. Ele cria um novo processo de escrita filosófica, no qual hesitações, autocríticas, correções entram no próprio texto. O novo gênero de escrita aludido no texto é o(a)","confissão, que relata experiências de transformação.","ensaio, que expõe concepções subjetivas de um tema.","carta, que comunica informações para um conhecido.","meditação, que propõe preparações para o conhecimento.","diálogo, que discute assuntos com diferentes interlocutores."
Questão 79,"Declaração de Salamanca – 1994 Acreditamos e proclamamos que: toda criança tem direito fundamental à educação e deve ser dada a oportunidade de atingir e manter o nível adequado de aprendizagem; toda criança possui características, interesses, habilidades e necessidades de aprendizagem que são únicas; sistemas educacionais deveriam ser designados e programas educacionais deveriam ser implementados no sentido de se levar em conta a vasta diversidade de tais características e necessidades. Como signatário da Declaração citada, o Brasil comprometeu-se com a elaboração de políticas públicas educacionais que contemplem a",criação de privilégios.,contenção dos gastos.,pluralidade dos sujeitos.,padronização do currículo.,valorização da meritocracia. 
Questão 80,"TEXTO I O guardador de rebanhos, Fernando Pessoa (fragmento) Os meus pensamentos são todos sensações. Penso com os olhos e com os ouvidos E com as mãos e os pés E com o nariz e a boca. TEXTO II Fenomenologia da percepção, Maurice Merleau-Ponty Tudo aquilo que sei do mundo, mesmo por ciência, eu o sei a partir de uma visão minha ou de uma experiência do mundo sem a qual os símbolos da ciência não poderiam dizer nada. Os textos mostram-se alinhados a um entendimento acerca da ideia de conhecimento, numa perspectiva que ampara a",anterioridade da razão no domínio cognitivo.,confirmação da existência de saberes inatos.,valorização do corpo na apreensão da realidade.,verificabilidade de proposições no campo da lógica.,possibilidade de contemplação de verdades atemporais.
Questão 81,"A Divisão Internacional do Trabalho significa que alguns países se especializam em ganhar e outros, em perder. Nossa comarca no mundo, que hoje chamamos América Latina, foi precoce: especializou-se em perder desde os remotos tempos em que os europeus do Renascimento se aventuraram pelos mares e lhe cravaram os dentes na garganta. Passaram-se os séculos e a América Latina aprimorou suas funções. Escrito na década de 1970, o texto considera a participação da América Latina na Divisão Internacional do Trabalho marcada pela",produção inovadora de padrões de tecnologia.,superação paulatina do caráter agroexportador.,apropriação imperialista dos recursos territoriais.,valorização econômica dos saberes tradicionais.,dependência externa do suprimento de alimentos.
Questão 82,"Sexto rei sumério abre parêntese governante entre os séculos XVIII e XVII a.C. fecha parêntese e nascido em Babel, “Khammu-rabi” abre parêntese pronúncia em babilônio fecha parêntese foi fundador do I Império Babilônico abre parêntese correspondente ao atual Iraque fecha parêntese , unificando amplamente o mundo mesopotâmico, unindo os semitas e os sumérios e levando a Babilônia ao máximo esplendor. O nome de Hamurabi permanece indissociavelmente ligado ao código jurídico tido como o mais remoto já descoberto: o Código de Hamurabi. O legislador babilônico consolidou a tradição jurídica, harmonizou os costumes e estendeu o direito e a lei a todos os súditos. Nesse contexto de organização da vida social, as leis contidas no Código citado tinham o sentido de",assegurar garantias individuais aos cidadãos livres.,tipificar regras referentes aos atos dignos de punição.,conceder benefícios de indulto aos prisioneiros de guerra.,promover distribuição de terras aos desempregados urbanos.,conferir prerrogativas políticas aos descendentes de estrangeiros.
Questão 83,"Desde o mundo antigo e sua filosofia, que o trabalho tem sido compreendido como expressão de vida e degradação, criação e infelicidade, atividade vital e escravidão, felicidade social e servidão. Trabalho e fadiga. Na Modernidade, sob o comando do mundo da mercadoria e do dinheiro, a prevalência do negócio abre parêntese negar o ócio fecha parêntese veio sepultar o império do repouso, da folga e da preguiça, criando uma ética positiva do trabalho. O processo de ressignificação do trabalho nas sociedades modernas teve início a partir do surgimento de uma nova mentalidade, influenciada pela","reforma higienista, que combateu o caráter excessivo e insalubre do trabalho fabril.","Reforma Protestante, que expressou a importância das atividades laborais no mundo secularizado.","força do sindicalismo, que emergiu no esteio do anarquismo reivindicando direitos trabalhistas.","participação das mulheres em movimentos sociais, defendendo o direito ao trabalho.","visão do catolicismo, que, desde a Idade Média, defendia a dignidade do trabalho e do lucro."
Questão 84,"É difícil imaginar que nos anos 1990, num país com setores da população na pobreza absoluta e sem uma rede de benefícios sociais em que se apoiar, um governo possa abandonar o papel de promotor de programas de geração de emprego, de assistência social, de desenvolvimento da infraestrutura e de promoção de regiões excluídas, na expectativa de que o mercado venha algum dia a dar uma resposta adequada a tudo isso. Nesse contexto, a criticada postura dos governos frente à situação social do país coincidiu com a priorização de que medidas?",Expansão dos investimentos nas empresas públicas e nos bancos estatais.,Democratização do crédito habitacional e da aquisição de moradias populares.,Enxugamento da carga fiscal individual e da contribuição tributária empresarial.,Reformulação do acesso ao ensino superior e do financiamento científico nacional.,Reforma das políticas macroeconômicas e dos mecanismos de controle inflacionário. 
Questão 85,"Embora inegáveis os benefícios que ambas as economias têm auferido do intercâmbio comercial, o Brasil tem reiterado seu objetivo de desenvolver com a China uma relação comercial menos assimétrica. Os números revelam com clareza a assimetria. As exportações brasileiras de produtos básicos, especialmente soja, minério de ferro e petróleo, compõem, dependendo do ano, algo entre 75 por cento e 80 por cento da pauta, ao passo que as importações brasileiras consistem, aproximadamente, em 95 por cento de produtos industrializados chineses, que vão desde os mais variados bens de consumo até máquinas e equipamentos de alto valor. Uma ação estatal de longo prazo capaz de reduzir a assimetria na balança comercial brasileira, conforme exposto no texto, é o(a)",expansão do setor extrativista.,incremento da atividade agrícola.,diversificação da matriz energética.,fortalecimento da pesquisa científica.,monitoramento do fluxo alfandegário.
Questão 86,"As estatísticas mais recentes do Brasil rural revelam um paradoxo que interessa a toda sociedade: o emprego de natureza agrícola definha em praticamente todo o país, mas a população residente no campo voltou a crescer; ou pelo menos parou de cair. Esses sinais trocados sugerem que a dinâmica agrícola, embora fundamental, já não determina sozinha os rumos da demografia no campo. Esse novo cenário é explicado em parte pelo incremento do emprego não agrícola no campo. Ao mesmo tempo, aumentou a massa de desempregados, inativos e aposentados que mantêm residência rural. Sobre o espaço brasileiro, o texto apresenta argumentos que refletem a",heterogeneidade do modo de vida agrário.,redução do fluxo populacional nas cidades.,correlação entre força de trabalho e migração sazonal.,indissociabilidade entre local de moradia e acesso à renda.,desregulamentação das propriedades nas zonas de fronteira.
Questão 87,"Nas últimas décadas, uma acentuada feminização no mundo do trabalho vem ocorrendo. Se a participação masculina pouco cresceu no período pós-1970, a intensificação da inserção das mulheres foi o traço marcante. Entretanto, essa presença feminina se dá mais no espaço dos empregos precários, onde a exploração, em grande medida, se encontra mais acentuada. A transformação descrita no texto tem sido insuficiente para o estabelecimento de uma condição de igualdade de oportunidade em virtude da(s)",estagnação de direitos adquiridos e do anacronismo da legislação vigente.,manutenção do status quo gerencial e dos padrões de socialização familiar.,desestruturação da herança patriarcal e das mudanças do perfil ocupacional.,disputas na composição sindical e da presença na esfera político-partidária.,exigências de aperfeiçoamento profissional e de habilidades na competência diretiva.
Questão 88,"A propriedade compreende, em seu conteúdo e alcance, além do tradicional direito de uso, gozo e disposição por parte de seu titular, a obrigatoriedade do atendimento de sua função social, cuja definição é inseparável do requisito obrigatório do uso racional da propriedade e dos recursos ambientais que lhe são integrantes. O proprietário, como membro integrante da comunidade, se sujeita a obrigações crescentes que, ultrapassando os limites do direito de vizinhança, no âmbito do direito privado, abrangem o campo dos direitos da coletividade, visando o bem-estar geral, no âmbito do direito público. Os movimentos em prol da reforma agrária, que atuam com base no conceito de direito à propriedade apresentado no texto, propõem-se a",reverter o processo de privatização fundiária.,ressaltar a inviabilidade da produção latifundiária.,defender a desapropriação dos espaços improdutivos.,impedir a produção exportadora nas terras agricultáveis.,coibir o funcionamento de empresas agroindustriais no campo. 
Questão 89,"O conjunto representado pelo agronegócio demanda condições específicas que passam a ser exigidas dos territórios. Como há uma elevação da formação de fluxos, materiais e imateriais, a crescente articulação com as escalas que vão do local ao global terminam por pressionar o Estado a agir visando uma instalação no território de fixos diversos, bem como de uma regulação específica. O mapa e o texto se complementam indicando que a expansão das rodovias se deu como resposta ao(à)",alteração da matriz econômica.,substituição do modal hidroviário.,retração do contingente demográfico.,projeção do escoamento produtivo.,estagnação de lavouras policultoras.
Questão 90,"Um dos resquícios franceses na dança são os comandos proferidos pelo marcador da quadrilha. Seu papel é anunciar os próximos passos da coreografia. O abrasileiramento de termos franceses deu origem, por exemplo, ao saruê abre parêntese soirée — reunião social noturna, ordem para todos se juntarem no centro do salão fecha parêntese , anarriê abre parêntese en arrière — para trás fecha parêntese e anavã abre parêntese en avant — para frente fecha parêntese . A característica apresentada dessa manifestação popular resulta do seguinte processo socio-histórico:",Massificação da arte erudita.,Rejeição de hábitos elitistas.,Laicização dos rituais religiosos.,Restauração dos costumes antigos.,"Apropriação de práticas estrangeiras. Descrição do mapa: Mapa do Brasil com destaque para a Região Centro-Oeste marcada por três rodovias longitudinais, uma diagonal e outra radial. A rodovia longitudinal mais à esquerda, denominada BR-163, estende-se da Região Sul até a Região Norte; a rodovia longitudinal, mais ao centro, denominada BR-158, estende-se da Região Sul até a Região Norte; a rodovia longitudinal, mais à direita, denominada BR-153, estende-se da Região Sul até a Região Norte; e a rodovia diagonal, denominada BR-364, estende-se da Região Sudeste até a Região Norte. Essas rodovias passam pela Região Centro-Oeste. A rodovia radial, denominada BR-070, estende-se, no sentido horizontal, ao centro, pela Região Centro-Oeste do país. "
