question,body,A,B,C,D,E
QUESTÃO 138,"A permanência de um gerente em uma empresa está condicionada à sua produção no semestre. Essa produção é avaliada pela média do lucro mensal do semestre. Se a média for, no mínimo, de 30 mil reais, o gerente permanece no cargo, caso contrário, ele será despedido. Descrição do quadro: Quadro que apresenta o lucro mensal da empresa, em milhares de reais, de janeiro a maio do ano em curso é: Janeiro: 21; Fevereiro: 35; Março: 21; Abril: 30 e Maio: 38. Qual deve ser o lucro mínimo da empresa no mês de junho, em milhares de reais, para o gerente continuar no cargo no próximo semestre?",26,29,30,31,35 MT - 2º dia | Caderno 6 - CINZA - Página 18
QUESTÃO 139,"A diretoria de um clube decide construir um estádio de futebol, e quer que o campo de futebol tenha a forma de um retângulo de lados 105 metros e 75 metros. Para tal, contrata uma equipe que faz a maquete do estádio, numa escala de 1 para 250. Na fase de acabamento da maquete, a tinta terminou quando 75 por cento da área que representa o campo já estava pintada. Qual é a área, em centímetro quadrado, que representa a parte do campo de futebol na maquete que não recebeu pintura?","23,625","31,500","315,000","1 260,000","1 968,750"
QUESTÃO 140,"Em uma cidade, o número de casos de dengue conﬁrmados aumentou consideravelmente nos últimos dias. A prefeitura resolveu desenvolver uma ação contratando funcionários para ajudar no combate à doença, os quais orientarão os moradores a eliminarem criadouros do mosquito Aedes aegypti , transmissor da dengue. Descrição da tabela: Tabela que indica o número de casos conﬁrmados nas regiões da cidade. Oeste: 237; Centro: 262; Norte: 158; Sul: 159; Noroeste: 160; Leste: 278; Centro-Oeste: 300 e Centro-Sul: 278. A prefeitura optou pela seguinte distribuição dos funcionários a serem contratados: Um: 10 funcionários para cada região da cidade cujo número de casos seja maior que a média dos casos conﬁrmados. Dois: 7 funcionários para cada região da cidade cujo número de casos seja menor ou igual à média dos casos conﬁrmados. Quantos funcionários a prefeitura deverá contratar para efetivar a ação?",59,65,68,71,80
QUESTÃO 141,Cinco marcas de pão integral apresentam as seguintes concentrações de ﬁbras (massa de ﬁbra por massa de pão): • Marca A: 2 gramas de ﬁbras a cada 50 gramas de pão; • Marca B: 5 gramas de ﬁbras a cada 40 gramas de pão; • Marca C: 5 gramas de ﬁbras a cada 100 gramas de pão; • Marca D: 6 gramas de ﬁbras a cada 90 gramas de pão; • Marca E: 7 gramas de ﬁbras a cada 70 gramas de pão. Recomenda-se a ingestão do pão que possui a maior concentração de ﬁbras. A marca a ser escolhida é,A.,B.,C.,D.,E. MT - 2º dia | Caderno 6 - CINZA - Página 19
QUESTÃO 142,"Em regiões agrícolas, é comum a presença de silos para armazenamento e secagem da produção de grãos, no formato de um cilindro reto, sobreposto por um cone, e dimensões indicadas na ﬁgura. O silo ﬁca cheio e o transporte dos grãos é feito em caminhões de carga cuja capacidade é de 20 metros cúbicos . Uma região possui um silo cheio e apenas um caminhão para transportar os grãos para a usina de beneﬁciamento. Descrição da figura: A ﬁgura mostra três silos idênticos. Cada um dos silos tem a parte inferior em formato cilíndrico, com raio da base medindo 3 metros e altura de 12 metros. A parte superior, acoplada ao cilindro, tem formato cônico, com raio da base e altura medindo 3 metros. Utilize 3 como aproximação para pi. O número mínimo de viagens que o caminhão precisará fazer para transportar todo o volume de grãos armazenados no silo é",6.,16.,17.,18.,21.
QUESTÃO 143,"Em uma empresa de móveis, um cliente encomenda um guarda-roupa nas dimensões 220 centímetros de altura, 120 centímetros de largura e 50 centímetros de profundidade. Alguns dias depois, o projetista, com o desenho elaborado na escala 1 para 8, entra em contato com o cliente para fazer sua apresentação. No momento da impressão, o proﬁssional percebe que o desenho não caberia na folha de papel que costumava usar. Para resolver o problema, conﬁgurou a impressora para que a ﬁgura fosse reduzida em 20 por cento. A altura, a largura e a profundidade do desenho impresso para a apresentação serão, respectivamente,","22,00 centímetros, 12,00 centímetros e 5,00 centímetros.","27,50 centímetros, 15,00 centímetros e 6,25 centímetros.","34,37 centímetros, 18,75 centímetros e 7,81 centímetros.","35,20 centímetros, 19,20 centímetros e 8,00 centímetros.","44,00 centímetros, 24,00 centímetros e 10,00 centímetros."
QUESTÃO 144,"A London Eye é uma enorme roda-gigante na capital inglesa. Por ser um dos monumentos construídos para celebrar a entrada do terceiro milênio, ela também é conhecida como Roda do Milênio. Um turista brasileiro, em visita à Inglaterra, perguntou a um londrino o diâmetro da Roda do Milênio e ele respondeu que ele tem 443 pés. Não habituado com a unidade pé, e querendo satisfazer sua curiosidade, esse turista consultou um manual de unidades de medidas e constatou que 1 pé equivale a 12 polegadas, e que 1 polegada equivale a 2,54 cm. Após alguns cálculos de conversão, o turista ﬁcou surpreendido com o resultado obtido em metros. Qual a medida que mais se aproxima do diâmetro da Roda do Milênio, em metro?",53,94,113,135,145 MT - 2º dia | Caderno 6 - CINZA - Página 20
QUESTÃO 145,"Cinco competidores de salto com varas ﬁzeram uma aposta: será o vencedor aquele que obtiver a maior média aritmética das alturas atingidas. No caso de empate, vence o que tiver a menor variância. Ao computar as alturas dos saltos de cada competidor, em metro, obteve-se: Descrição da imagem: Competidor um: primeiro salto: 4,5 e segundo salto: 5,5 Competidor dois: primeiro salto: 4,0 e segundo salto: 6,5 Competidor três: primeiro salto: 5,6 e segundo salto: 5,4Competidor quatro: primeiro salto: 5,9 e segundo salto: 5,1Competidor cinco: primeiro salto: 5,5 e segundo salto: 5,5 Venceu a prova o competidor",1.,2.,3.,4.,5.
QUESTÃO 146,"Diante da hipótese do comprometimento da qualidade da água retirada do volume morto de alguns sistemas hídricos, os técnicos de um laboratório decidiram testar cinco tipos de ﬁltros de água. Dentre esses, os quatro com melhor desempenho serão escolhidos para futura comercialização. Nos testes, foram medidas as massas de agentes contaminantes, em miligrama, que não são capturados por cada ﬁltro em diferentes períodos, em dia, como segue: • Filtro 1 (F1): 18 miligramas em 6 dias; • Filtro 2 (F2): 15 miligramas em 3 dias; • Filtro 3 (F3): 18 miligramas em 4 dias; • Filtro 4 (F4): 6 miligramas em 3 dias; • Filtro 5 (F5): 3 miligramas em 2 dias. Ao ﬁnal, descarta-se o ﬁltro com a maior razão entre a medida da massa de contaminantes não capturados e o número de dias, o que corresponde ao de pior desempenho. O ﬁltro descartado é o",F1.,F2.,F3.,F4.,F5.
QUESTÃO 147,"Em 2011, um terremoto de magnitude 9,0 na escala Richter causou um devastador tsunami no Japão, provocando um alerta na usina nuclear de Fukushima. Em 2013, outro terremoto, de magnitude 7,0 na mesma escala, sacudiu Sichuan (sudoeste da China), deixando centenas de mortos e milhares de feridos. A magnitude de um terremoto na escala Richter pode ser calculada por M é igual a dois terços vezes logaritmo na base 10 de, abre parêntese, E dividido por E subscrito 0, fecha parêntese , sendo E a energia, em quilowatt-hora , liberada pelo terremoto e E subscrito 0 uma constante real positiva. Considere que E subscrito 1  e E subscrito 2 representam as energias liberadas nos terremotos ocorridos no Japão e na China, respectivamente. Qual a relação entre E subscrito 1  e E subscrito 2?","E subscrito 1 é igual a, abre parêntese, E subscrito 2, fecha parêntese, mais 2","E subscrito 1 é igual a, abre parêntese, 10 elevado ao quadrado, fecha parêntese, vezes E subscrito 2","E subscrito 1 é igual a, abre parêntese, 10 elevado ao cubo, fecha parêntese, vezes E subscrito 2","E subscrito 1 é igual a, abre parêntese, 10 elevado a nove sétimos, fecha parêntese, vezes E subscrito 2",E subscrito 1 é igual a nove sétimos vezes E subscrito 2 MT - 2º dia | Caderno 6 - CINZA - Página 21
QUESTÃO 148,"Um paciente necessita de reidratação endovenosa feita por meio de cinco frascos de soro durante 24 horas. Cada frasco tem um volume de 800 mililitros de soro. Nas primeiras quatro horas, deverá receber 40 por cento do total a ser aplicado. Cada mililitro de soro corresponde a 12 gotas. O número de gotas por minuto que o paciente deverá receber após as quatro primeiras horas será",16.,20.,24.,34.,40.
QUESTÃO 149,"É comum os artistas plásticos se apropriarem de entes matemáticos para produzirem, por exemplo, formas e imagens por meio de manipulações. Um artista plástico, em uma de suas obras, pretende retratar os diversos polígonos obtidos pelas intersecções de um plano com uma pirâmide regular de base quadrada. Segundo a classiﬁcação dos polígonos, quais deles são possíveis de serem obtidos pelo artista plástico?","Quadrados, apenas.","Triângulos e quadrados, apenas.","Triângulos, quadrados e trapézios, apenas.","Triângulos, quadrados, trapézios e quadriláteros irregulares, apenas.","Triângulos, quadrados, trapézios, quadriláteros irregulares e pentágonos, apenas."
QUESTÃO 150,"Um reservatório é abastecido com água por uma torneira e um ralo faz a drenagem da água desse reservatório. Os gráﬁcos representam as vazões Q, em litro por minuto, do volume de água que entra no reservatório pela torneira e do volume que sai pelo ralo, em função do tempo t, em minuto. Descrição dos gráficos: Gráficos que apresentam nos eixos das abscissas o tempo, em minutos, variando de 0 a 25, em intervalos de 5 em 5, e nos eixos das ordenadas a vazão, em litros por minuto, variando de 0 a 20. O gráﬁco que representa a torneira é formado por um segmento de reta horizontal do ponto (0;20) até o ponto (10;20), seguido por outro segmento de reta descendente do ponto (10;20) até o ponto (15;5), seguido por outro segmento de reta horizontal do ponto (15;5) até o ponto (20;5) e seguido por outro segmento de reta descendente do ponto (20;5) até o ponto (25;0). O gráﬁco que representa o ralo é formado por um segmento de reta ascendente do ponto (0;0) até o ponto (5;5), seguido por outro segmento de reta horizontal do ponto (5;5) até o ponto (15;5), seguido por outro segmento de reta ascendente do ponto (15;5) até o ponto (20;20) e seguido por outro segmento de reta horizontal do ponto (20;20) até o ponto (25;20). Em qual intervalo de tempo, em minuto, o reservatório tem uma vazão constante de enchimento?",De 0 a 10.,De 5 a 10.,De 5 a 15.,De 15 a 25.,De 0 a 25. MT - 2º dia | Caderno 6 - CINZA - Página 22
QUESTÃO 151,"O LIRAa, Levantamento Rápido do Índice de Infestação por Aedes aegypti , consiste num mapeamento da infestação do mosquito Aedes aegypti . O LIRAa é dado pelo percentual do número de imóveis com focos do mosquito, entre os escolhidos de uma região em avaliação. O serviço de vigilância sanitária de um município, no mês de outubro do ano corrente, analisou o LIRAa de cinco bairros que apresentaram o maior índice de infestação no ano anterior. Os dados obtidos para cada bairro foram: Bairro Um: 14 imóveis com focos de mosquito em 400 imóveis no bairro; Bairro Dois: 6 imóveis com focos de mosquito em 500 imóveis no bairro; Bairro Três: 13 imóveis com focos de mosquito em 520 imóveis no bairro; Bairro Quatro: 9 imóveis com focos de mosquito em 360 imóveis no bairro; Bairro Cinco: 15 imóveis com focos de mosquito em 500 imóveis no bairro. O setor de dedetização do município deﬁniu que o direcionamento das ações de controle iniciarão pelo bairro que apresentou o maior índice do LIRAa. As ações de controle iniciarão pelo bairro",Um.,Dois.,Três.,Quatro.,Cinco.
QUESTÃO 152,"Um marceneiro está construindo um material didático que corresponde ao encaixe de peças de madeira com 10 centímetros de altura e formas geométricas variadas, num bloco de madeira em que cada peça se posicione na perfuração com seu formato correspondente. O bloco de madeira já possui três perfurações prontas de bases distintas: uma quadrada (Q), de lado 4 centímetros, uma retangular (R), com base 3 centímetros e altura 4 centímetros, e uma em forma de um triângulo equilátero (T), de lado 6,8 centímetros. Falta realizar uma perfuração de base circular (C). O marceneiro não quer que as outras peças caibam na perfuração circular e nem que a peça de base circular caiba nas demais perfurações e, para isso, escolherá o diâmetro do círculo que atenda a tais condições. Procurou em suas ferramentas uma serra copo (broca com formato circular) para perfurar a base em madeira, encontrando cinco exemplares, com diferentes medidas de diâmetros, como segue: ( Um) 3,8 centímetros; (Dois) 4,7 centímetros; (Três) 5,6 centímetros; (Quatro) 7,2 centímetros e (Cinco) 9,4 centímetros. Considere 1,4 e 1,7 como aproximações para raiz quadrada de 2 e raiz quadrada de 3, respectivamente. Para que seja atingido o seu objetivo, qual dos exemplares de serra copo o marceneiro deverá escolher?",Um.,Dois.,Três.,Quatro.,Cinco.
QUESTÃO 153,"Em um exame, foi feito o monitoramento dos níveis de duas substâncias presentes (A e B) na corrente sanguínea de uma pessoa, durante um período de 24 horas , conforme o resultado apresentado na ﬁgura. Um nutricionista, no intuito de prescrever uma dieta para essa pessoa, analisou os níveis dessas substâncias, determinando que, para uma dieta semanal eﬁcaz, deverá ser estabelecido um parâmetro cujo valor será dado pelo número de vezes em que os níveis de A e de B forem iguais, porém, maiores que o nível mínimo da substância A durante o período de duração da dieta. Descrição do gráfico: Gráﬁco de linhas com o eixo horizontal representando o tempo, em hora, iniciando em 0 e terminando em 24, e o eixo vertical representando o nível. O gráﬁco apresenta uma linha pontilhada acima do eixo horizontal que representa o nível mínimo da substância A, partindo do eixo vertical até o limite de 24 horas, e duas senoides partindo do eixo vertical até o limite de 24 horas. A substância A está representada por uma senoide traçada por uma linha contínua de maior espessura que começa no nível máximo (0 hora), desce até a linha que indica seu nível mínimo, volta ao máximo, retorna ao mínimo e termina no nível máximo (24 horas). A substância B está representada por uma senoide traçada por uma linha contínua de menor espessura que se inicia na linha que indica o nível mínimo da substância A (0 hora), sobe até um pouco acima desse nível (ponto em que cruza com a senoide da substância A), desce até um pouco abaixo da linha que indica o nível mínimo da substância A, passa pela linha que indica o nível mínimo da substância A e cruza com a senoide da substância A; sobe novamente até um pouco acima da linha do nível mínimo da substância A (ponto em que cruza novamente com a senoide da substância A), desce mais uma vez até um pouco abaixo da linha que indica o nível mínimo da substância A, passa pela linha que indica o nível mínimo da substância A, cruza mais uma vez com a senoide da substância A e sobe até a linha do nível mínimo da substância A, em 24 horas. Considere que o padrão apresentado no resultado do exame, no período analisado, se repita para os dias subsequentes. O valor do parâmetro estabelecido pelo nutricionista, para uma dieta semanal, será igual a",28.,21.,2.,7.,14. MT - 2º dia | Caderno 6 - CINZA - Página 23
QUESTÃO 154,"Um túnel deve ser lacrado com uma tampa de concreto. A seção transversal do túnel e a tampa de concreto têm contornos de um arco de parábola e mesmas dimensões. Para determinar o custo da obra, um engenheiro deve calcular a área sob o arco parabólico em questão. Usando o eixo horizontal no nível do chão e o eixo de simetria da parábola como eixo vertical, obteve a seguinte equação para a parábola: y é igual a 9 menos x ao quadrado , sendo x e y medidos em metros. Sabe-se que a área sob uma parábola como esta é igual a dois terços da área do retângulo cujas dimensões são, respectivamente, iguais à base e à altura da entrada do túnel. Qual é a área da parte frontal da tampa de concreto, em metro quadrado?",18,20,36,45,54
QUESTÃO 155,"Para cadastrar-se em um site , uma pessoa precisa escolher uma senha composta por quatro caracteres, sendo dois algarismos e duas letras (maiúsculas ou minúsculas). As letras e os algarismos podem estar em qualquer posição. Essa pessoa sabe que o alfabeto é composto por vinte e seis letras e que uma letra maiúscula difere da minúscula em uma senha. O número total de senhas possíveis para o cadastramento nesse site é dado por",10 elevado ao quadrado vezes 26 elevado ao quadrado.,10 elevado ao quadrado vezes 52 elevado ao quadrado.,"10 elevado ao quadrado vezes 52 elevado ao quadrado vezes, abre parêntese, 4 fatorial dividido por 2 fatorial, fecha parêntese.","10 elevado ao quadrado vezes 26 elevado ao quadrado vezes 4 fatorial dividido por, abre parêntese, 2 fatorial vezes 2 fatorial, fecha parêntese.","10 elevado ao quadrado vezes 52 elevado ao quadrado vezes 4 fatorial dividido por, abre parêntese, 2 fatorial vezes 2 fatorial, fecha parêntese."
QUESTÃO 156,"A distribuição de salários pagos em uma empresa pode ser analisada destacando-se a parcela do total da massa salarial que é paga aos 10 por cento que recebem os maiores salários. Isso pode ser representado na forma de um gráﬁco formado por dois segmentos de reta, unidos em um ponto P , cuja abscissa tem valor igual a 90, como ilustrado na ﬁgura. No eixo horizontal do gráﬁco tem-se o percentual de funcionários, ordenados de forma crescente pelos valores de seus salários, e no eixo vertical tem-se o percentual do total da massa salarial de todos os funcionários. Descrição do gráfico: Gráﬁco que apresenta, no eixo das abscissas, a quantidade de funcionários em porcentagem, variando de 0 a 100, e, no eixo das ordenadas, a massa salarial acumulada, em porcentagem, variando de 0 a 100. Esse gráﬁco forma um quadrado com os pontos de seus vértices, sendo (0;0), (100;0), (100;100) e (0;100). A área B é composta por um triângulo retângulo e um trapézio retângulo. O triângulo retângulo tem vértices nos pontos (0;0), (90;0) e P, com seus catetos formados pelo lado com extremidades nos pontos (0;0) e (90;0) e pelo lado com extremidades nos pontos (90;0) e P, e com sua hipotenusa formada pelo lado com extremidades nos pontos (0;0) e P. O trapézio retângulo tem vértices nos pontos (90;0), (100;0), (100;100) e P, sendo que o lado com extremidades nos pontos (90;0) e P é comum a um dos catetos do triângulo retângulo e o lado com extremidades nos pontos (100;0) e (100;100) é comum a um dos lados do quadrado que forma o gráﬁco. Acima da área B, encontra-se a área A, representada por um triângulo com vértices nos pontos (0;0), (100;100) e P. O lado com extremidades nos pontos (0;0) e P é comum à hipotenusa do triângulo retângulo da área B, o lado com extremidades nos pontos P e (100;100) é comum a um lado do trapézio e o lado com extremidades nos pontos (0;0) e (100;100) é a diagonal do quadrado que forma o gráﬁco. O Índice de Gini, que mede o grau de concentração de renda de um determinado grupo, pode ser calculado pela razão A dividido por abre parêntese A+B fecha parêntese , em que A e B são as medidas das áreas indicadas no gráﬁco. A empresa tem como meta tornar seu Índice de Gini igual ao do país, que é 0,3. Para tanto, precisa ajustar os salários de modo a alterar o percentual que representa a parcela recebida pelos 10 por cento dos funcionários de maior salário em relação ao total da massa salarial. Para atingir a meta desejada, o percentual deve ser",40 por cento,20 por cento,60 por cento,30 por cento,70 por cento MT - 2º dia | Caderno 6 - CINZA - Página 24
QUESTÃO 157,"Uma família resolveu comprar um imóvel num bairro cujas ruas estão representadas na ﬁgura. As ruas com nomes de letras são paralelas entre si e perpendiculares às ruas identiﬁcadas com números. Todos os quarteirões são quadrados, com as mesmas medidas, e todas as ruas têm a mesma largura, permitindo caminhar somente nas direções vertical e horizontal. Desconsidere a largura das ruas. Descrição da figura: Figura que mostra uma malha quadriculada formada por ruas na horizontal e na vertical. Na horizontal, de cima para baixo: ruas A, B, C, D, E e F. Na vertical, da esquerda para a direita: ruas 1, 2, 3, 4, 5 e 6. A família pretende que esse imóvel tenha a mesma distância de percurso até o local de trabalho da mãe, localizado na rua 6 com a rua E, o consultório do pai, na rua 2 com a rua E, e a escola das crianças, na rua 4 com a rua A. Com base nesses dados, o imóvel que atende as pretensões da família deverá ser localizado no encontro das ruas",3 e C.,4 e C.,4 e D.,4 e E.,5 e C.
QUESTÃO 158,"Um senhor, pai de dois ﬁlhos, deseja comprar dois terrenos, com áreas de mesma medida, um para cada ﬁlho. Um dos terrenos visitados já está demarcado e, embora não tenha um formato convencional (como se observa na Figura B), agradou ao ﬁlho mais velho e, por isso, foi comprado. O ﬁlho mais novo possui um projeto arquitetônico de uma casa que quer construir, mas, para isso, precisa de um terreno na forma retangular (como mostrado na Figura A) cujo comprimento seja 7 metros maior do que a largura. Descrição das figuras: A ﬁgura A é representada por um retângulo, tendo sua base igual a x mais 7 e sua altura igual a x. A ﬁgura B é representada por um quadrilátero com lados medindo 15 metros, 3 metros, 21 metros e 15 metros, nessa ordem. Os lados com medidas iguais a 15 metros e 3 metros formam um ângulo obtuso (maior que 90 graus), os lados com medidas iguais a 3 metros e 21 metros formam um ângulo reto (90 graus), os lados com medidas iguais a 21 metros e 15 metros formam um ângulo agudo (menor que 90 graus) e os lados com medidas 15 metros e 15 metros formam um ângulo reto (90 graus). Para satisfazer o ﬁlho mais novo, esse senhor precisa encontrar um terreno retangular cujas medidas, em metro, do comprimento e da largura sejam iguais, respectivamente, a","7,5 e 14,5.","9,0 e 16,0.","9,3 e 16,3.","10,0 e 17,0.","13,5 e 20,5."
QUESTÃO 159,"Preocupada com seus resultados, uma empresa fez um balanço dos lucros obtidos nos últimos sete meses, conforme da dos do quadro. Descrição do quadro: Quadro que apresenta o balanço dos lucros obtidos nos últimos sete meses, em milhões de reais, é: Mês um: 37; mês dois: 33;mês três: 35;mês quatro: 22; mês cinco: 30; mês seis: 35; mês sete: 25. Avaliando os resultados, o conselho diretor da empresa decidiu comprar, nos dois meses subsequentes, a mesma quantidade de matéria-prima comprada no mês em que o lucro mais se aproximou da média dos lucros mensais dessa empresa nesse período de sete meses. Nos próximos dois meses, essa empresa deverá comprar a mesma quantidade de matéria-prima comprada no mês",Um.,Dois.,Quatro.,Cinco.,Sete. MT - 2º dia | Caderno 6 - CINZA - Página 25
QUESTÃO 160,"Densidade absoluta (d) é a razão entre a massa de um corpo e o volume por ele ocupado. Um professor propôs à sua turma que os alunos analisassem a densidade de três corpos: d subscrito A, d subscrito B, d subscrito C. Os alunos veriﬁcaram que o corpo A possuía 1,5 vez a massa do corpo B e esse, por sua vez, tinha três quartos da massa do corpo C. Observaram, ainda, que o volume do corpo A era o mesmo do corpo B e 20 por cento maior do que o volume do corpo C. Após a análise, os alunos ordenaram corretamente as densidades d esses corpos da seguinte maneira","d subscrito B é menor que d subscrito A, que é menor que d subscrito C.","d subscrito B é igual a d subscrito A, que é menor que d subscrito C.","d subscrito C é menor que d subscrito B, que é igual a d subscrito A.","d subscrito B é menor que d subscrito C, que é menor que d subscrito A.","d subscrito C é menor que d subscrito B, que é menor que d subscrito A."
QUESTÃO 161,"No tanque de um certo carro de passeio cabem até 50 litros de combustível, e o rendimento médio deste carro na estrada é de 15 quilômetros por litro de combustível. Ao sair para uma viagem de 600 quilômetros o motorista observou que o marcador de combustível estava exatamente sobre uma das marcas da escala divisória do medidor, conforme a ﬁgura. Descrição da figura: Figura de um medidor de combustível que apresenta uma escala com cinco marcações principais, igualmente espaçadas, sendo que três delas estão identiﬁcadas. Na primeira marcação, na extremidade esquerda da escala, há o desenho de uma bomba para abastecimento. Na terceira marcação, a central, está indicada a fração um meio. Na quinta marcação, na extremidade direita da escala, há a indicação da fração um sobre um. O ponteiro do medidor de combustível está apontando para a quarta marcação da escala, no ponto médio entre as marcações referentes às frações um meio e um sobre um. Como o motorista conhece o percurso, sabe que existem, até a chegada a seu destino, cinco postos de abastecimento de combustível, localizados a 150 quilômetros, 187 quilômetros, 450 quilômetros, 500 quilômetros e 570 quilômetros do ponto de partida. Qual a máxima distância, em quilômetros, que poderá percorrer até ser necessário reabastecer o veículo, de modo a não ﬁcar sem combustível na estrada?",570,500,450,187,150
QUESTÃO 162,"Sob a orientação de um mestre de obras, João e Pedro trabalharam na reforma de um edifício. João efetuou reparos na parte hidráulica nos andares 1, 3, 5, 7, e assim sucessivamente, de dois em dois andares. Pedro trabalhou na parte elétrica nos andares 1, 4, 7, 10, e assim sucessivamente, de três em três andares. Coincidentemente, terminaram seus trabalhos no último andar. Na conclusão da reforma, o mestre de obras informou, em seu relatório, o número de andares do edifício. Sabe-se que, ao longo da execução da obra, em exatamente 20 andares, foram realizados reparos nas partes hidráulica e elétrica por João e Pedro. Qual é o número de andares desse edifício?",40,60,100,115,120
QUESTÃO 163,"Em uma cidade será construída uma galeria subterrânea que receberá uma rede de canos para o transporte de água de uma fonte (F) até o reservatório de um novo bairro (B). Após avaliações, foram apresentados dois projetos para o trajeto de construção da galeria: um segmento de reta que atravessaria outros bairros ou uma semicircunferência que contornaria esses bairros, conforme ilustrado no sistema de coordenadas x O y da ﬁgura, em que a unidade de medida nos eixos é o quilômetro. Descrição da figura: Figura que apresenta um gráﬁco cartesiano com origem O no ponto (0;0) com duas opções de trajeto para a construção de uma galeria e as unidades dos eixos são dadas em quilômetros. O primeiro trajeto é representado por um segmento de reta decrescente, que se inicia no ponto F = (-1;1), passa pelo ponto (0;0) e ﬁnaliza no ponto B = (1;-1). O segundo trajeto é representado por uma semicircunferência com centro no ponto (0;0), iniciando no segundo quadrante, no ponto F = (-1;1), ﬁnalizando no quarto quadrante, no ponto B = (1;-1), e tem como diâmetro o próprio segmento de reta da primeira opção de trajeto. Estudos de viabilidade técnica mostraram que, pelas características do solo, a construção de 1 metro de galeria via segmento de reta demora 1,0 hora, enquanto que 1 metro de construção de galeria via semicircunferência demora 0,6 hora. Há urgência em disponibilizar água para esse bairro. Use 3 como aproximação para pi e 1,4 como aproximação para raiz de dois . O menor tempo possível, em hora, para conclusão da construção da galeria, para atender às necessidades de água do bairro, é de",1 260.,2 520.,2 800.,3 600.,4 000. MT - 2º dia | Caderno 6 - CINZA - Página 26
QUESTÃO 164,"Ao iniciar suas atividades, um ascensorista registra tanto o número de pessoas que entram quanto o número de pessoas que saem do elevador em cada um dos andares do edifício onde ele trabalha. O quadro apresenta os registros do ascensorista durante a primeira subida do térreo, de onde partem ele e mais três pessoas, ao quinto andar do edifício. Descrição do quadro: Quadro que apresenta os registros do número de pessoas que entram e saem do elevador nos seguintes andares: Térreo: 4 entram e 0 sai.Primeiro andar: 4 entram e 3 saem.Segundo andar: 1 entra e 1 sai.Terceiro andar: 2 entram e 2 saem. Quarto andar: 2 entram e 0 sai. Quinto andar: 2 entram e 6 saem. Com base no quadro, qual é a moda do número de pessoas no elevador durante a subida do térreo ao quinto andar?",2,3,4,5,6
QUESTÃO 165,"O censo demográﬁco é um levantamento estatístico que permite a coleta de várias informações. A tabela apresenta os dados obtidos pelo censo demográﬁco brasileiro nos anos de 1940 e 2000, referentes à concentração da população total, na capital e no interior, nas cinco grandes regiões. Descrição da tabela: Tabela intitulada População residente, na capital e interior segundo as Grandes Regiões 1940/2000, apresentando os quantitativos da população residente nas cinco regiões brasileiras. Região Norte: Total - ano 1940 - 1 632 917; ano 2000 - 12 900 704; Capital - ano 1940 - 368 528; ano 2000 - 3 895 400;Interior - ano 1940 - 1 264 389; ano 2000 - 9 005 304. Região Nordeste: Total - ano 1940 - 14 434 080; ano 2000 - 47 741 711; Capital - ano 1940 - 1 270 729; ano 2000 - 10 162 346;Interior - ano 1940 - 13 163 351; ano 2000 - 37 579 365. Região Sudeste: Total - ano 1940 - 18 278 837; ano 2000 - 72 412 411; Capital - ano 1940 - 3 346 991; ano 2000 - 18 822 986;Interior - ano 1940 - 14 931 846; ano 2000 - 53 589 425. Região Sul: Total - ano 1940 - 5 735 305; ano 2000 - 25 107 616; Capital - ano 1940 - 459 659; ano 2000 - 3 290 220; Interior - ano 1940 - 5 275 646; ano 2000 - 21 817 396. Região Centro-Oeste: Total - ano 1940 - 1 088 182; ano 2000 - 11 636 728; Capital - ano 1940 - 152 189; ano 2000 - 4 291 120; Interior - ano 1940 - 935 993; ano 2000 - 7 345 608. O valor mais próximo do percentual que descreve o aumento da população nas capitais da Região Nordeste é",125 por cento,231 por cento,331 por cento,700 por cento,800 por cento MT - 2º dia | Caderno 6 - CINZA - Página 27
QUESTÃO 166,"Um dos grandes desaﬁos do Brasil é o gerenciamento dos seus recursos naturais, sobretudo os recursos hídricos. Existe uma demanda crescente por água e o risco de racionamento não pode ser descartado. O nível de água de um reservatório foi monitorado por um período, sendo o resultado mostrado no gráﬁco. Suponha que essa tendência linear observada no monitoramento se prolongue pelos próximos meses. Descrição do gráfico: Intitulado “Nível do reservatório”, o gráﬁco apresenta, no eixo das abscissas, o período, em mês, que varia de 1 a 6, e, no eixo das ordenadas, a porcentagem com relação à capacidade máxima do reservatório, que varia de 5 por cento a 35 por cento, com intervalos de 5 em 5. O nível do reservatório está representado por um segmento de reta decrescente que vai do ponto (1; 30 por cento) ao ponto (6; 10 por cento), passando pelos pontos (2; pouco acima de 25 por cento), (3; pouco acima de 20 por cento), (4; pouco abaixo de 20 por cento) e (5; pouco abaixo de 15 por cento). Nas condi ções dadas, qual o tempo mínimo, após o sexto mês, para que o reservatório atinja o nível zero de sua capacida de?",2 meses e meio.,3 meses e meio.,1 mês e meio.,4 meses.,1 mês.
