question,body,A,B,C,D,E
QUESTÃO 135,"O trovador Sentimentos em mim do asperamente dos homens das primeiras eras... As primaveras do sarcasmo intermitentemente no meu coração arlequinal... 5 Intermitentemente... Outras vezes é um doente, um friona minha alma doente como um longo som redondo... Cantabona! Cantabona! Dlorom... 10 Sou um tupi tangendo um alaúde! Cara ao Modernismo, a questão da identidade nacional é recorrente na prosa e na poesia de Mário de Andrade. Em O trovador , esse aspecto é","abordado subli minarmente, por meio de expressões como “coração arlequinal” que, evocando o carnaval, remete à brasilidade.","verificado já no título, que remete aos repentistas nordestinos, estudados por Mário de Andrade em suas viagens e pesquisas folclóricas.","lamentado pelo eu lírico, tanto no uso de expressões como “Sentimentos em mim do asperamente” (v. 1), “frio” (v. 6), “alma doente” (v. 7), como pelo som triste do alaúde “Dlorom” (v. 9).","problematizado na oposição tupi (selvagem) x alaúde (civilizado), apontando a síntese nacional que seria proposta no Manifesto Antropófago , de Oswald de Andrade.","exaltado pelo eu lírico, que evoca os “sentimentos dos homens das primeiras eras” para mostrar o orgulho brasileiro por suas raízes indígenas."
QUESTÃO 136,"O dono de uma farmácia resolveu colocar à vista do público o gráfico mostrado a seguir, que apresenta a evolução do total de vendas (em Reais) de certo medicamento ao longo do ano de 2011. Descrição do gráfico: o gráfico apresenta um plano cartesiano, tendo, no eixo horizontal, os meses de janeiro a dezembro e, no eixo vertical, o total de vendas. O ponto do gráfico que tem a maior ordenada corresponde ao mês de junho, enquanto que o ponto do gráfico que tem a menor ordenada corresponde ao mês de agosto. De acordo com o gráfico, os meses em que ocorreram, respectivamente, a maior e a menor venda absolutas em 2011 foram",março e abril.,março e agosto.,agosto e setembro.,junho e setembro.,junho e agosto.
QUESTÃO 137,"Duas pessoas constituíram uma empresa em sociedade, uma com participação de 60% e a outra com 40%. O percentual de lucro da empresa é de 35% da receita bruta. A parte do lucro de cada sócio é diretamente proporcional à sua participação. A receita bruta da empresa no mês em que um sócio lucrou R$ 75 600,00 a mais do que o outro foi","R$ 1 080 000,00","R$ 540 000,00","R$ 378 000,00","R$ 360 000,00","R$ 216 000,00"
QUESTÃO 138,"Jogar baralho é uma atividade que estimula o raciocínio. Um jogo tradicional é a Paciência, que utiliza 52 cartas. Inicialmente são formadas sete colunas com as cartas. A primeira coluna tem uma carta, a segunda tem duas cartas, a terceira tem três cartas, a quarta tem quatro cartas, e assim sucessivamente até a sétima coluna, a qual tem sete cartas, e o que sobra forma o monte, que são as cartas não utilizadas nas colunas. A quantidade de cartas que forma o monte é",21.,24.,26.,28.,31.
QUESTÃO 139,"A tabela seguinte mostra a variação da extensão média de gelo marítimo, em milhões de quilômetros quadrados, comparando dados dos anos 1995, 1998, 2000, 2005 e 2007. Os dados correspondem aos meses de junho a setembro. O Ártico começa a recobrar o gelo quando termina o verão, em meados de setembro. O gelo do mar atua como o sistema de resfriamento da Terra, refletindo quase toda a luz solar de volta ao espaço. Águas de oceanos escuros, por sua vez, absorvem a luz solar e reforçam o aquecimento do Ártico, ocasionando derretimento crescente do gelo. Tabela Extensão média do gelo marítimo  (em milhões de quilômetros quadrados) AnoExtensão Junho Setembro 1995 14 9 1998 14 8 2000 12 7 2005 11,5 5,5 2007 11,5 4 Com base na tabela e nas informações do texto, é possível inferir que houve maior aquecimento global em",1995.,1998.,2000.,2005.,2007.
QUESTÃO 140,"Uma pesquisa realizada por estudantes da Faculdade de Estatística mostra, em horas por dia, como os jovens entre 12 e 18 anos gastam seu tempo, tanto durante a semana (de segunda-feira a sexta-feira), como no fim de semana (sábado e domingo). A seguinte tabela ilustra os resultados da pesquisa. Rotina Juvenil Durante a semana No fim de semana Assistir à televisão 3 3 Atividades domésticas 1 1 Atividades escolares 5 1 Atividades de lazer 2 4 Descanso, higiene e alimentação10 12 Outras atividades 3 3 De acordo com esta pesquisa, quantas horas de seu tempo gasta um jovem entre 12 e 18 anos, na semana inteira (de segunda-feira a domingo), nas atividades escolares?",20,21,24,25,27
QUESTÃO 141,"Certo vendedor tem seu salário mensal calculado da seguinte maneira: ele ganha um valor fixo de R$ 750,00, mais uma comissão de R$ 3,00 para cada produto vendido. Caso ele venda mais de 100 produtos, sua comissão passa a ser de R$ 9,00 para cada produto vendido, a partir do 101º produto vendido. Com essas informações, qual gráfico que mostra um plano cartesiano, com os “Produtos vendidos” representados no eixo horizontal e o “Salário em R$” representado no eixo vertical, melhor representa a relação entre salário e o número de produtos vendidos? Todos os gráficos foram feitos para a venda de 0 a 200 produtos.","Gráfico composto por um segmento de reta com inclinação positiva, que liga o ponto (0, 750) ao ponto (200, 1 450).","Gráfico composto por dois segmentos de reta conectados (ambos de inclinação positiva), um que liga o ponto (0, 750) ao ponto (100, 1 650) e o outro que liga o ponto (100, 1 650) ao ponto (200, 1 950).","Gráfico composto por dois segmentos de reta conectados, um deles horizontal, que liga o ponto (0, 750) ao ponto (100, 750), e o outro de inclinação positiva, que liga o ponto (100, 750) ao ponto (200, 1 600).","Gráfico que consiste de um segmento de reta horizontal, que liga o ponto (0, 750) ao ponto (200, 750).","Gráfico composto por dois segmentos de reta conectados (ambos de inclinação positiva), um que liga o ponto (0, 750) ao ponto (100, 1 050) e o outro que liga o ponto (100, 1 050) ao ponto (200, 1 950)."
QUESTÃO 142,"Uma informação muito recorrente em textos acadêmicos e escolares é a de que o valor de π aparece de forma implícita na Bíblia, no Primeiro Livro dos Reis, capítulo 7, versículo 23: “Fez mais o mar de fundição, de dez côvados, de uma borda até a outra borda, redondo ao redor, e de cinco côvados ao alto; e um cordão de trinta côvados o cingia, em redor.” Esse trecho se refere a um determinado poço cilíndrico construído no templo do rei Salomão. O valor dessa medição não é exato, mas considera uma aproximação de π com valor igual a 3. Para o cálculo do valor do π bíblico, utilizando apenas as medidas descritas no texto, é preciso",converter côvados para metros e realizar os cálculos necessários.,considerar o diâmetro com cinco côvados e a circunferência com trinta côvados.,considerar o diâmetro com dez côvados e a circunferência com trinta côvados.,considerar o diâmetro com cinco côvados e a circunferência com quinze côvados.,considerar o raio com cinco côvados e a circunferência com dez côvados.
QUESTÃO 143,"As curvas de oferta e de demanda de um produto representam, respectivamente, as quantidades que vendedores e consumidores estão dispostos a comercializar em função do preço do produto. Em alguns casos, essas curvas podem ser representadas por retas. Suponha que as quantidades de oferta e de demanda de um produto sejam, respectivamente, representadas pelas equações: Q O = –20 + 4P QD = 46 – 2P em que QO é quantidade de oferta, QD é a quantidade de demanda e P é o preço do produto.A partir dessas equações, de oferta e de demanda, os economistas encontram o preço de equilíbrio de mercado, ou seja, quando Q O e QD se igualam. Para a situação descrita, qual o valor do preço de equilíbrio?",5,11,13,23,33
QUESTÃO 144,"Nos shopping centers costumam existir parques com vários brinquedos e jogos. Os usuários colocam créditos em um cartão, que são descontados por cada período de tempo de uso dos jogos. Dependendo da pontuação da criança no jogo, ela recebe um certo número de tíquetes para trocar por produtos nas lojas dos parques. Suponha que o período de uso de um brinquedo em certo shopping custa R$ 3,00 e que uma bicicleta custa 9 200 tíquetes. Para uma criança que recebe 20 tíquetes por período de tempo que joga, o valor, em reais, gasto com créditos para obter a quantidade de tíquetes para trocar pela bicicleta é",153.,460.,1 218.,1 380.,3 066.
QUESTÃO 145,"O diretor de uma escola convidou os 280 alunos de terceiro ano a participarem de uma brincadeira. Suponha que existem 5 objetos e 6 personagens numa casa de 9 cômodos; um dos personagens esconde um dos objetos em um dos cômodos da casa. O objetivo da brincadeira é adivinhar qual objeto foi escondido por qual personagem e em qual cômodo da casa o objeto foi escondido. Todos os alunos decidiram participar. A cada vez um aluno é sorteado e dá a sua resposta. As respostas devem ser sempre distintas das anteriores, e um mesmo aluno não pode ser sorteado mais de uma vez. Se a resposta do aluno estiver correta, ele é declarado vencedor e a brincadeira é encerrada. O diretor sabe que algum aluno acertará a resposta porque há",10 alunos a mais do que possíveis respostas distintas.,20 alunos a mais do que possíveis respostas distintas.,119 alunos a mais do que possíveis respostas distintas.,260 alunos a mais do que possíveis respostas distintas.,270 alunos a mais do que possíveis respostas distintas.
QUESTÃO 146,"Um biólogo mediu a altura de cinco árvores distintas e representou-as em uma mesma malha quadriculada, utilizando escalas diferentes, conforme indicações na figura a seguir. Descrição da figura: a figura mostra os seguintes dados para cada árvore: • Árvore I: escala = 1:100; altura = 9 lados do quadradinho da malha quadriculada; • Árvore II: escala = 2:100; altura = 9 lados do quadradinho da malha quadriculada; • Árvore III: escala = 2:300; altura = 6 lados do quadradinho da malha quadriculada; • Árvore IV: escala = 1:300; altura = 4,5 lados do quadradinho da malha quadriculada; • Árvore V: escala = 2:300; altura = 4,5 lados do quadradinho da malha quadriculada. Qual é a árvore que apresenta a maior altura real?",I,II,III,IV,V
QUESTÃO 147,"Em um jogo há duas urnas com 10 bolas de mesmo tamanho em cada urna. A tabela a seguir indica as quantidades de bolas de cada cor em cada urna. Cor Urna 1 Urna 2 Amarela 4 0 Azul 3 1 Branca 2 2 Verde 1 3 Vermelha 0 4 Uma jogada consiste em: 1º) o jogador apresenta um palpite sobre a cor da bola que será retirada por ele da urna 2; 2º) ele retira, aleatoriamente, uma bola da urna 1, e a coloca na urna 2, misturando-a com as que lá estão; 3º) em seguida ele retira, também aleatoriamente, uma bola da urna 2; 4º) se a cor da última bola retirada for a mesma do palpite inicial, ele ganha o jogo. Qual cor deve ser escolhida pelo jogador para que ele tenha a maior probabilidade de ganhar?",Azul.,Amarela.,Branca.,Verde.,Vermelha.
QUESTÃO 148,"Em uma parede, medindo 240 cm por 180 cm, serão assentados azulejos pretos e brancos na forma de um triângulo retângulo isósceles cujo lado mede 15 cm. Serão assentados 96 azulejos pretos na parede. Quantos azulejos brancos devem ser assentados para, juntos com os pretos, cubrir toda a parede?",96.,144.,192.,288.,384.
QUESTÃO 149,"Um maquinista de trem ganha R$ 100,00 por viagem e só pode viajar a cada 4 dias. Ele ganha somente se fizer a viagem e sabe que estará de férias de 1º a 10 de junho, quando não poderá viajar. Sua primeira viagem ocorreu no dia primeiro de janeiro. Considere que o ano tem 365 dias. Se o maquinista quiser ganhar o máximo possível, quantas viagens precisará fazer?",37,51,88,89,91
QUESTÃO 150,"Alguns objetos, durante a sua fabricação, necessitam passar por um processo de resfriamento. Para que isso ocorra, uma fábrica utiliza um tanque de resfriamento, como mostrado na figura. Descrição da figura: a figura ilustra um tanque na forma de paralelepípedo, de 40 cm de comprimento, 30 cm de largura e 25 cm de altura; nesse tanque, foi colocada água até a altura de 20 cm — ou seja, apenas os últimos 5 cm da altura do tanque não estão preenchidos com água. O que aconteceria com o nível da água se colocássemos no tanque um objeto cujo volume fosse de 2 400 cm 3 ?","O nível subiria 0,2 cm, fazendo a água ficar com 20,2 cm de altura.","O nível subiria 1 cm, fazendo a água ficar com 21 cm de altura.","O nível subiria 2 cm, fazendo a água ficar com 22 cm de altura.","O nível subiria 8 cm, fazendo a água transbordar.","O nível subiria 20 cm, fazendo a água transbordar."
QUESTÃO 151,"Jorge quer instalar aquecedores no seu salão de beleza para melhorar o conforto dos seus clientes no inverno. Ele estuda a compra de unidades de dois tipos de aquecedores: modelo A, que consome 600 g/h (gramas por hora) de gás propano e cobre 35 m 2 de área, ou modelo B, que consome 750 g/h de gás propano e cobre 45 m 2 de área. O fabricante indica que o aquecedor deve ser instalado em um ambiente com área menor do que a da sua cobertura. Jorge vai instalar uma unidade por ambiente e quer gastar o mínimo possível com gás. A área do salão que deve ser climatizada encontra-se na planta seguinte (ambientes representados por três retângulos e um trapézio). Descrição da figura: da figura apresentada, obtém-se as seguintes informações para os ambientes que compõem o salão de Jorge: • Ambiente I : retângulo com 5 m de largura e 8 m de comprimento; • Ambiente II : retângulo com 5 m de largura e 6 m de comprimento; • Ambiente III : retângulo com 4 m de largura e 6 m de comprimento; • Ambiente IV : trapézio com base maior medindo 6 m, base menor medindo 4 m e altura medindo 7 m. Avaliando-se todas as informações, serão necessários",quatro unidades do tipo A e nenhuma unidade do tipo B.,três unidades do tipo A e uma unidade do tipo B.,duas unidades do tipo A e duas unidades do tipo B.,uma unidade do tipo A e três unidades do tipo B.,nenhuma unidade do tipo A e quatro unidades do tipo B.
QUESTÃO 152,"Um professor utilizou o plano cartesiano, com seus alunos, para identificar figuras planas. Ele pediu aos alunos que marcassem pontos no plano e em seguida trabalhassem as principais propriedades da figura que era formada tendo estes pontos como vértices. Em um determinado dia pediu para que seus alunos marcassem os seguintes pontos: A(–3,3), B(5,3), C(8,–3) e D(–3,–3). O quadrilátero ABCD é um",quadrado.,trapézio.,retângulo.,losango.,paralelogram o.
QUESTÃO 153,"O esporte de alta competição da atualidade produziu uma questão ainda sem resposta: Qual é o limite do corpo humano? O maratonista original, o grego da lenda, morreu de fadiga por ter corrido 42 quilômetros. O americano Dean Karnazes, cruzando sozinho as planícies da Califórnia, conseguiu correr dez vezes mais em 75 horas. Um professor de Educação Física, ao discutir com a turma o texto sobre a capacidade do maratonista americano, desenhou na lousa uma pista reta de 60 centímetros, que representaria o percurso referido. Se o percurso de Dean Karnazes fosse também em uma pista reta, qual seria a escala entre a pista feita pelo professor e a percorrida pelo atleta?",1:700,1:7 000,1:70 000,1:700 000,1:7 000 000
QUESTÃO 154,"No estudo da Física relacionada à Acústica, calculamos a intensidade I do som por meio de uma expressão que satisfaz a lei do inverso dos quadrados I = k d2, em que k é uma constante que depende apenas da intensidade original e das unidades usadas para medir a distância d e a intensidade do som I . Em uma praça pública foram instalados vários alto falantes estereofônicos por conta de um comício a ser realizado. Suponha que você esteja sentado a uma distância d de um desses alto falantes e você começa a se afastar lentamente dele. Ao se desloca r de um ponto inicial quatro vezes mais distante de um dos alto falantes, é correto afirmar que a intensidade I do som originado do alto falante",fica reduzida a 1 2 .,fica reduzida a 13 .,fica reduzida a 14 .,fica reduzida a 19 .,fica reduzida a 1 16 .
QUESTÃO 155,"José, Carlos e Paulo devem transportar em suas bicicletas uma certa quantidade de laranjas. Decidiram dividir o trajeto a ser percorrido em duas partes, sendo que ao final da primeira parte eles redistribuiriam a quantidade de laranjas que cada um carregava dependendo do cansaço de cada um. Na primeira parte do trajeto José, Carlos e Paulo dividiram as laranjas na proporção 6 : 5 : 4, respectivamente. Na segunda parte do trajeto José, Carlos e Paulo dividiram as laranjas na proporção 4 : 4 : 2, respectivamente. Sabendo-se que um deles levou 50 laranjas a mais no segundo trajeto, qual a quantidade de laranjas que José, Carlos e Paulo, nessa ordem, transportaram na segunda parte do trajeto?","600, 550, 350","300, 300, 150","300, 250, 200","200, 200, 100","100, 100, 50"
QUESTÃO 156,"Em um blog de variedades, músicas, mantras e informações diversas, foram postados “Contos de Halloween”. Após a leitura, os visitantes poderiam opinar, assinalando suas reações em: “Divertido”, “Assustador” ou “CHATO”. Ao final de uma semana, o blog registrou que 500 visitantes distintos acessaram esta postagem. O gráfico a seguir apresenta o resultado da enquete. Descrição do gráfico: no gráfico está representado que 52% dos visitantes do blog  assinalaram a postagem “Contos de Halloween” como “DIVERTIDO”; 15% deles assinalaram essa postagem como “ASSUSTADOR”; 12% deles assinalaram a postagem como “CHATO” e 21% deles não opinaram. O administrador do blog irá sortear um livro entre os visitantes que opinaram na postagem “Contos de Halloween”. Sabendo que nenhum visitante votou mais de uma vez, a probabilidade de uma pessoa escolhida ao acaso entre as que opinaram ter assinalado que o conto “Contos de Halloween” é “Chato” é melhor aproximada por","0,09.","0,12.","0,14.","0,15.","0,18."
QUESTÃO 157,"Um produtor de café irrigado em Minas Gerais recebeu um relatório de consultoria estatística, constando, entre outras informações, o desvio padrão das produções de uma safra dos talhões de sua propriedade. Os talhões têm a mesma área de 30 000 m2 e o valor obtido para o desvio padrão foi de 90 kg/talhão. O produtor deve apresentar as informações sobre a produção e a variância dessas produções em sacas de 60 kg por hectare (10 000 m 2). A variância das produções dos talhões expressa em (sacas/hectare)2 é","20,25.","4,50.","0,71.","0,50.","0,25."
QUESTÃO 158,"O designer português Miguel Neiva criou um sistema de símbolos que permite que pessoas daltônicas identifiquem cores. O sistema consiste na utilização de símbolos que identificam as cores primárias (azul, amarelo e vermelho). Além disso, a justaposição de dois desses símbolos permite identificar cores secundárias (como o verde, que é o amarelo combinado com o azul). O preto e o branco são identificados por pequenos quadrados: o que simboliza o preto é cheio, enquanto o que simboliza o branco é vazio. Os símbolos que representam preto e branco também podem estar associados aos símbolos que identificam cores, significando se estas são claras ou escuras. De acordo com o texto, quantas cores podem ser representadas pelo sistema proposto?",14,18,20,21,23
QUESTÃO 159,"José, Paulo e Antônio estão jogando dados não viciados, nos quais, em cada uma das seis faces, há um número de 1 a 6. Cada um deles jogará dois dados simultaneamente. José acredita que, após jogar seus dados, os números das faces voltadas para cima lhe darão uma soma igual a 7. Já Paulo acredita que sua soma será igual a 4 e Antônio acredita que sua soma será igual a 8. Com essa escolha, quem tem a maior probabilidade de acertar sua respectiva soma é","Antônio, já que sua soma é a maior de todas as escolhidas.","José e Antônio, já que há 6 possibilidades tanto para a escolha de José quanto para a escolha de Antônio, e há apenas 4 possibilidades para a escolha de Paulo.","José e Antônio, já que há 3 possibilidades tanto para a escolha de José quanto para a escolha de Antônio, e há apenas 2 possibilidades para a escolha de Paulo.","José, já que há 6 possibilidades para formar sua soma, 5 possibilidades para formar a soma de Antônio e apenas 3 possibilidades para formar a soma de Paulo.","Paulo, já que sua soma é a menor de todas."
QUESTÃO 160,"A tabela seguinte apresenta o comportamento de emprego formal surgido, segundo o CAGED, no período de janeiro de 2010 a outubro de 2010. TABELA Quantidade de empregos formais de janeiro a outubro de 2010 Mês Quantidade Janeiro 181 419 Fevereiro 209 425 Março 266 415 Abril 305 068 Maio 298 041 Junho 212 952 Julho 181 796 Agosto 299 415 Setembro 246 875 Outubro 204 804 Com base na tabela, o valor da parte inteira da mediana dos empregos formais surgidos no período é",212 952.,229 913.,240 621.,255 496.,298 041.
QUESTÃO 161,"A cerâmica possui a propriedade da contração, que consiste na evaporação da água existente em um conjunto ou bloco cerâmico submetido a uma determinada temperatura elevada: em seu lugar aparecendo “espaços vazios” que tendem a se aproximar. No lugar antes ocupado pela água vão ficando lacunas e, consequentemente, o conjunto tende a retrair-se. Considere que no processo de cozimento a cerâmica de argila sofra uma contração, em dimensões lineares, de 20%. Levando em consideração o processo de cozimento e a contração sofrida, o volume V de uma travessa de argila, de forma cúbica de aresta a, diminui para um valor que é","20% menor que V, uma vez que o volume do cubo é diretamente proporcional ao comprimento de seu lado.","36% menor que V, porque a área da base diminui de a 2 para ((1 – 0,2)a)2.","48,8% menor que V, porque o volume diminui de a 3 para (0,8a) 3.","51,2% menor que V, porque cada lado diminui para 80% do comprimento original.","60% menor que V, porque cada lado diminui 20%."
QUESTÃO 162,"Em exposições de artes plásticas, é usual que estátuas sejam expostas sobre plataformas giratórias. Uma medida de segurança é que a base da escultura esteja integralmente apoiada sobre a plataforma. Para que se providencie o equipamento adequado, no caso de uma base quadrada que será fixada sobre uma plataforma circular, o auxiliar técnico do evento deve estimar a medida R do raio adequado para a plataforma em termos da medida L do lado da base da estátua. Qual relação entre R e L o auxiliar técnico deverá apresentar de modo que a exigência de segurança seja cumprida?",R ≥ L / 2,R ≥ 2 L / π,R ≥ L / π,R ≥ L / 2,R ≥ L / (2 2)
QUESTÃO 163,"O Supermercado Preço Bom e seu concorrente mais próximo vendiam latas de óleo idênticas pelo mesmo preço. O concorrente fez uma promoção, dando 10% de desconto sobre o preço de uma lata de óleo. O Supermercado Preço Bom, querendo conquistar mais clientes, decidiu fazer uma promoção mais agressiva, concedendo 20% de desconto sobre o preço do mesmo produto. Um mês depois percebeu que estava tendo prejuízo e, reavaliando sua estratégia, aumentou em 10% o preço promocional. O geren te do Supermercado Preço Bom resolveu calcular quantos por cento, a mais ou a menos, estava o seu preço em relação ao do concorrente. Após essa análise, percebeu que seu preço continuava competitivo, pois",os preços ficaram os mesmos em ambos os supermercados.,"no Supermercado Preço Bom o preço da lata de óleo era 0,02% menor que o preço do concorrente.","no Supermercado Preço Bom o preço da lata de óleo era 2,0% menor que o preço do concorrente.","no Supermercado Preço Bom o preço da lata de óleo era 12,0% menor que o preço do concorrente.","no Supermercado Preço Bom o preço da lata de óleo era aproximadamente 2,2% menor que o preço do concorrente."
QUESTÃO 164,"Num projeto da parte elétrica de um edifício residencial a ser construído, consta que as tomadas deverão ser colocadas a 0,20 m acima do piso, enquanto os interruptores de luz deverão ser colocados a 1,47 m acima do piso. Um cadeirante, potencial comprador de um apartamento desse edifício, ao ver tais medidas, alerta para o fato de que elas não contemplarão suas necessidades. Os referencias de alturas (em metros) para atividades que não exigem o uso de força são mostrados na figura seguinte. Descrição da figura: a figura mostra um cadeirante sentado na sua cadeira de rodas; nessa posição, a figura ilustra que:• a altura mínima que o cadeirante consegue alcançar é 0,40 metro acima do piso; • a faixa de 0,80 metro a 1,00 metro é descrita na figura como “confortável” para o cadeirante, ou seja, ele pode alcançar coisas que estão nessa faixa de altura do piso com pouco esforço; • a altura máxima que o cadeirante consegue alcançar é 1,35 metro acima do piso. Uma proposta substitutiva, relativa às alturas de tomadas e interruptores, respectivamente, que atenderá àquele potencial comprador é","0,20 m e 1,45 m.","0,20 m e 1,40 m.","0,25 m e 1,35 m.","0,25 m e 1,30 m.","0,45 m e 1,20 m."
QUESTÃO 165,"Dentre outros objetos de pesquisa, a Alometria estuda a relação entre medidas de diferentes partes do corpo humano. Por exemplo, segundo a Alometria, a área A da superfície corporal de uma pessoa relaciona-se com a sua massa m pela fórmula","= k .m 2 3, em que k é uma constante positiv a. Se no período que vai da infância até a maioridade de um indivíduo sua massa é multiplicada por 8, por quanto será multiplicada a área da s uperfície corporal? A 163",4,24,8,64
QUESTÃO 166,"Um aluno registrou as notas bimestrais de algumas de suas disciplinas numa tabela. Ele observou que as entradas numéricas da tabela formavam uma matriz 4x4, e que poderia calcular as médias anuais dessas disciplinas usando produto de matrizes. Todas as provas possuíam o mesmo peso, e a tabela que ele conseguiu é mostrada a seguir. 1º bimestre 2º bimestre 3º bimestre 4º bimestre Matemática 5,9 6,2 4,5 5,5 Português 6,6 7,1 6,5 8,4 Geografia 8,6 6,8 7,8 9,0 História 6,2 5,6 5,9 7,7 Para obter essas médias, ele multiplicou a matriz obtida a partir da tabela por",1 2 12 12 12 D 12 12 12 12,14 14 14 14 E 14 14 14 14,"1 1 1 1 QUESTÃO 167 Existem no mercado chuveiros elétricos de diferentes potências, que representam consumos e custos diversos. A potência (P) de um chuveiro elétrico é dada pelo produto entre sua resistência elétrica (R) e o quadrado da corrente elétrica (i) que por ele circula. O consumo de energia elétrica (E), por sua vez, é diretamente proporcional à potência do aparelho. Considerando as características apresentadas, qual dos gráficos a seguir representa a relação entre a energia consumida (E) por um chuveiro elétrico e a corrente elétrica (i) que circula por ele? Descrição dos gráficos: Todos os gráficos mostram um plano cartesiano, com a corrente elétrica (i) representada no eixo das abscissas (eixo horizontal) e a energia consumida (E) representada no eixo das ordenadas (eixo vertical). A gráfico composto por um segmento de reta de inclinação positiva, com início no ponto (0, 0). B gráfico composto por um trecho de parábola com concavidade voltada para cima, ligando um ponto do eixo vertical de ordenada positiva a um ponto do eixo horizontal de abscissa positiva. C gráfico composto por um segmento de reta horizontal, com início em um ponto do eixo vertical, de ordenada positiva.","gráfico composto por um trecho de parábola com concavidade voltada para cima, ligando o ponto (0, 0) a um ponto que tem ambas as coordenadas positivas.","gráfico composto por um segmento de reta com inclinação negativa, com início em um ponto do eixo vertical, de ordenada positiva."
QUESTÃO 168,Em 20 de fevereiro de 2011 ocorreu a grande erupção do vulcão Bulusan nas Filipinas. A sua localização geográfica no globo terrestre é dada pelo GPS (sigla em inglês para Sistema de Posicionamento Global) com longitude de 124º 3’ 0” a leste do Meridiano de Greenwich. Dado: 1º equivale a 60’ e 1’ equivale a 60”. A representação angular da localização do vulcão com relação a sua longitude na forma decimal é,"124,02º.","124,05º.","124,20º.","124,30º.","124,50º."
QUESTÃO 169,"Arthur deseja comprar um terreno de Cléber, que lhe oferece as seguintes possibilidades de pagamento: • Opção 1: Pagar à vista, por R$ 55 000,00; • Opção 2: Pagar a prazo, dando uma entrada de R$ 30 000,00, e mais uma prestação de R$ 26 000,00 para dali a 6 meses. • Opção 3: Pagar a prazo, dando uma entrada de R$ 20 000,00, mais uma prestação de R$ 20 000,00, para dali a 6 meses e outra de R$ 18 000,00 para dali a 12 meses da data da compra. • Opção 4: Pagar a prazo dando uma entrada de R$ 15 000,00 e o restante em 1 ano da data da compra, pagando R$ 39 000,00. • Opção 5: pagar a prazo, dali a um ano, o valor de R$ 60 000,00. Arthur tem o dinheiro para pagar à vista, mas avalia se não seria melhor aplicar o dinheiro do valor à vista (ou até um valor menor) em um investimento, com rentabilidade de 10% ao semestre, resgatando os valores à medida que as prestações da opção escolhida fossem vencendo. Após avaliar a situação do ponto de vista financeiro e das condições apresentadas, Arthur concluiu que era mais vantajoso financeiramente escolher a opção",1.,2.,3.,4.,5.
QUESTÃO 170,"Um forro retangular de tecido traz em sua etiqueta a informação de que encolherá após a primeira lavagem mantendo, entretanto, seu formato. A figura a seguir mostra as medidas originais do forro e o tamanho do encolhimento (x) no comprimento e (y) na largura. A expressão algébrica que representa a área do forro após ser lavado é (5 – x) (3 – y). Descrição da figura: a figura ilustra um retângulo com um dos lados igual a 3 e o outro igual a 5; dentro desse retângulo, estão representados três outros retângulos – que, juntos, correspondem à área perdida do forro após a primeira lavagem –, um de lados iguais a (5 – x) e y; o outro de lados iguais a x e y; e o terceiro de lados iguais a x e (3 – y). Nestas condições, a área perdida do forro, após a primeira lavagem, será expressa por",2xy,15 – 3x,15 – 5y,–5y – 3x,5y + 3x – xy
QUESTÃO 171,"A capacidade mínima, em BTU/h, de um aparelho de ar-condicionado, para ambientes sem exposição ao sol, pode ser determinada da seguinte forma: • 600 BTU/h por m2, considerando-se até duas pessoas no ambiente; • para cada pessoa adicional nesse ambiente, acrescentar 600 BTU/h; • acrescentar mais 600 BTU/h para cada equipamento eletroeletrônico em funcionamento no ambiente. Será instalado um aparelho de ar-condicionado em uma sala, sem exposição ao sol, de dimensões 4 m x 5 m, em que permaneçam quatro pessoas e possua um aparelho de televisão em funcionamento. A capacidade mínima, em BTU/h, desse aparelho de ar-condicionado deve ser",12 000.,12 600.,13 200.,13 800.,15 000.
QUESTÃO 172,"A resistência mecânica S de uma viga de madeira, em forma de um paralelepípedo retângulo, é diretamente proporcional à sua largura ( b ) e ao quadrado de sua altura ( d ) e inversamente proporcional ao quadrado da distância entre os suportes da viga, que coincide com o seu comprimento ( x ), conforme ilustra a figura. A constante de proporcionalidade k é chamada d e resistência da viga. Descrição da figura: a figura ilustra uma viga na forma de paralelepípedo de largura b, altura d e comprimento x. A expressão que traduz a resistência S dessa viga de madeira é",S = k.b.d2 x2,S = k.b.d x2,S = k.b.d2 x,S = k.b2.d x,S = k.b.2d 2x
QUESTÃO 173,"A Agência Espacial Norte Americana (NASA) informou que o asteroide YU 55 cruzou o espaço entre a Terra e a Lua no mês de novembro de 2011. A ilustração a seguir sugere que o asteroide percorreu sua trajetória no mesmo plano que contém a órbita descrita pela Lua em torno da Terra. Na figura, está indicada a proximidade do asteroide em relação à Terra, ou seja, a menor distância que ele passou da superfície terrestre. Descrição da figura: a figura representa a Terra, a Lua e algumas posições do asteroide YU 55; nessa figura verifica-se que a menor distância que o asteroide YU 55 passou da superfície terrestre foi de 325 mil km. Com base nessas informações, a menor distância que o asteroide YU 55 passou da superfície da Terra é igual a","3,25 × 102 km.","3,25 × 103 km.","3,25 × 104 km.","3,25 × 105 km.","3,25 × 106 km."
